Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
1996,1,,17,17.0,Y,"$900,000",Todd Noel (minors),RHP,,,,,,,,,,,,,HS,"North Vermilion HS (Maurice, LA)",1
1995,1,,4,4.0,Y,"$1,265,000",Kerry Wood (minors),RHP,27.6,341.0,346.0,7.0,0.171,0.444,446.0,86.0,75.0,3.67,1.27,63.0,HS,"Grand Prairie HS (Grand Prairie, TX)",1
1994,1,,15,15.0,Y,"$712,500",Jay Peterson (minors),RHP,,,,,,,,,,,,,HS,"East HS (Denver, CO)",1
1993,1,,10,10.0,Y,"$650,000",Brooks Kieschnick (minors),OF,1.4,257.0,306.0,16.0,0.248,0.76,74.0,2.0,2.0,4.59,1.42,0.0,4Yr,"University of Texas at Austin (Austin, TX)",1
1993,1,,24,24.0,Y,"$355,000",*Jon Ratliff (minors),RHP,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,4Yr,"Le Moyne College (Syracuse, NY)",1
1993,1s,,29,29.0,Y,,*Kevin Orie (minors),SS,3.2,316.0,1015.0,22.0,0.249,0.709,,,,,,,4Yr,"Indiana University Bloomington (Bloomington, IN)",1
1992,1,,11,11.0,Y,"$550,000",Derek Wallace (minors),RHP,0.1,19.0,0.0,0.0,,,27.0,2.0,4.0,3.82,1.67,3.0,4Yr,"Pepperdine University (Malibu, CA)",1
1991,1,,12,12.0,Y,"$325,000",Doug Glanville (minors),OF,10.9,1115.0,3964.0,59.0,0.278,0.695,,,,,,,4Yr,"University of Pennsylvania (Philadelphia, PA)",1
1990,1,,23,23.0,Y,"$180,000",Lance Dickson (minors),LHP,-0.4,3.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,7.24,1.76,0.0,4Yr,"University of Arizona (Tucson, AZ)",1
1989,1,,8,8.0,Y,"$185,000",Earl Cunningham (minors),OF,,,,,,,,,,,,,HS,"Lancaster HS (Lancaster, SC)",1
1988,1,,9,9.0,Y,"$152,500",Ty Griffin (minors),2B,,,,,,,,,,,,,4Yr,"Georgia Institute of Technology (Atlanta, GA)",1
1987,1,,4,4.0,Y,"$160,000",Mike Harkey (minors),RHP,6.3,105.0,164.0,0.0,0.183,0.416,131.0,36.0,36.0,4.49,1.44,0.0,4Yr,"California State University, Fullerton (Fullerton, CA)",1
1986,1,,9,9.0,Y,"$100,000",Derrick May (minors),OF,2.6,797.0,2200.0,52.0,0.271,0.717,,,,,,,HS,"Newark HS (Newark, DE)",1
1985,1,,22,22.0,Y,"$100,000",*Rafael Palmeiro (minors),OF,71.9,2831.0,10472.0,569.0,0.288,0.885,,,,,,,4Yr,"Mississippi State University (Mississippi State, MS)",1
1985,1,,24,24.0,Y,"$88,500",Dave Masters (minors),RHP,,,,,,,,,,,,,4Yr,"University of California, Berkeley (Berkeley, CA)",1
1984,1,,3,3.0,Y,"$119,000",Drew Hall (minors),LHP,-1.4,87.0,16.0,0.0,0.063,0.229,125.0,9.0,12.0,5.21,1.43,5.0,4Yr,"Morehead State University (Morehead, KY)",1
1983,1,,6,6.0,Y,"$82,500",Jackie Davidson (minors),RHP,,,,,,,,,,,,,HS,"Everman HS (Everman, TX)",1
1982,1,,1,1.0,Y,"$135,000",Shawon Dunston (minors),SS,11.5,1814.0,5927.0,150.0,0.269,0.712,,,,,,,HS,"Thomas Jefferson HS (Brooklyn, NY)",1
1982,1,,17,17.0,Y,"$60,000",*Tony Woods (minors),SS,,,,,,,,,,,,,4Yr,"Whittier College (Whittier, CA)",1
1982,1s,,27,27.0,Y,,*Stan Boderick (minors),OF,,,,,,,,,,,,,HS,"T. R. Robinson HS (Tampa, FL)",1
1981,1,,2,2.0,Y,"$125,000",Joe Carter (minors),OF,19.5,2189.0,8422.0,396.0,0.259,0.771,,,,,,,4Yr,"Wichita State University (Wichita, KS)",1
1981,1,,16,16.0,Y,"$85,000",*Vance Lovelace (minors),LHP,-0.1,0.0,0.0,0.0,,,9.0,0.0,0.0,5.79,3.21,0.0,HS,"Hillsborough HS (Tampa, FL)",1
1980,1,,11,11.0,Y,"$62,500",Don Schulze (minors),RHP,-1.7,17.0,7.0,0.0,0.0,0.3,76.0,15.0,25.0,5.47,1.56,0.0,HS,"Lake Park HS (Roselle, IL)",1
1979,1,,12,12.0,Y,"$50,000",Jon Perlman (minors),RHP,-0.5,16.0,1.0,0.0,0.0,0.0,26.0,1.0,2.0,6.35,1.74,0.0,4Yr,"Baylor University (Waco, TX)",1
1978,1,,13,13.0,Y,"$62,000",Bill Hayes (minors),C,0.0,5.0,9.0,0.0,0.222,0.556,,,,,,,4Yr,"Indiana State University (Terre Haute, IN)",1
1977,1,,12,12.0,Y,"$50,000",Randy Martz (minors),RHP,3.8,68.0,79.0,0.0,0.165,0.44,68.0,17.0,19.0,3.78,1.35,7.0,4Yr,"University of South Carolina (Columbia, SC)",1
1976,1,,7,7.0,Y,"$52,500",Herman Segelke (minors),RHP,-0.1,3.0,0.0,0.0,,,3.0,0.0,0.0,8.31,2.77,0.0,HS,"El Camino HS (South San Francisco, CA)",1
1975,1,,4,4.0,Y,"$46,000",Brian Rosinski (minors),OF,,,,,,,,,,,,,HS,"Evanston Township HS (Evanston, IL)",1
1974,1,,7,7.0,Y,"$40,000",Scot Thompson (minors),OF,-5.7,626.0,1273.0,5.0,0.262,0.641,,,,,,,HS,"Knoch HS (Saxonburg, PA)",1
1973,1,,16,16.0,Y,"$37,000",Jerry Tabb (minors),1B,-0.8,74.0,177.0,6.0,0.226,0.628,,,,,,,4Yr,"University of Tulsa (Tulsa, OK)",1
1972,1,,15,15.0,Y,"$26,000",Brian Vernoy (minors),LHP,,,,,,,,,,,,,HS,"La Quinta HS (Westminster, CA)",1
1971,1,,16,16.0,Y,"$44,000",Jeff Wehmeier (minors),RHP,,,,,,,,,,,,,HS,"Brebeuf Jesuit Preparatory School (Indianapolis, IN)",1
1970,1,,19,19.0,Y,"$35,000",Gene Hiser (minors),OF,-2.0,206.0,263.0,1.0,0.202,0.528,,,,,,,4Yr,"University of Maryland (College Park, MD)",1
1969,1,,16,16.0,Y,"$26,000",Roger Metzger (minors),SS,3.4,1219.0,4201.0,5.0,0.231,0.584,,,,,,,4Yr,"St. Edward's University (Austin, TX)",1
1968,1,,15,15.0,Y,"$28,500",Ralph Rickey (minors),OF,,,,,,,,,,,,,4Yr,"University of Oklahoma (Norman, OK)",1
1967,1,,2,2.0,Y,"$50,000",Terry Hughes (minors),SS,-0.3,54.0,86.0,1.0,0.209,0.56,,,,,,,HS,"Paul M. Dorman HS (Roebuck, SC)",1
1966,1,,5,5.0,Y,"$35,000",Dean Burk (minors),RHP,,,,,,,,,,,,,HS,"Highland HS (Highland, IL)",1
1965,1,,6,6.0,Y,"$40,000",Rick James (minors),RHP,-0.5,3.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,13.5,2.36,0.0,HS,"Coffee HS (Florence, AL)",1
2023,2,,68,29.0,Y,"$1,401,500",Jaxon Wiggins (minors),P,,,,,,,,,,,,,4Yr,"University of Arkansas (Fayetteville, AR)",2
2022,2,,47,8.0,Y,"$3,005,000",Jackson Ferris (minors),P,,,,,,,,,,,,,HS,"IMG Academy (Bradenton, FL)",2
2021,2,,56,20.0,Y,"$2,100,000",James Triantos (minors),SS,,,,,,,,,,,,,HS,"James Madison HS (Vienna, VA)",2
2020,2,,51,14.0,Y,"$1,050,000",Burl Carraway (minors),P,,,,,,,,,,,,,4Yr,"Dallas Baptist University (Dallas, TX)",2
2019,2,,64,23.0,Y,"$1,050,300",Chase Strumpf (minors),2B,,,,,,,,,,,,,4Yr,"University of California, Los Angeles (Los Angeles, CA)",2
2018,2,,62,19.0,Y,"$1,100,000",Brennen Davis (minors),OF,,,,,,,,,,,,,HS,"Basha HS (Chandler, AZ)",2
2018,2,,77,34.0,Y,"$1,200,000",Cole Roederer (minors),OF,,,,,,,,,,,,,HS,"William S. Hart HS (Santa Clarita, CA)",2
2018,2,,78,35.0,Y,"$450,000",Paul Richan (minors),RHP,,,,,,,,,,,,,4Yr,"University of San Diego (San Diego, CA)",2
2017,2,,67,31.0,Y,"$901,900",Cory Abbott (minors),RHP,-0.9,8.0,3.0,0.0,0.333,0.667,45.0,1.0,7.0,6.02,1.6,0.0,4Yr,"Loyola Marymount University (Los Angeles, CA)",2
2015,2,,47,5.0,Y,"$1,700,000",Donnie Dewees (minors),OF,,,,,,,,,,,,,4Yr,"University of North Florida (Jacksonville, FL)",2
2014,2,,45,4.0,Y,"$1,000,000",Jake Stinnett (minors),RHP,,,,,,,,,,,,,4Yr,"University of Maryland (College Park, MD)",2
2013,2,,41,2.0,Y,"$1,100,000",Rob Zastryzny (minors),LHP,-0.2,18.0,6.0,0.0,0.167,0.333,45.0,3.0,0.0,4.7,1.58,0.0,4Yr,"University of Missouri (Columbia, MO)",2
2012,2,,67,7.0,Y,"$1,050,000",Duane Underwood Jr. (minors),RHP,-0.3,52.0,6.0,0.0,0.0,0.0,144.0,5.0,10.0,4.63,1.44,3.0,HS,"Pope HS (Marietta, GA)",2
2011,2,,68,8.0,Y,"$1,600,000",Daniel Vogelbach (minors),1B,1.7,571.0,1580.0,80.0,0.22,0.753,,,,,,,HS,"Bishop Verot HS (Fort Myers, FL)",2
2010,2,,65,15.0,Y,"$720,000",Reggie Golden (minors),CF,,,,,,,,,,,,,HS,"Wetumpka HS (Wetumpka, AL)",2
2009,2,,79,30.0,Y,"$508,000",DJ LeMahieu (minors),IF,31.5,1561.0,5803.0,122.0,0.292,0.769,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)",2
2008,2,,65,19.0,Y,"$625,000",Aaron Shafer (minors),RHP,,,,,,,,,,,,,4Yr,"Wichita State University (Wichita, KS)",2
2005,2,,68,20.0,Y,"$530,000",Donnie Veal (minors),LHP,-0.1,30.0,0.0,0.0,,,105.0,3.0,3.0,5.48,1.62,1.0,JC,"Pima Community College (Tucson, AZ)",2
2004,2,,66,25.0,Y,"$1,260,000",Grant Johnson (minors),RHP,,,,,,,,,,,,,4Yr,"University of Notre Dame (South Bend, IN)",2
2002,2,,56,15.0,Y,"$740,000",*Brian Dopirak (minors),1B,,,,,,,,,,,,,HS,"Dunedin HS (Dunedin, FL)",2
