Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
1981,4,,91,14.0,Y,,Stacey Pettis (minors),OF,,,,,,,,,,,,,HS,"Castlemont HS (Oakland, CA)",4
1980,4,,100,23.0,Y,,Mike Berger (minors),C,,,,,,,,,,,,,HS,"Central Catholic HS (Pittsburgh, PA)",4
1979,4,,94,16.0,Y,,Chris Green (minors),LHP,0.0,4.0,0.0,0.0,,,4.0,0.0,0.0,6.0,2.0,0.0,HS,"Susan Miller Dorsey HS (Los Angeles, CA)",4
1978,4,,97,19.0,Y,,Thomas Siebert (minors),RHP,,,,,,,,,,,,,HS,"Coeur d'Alene HS (Coeur d'Alene, ID)",4
1977,4,,96,18.0,Y,,Stew Cliburn (minors),RHP,3.1,1.0,0.0,0.0,,,85.0,13.0,5.0,3.11,1.25,6.0,4Yr,"Delta State University (Cleveland, MS)",4
1976,4,,93,21.0,Y,,George Goodrich (minors),OF,,,,,,,,,,,,,HS,"Lincoln HS (Wisconsin Rapids, WI)",4
1975,4,,92,20.0,Y,,Larry Olson (minors),C,,,,,,,,,,,,,HS,"Katella HS (Anaheim, CA)",4
1974,4,,83,11.0,Y,,Raymond Price (minors),RHP,,,,,,,,,,,,,4Yr,"University of Washington (Seattle, WA)",4
1973,4,,96,24.0,Y,,Randy Sealy (minors),RHP,,,,,,,,,,,,,HS,"Brazoswood HS (Clute, TX)",4
1972,4,,95,23.0,Y,,Timothy Jones (minors),RHP,0.5,3.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.7,0.0,HS,"Ponderosa HS (Shingle Springs, CA)",4
1971,4,,95,23.0,Y,,Mike Scaglione (minors),RHP,,,,,,,,,,,,,HS,"Cardinal Mindszenty HS (Dunkirk, NY)",4
1970,4,,86,14.0,Y,,Eddie Sherlin (minors),OF,,,,,,,,,,,,,HS,"Gallatin Senior HS (Gallatin, TN)",4
1969,4,,82,10.0,Y,,Jim McKee (minors),RHP,-0.4,17.0,4.0,0.0,0.0,0.0,17.0,1.0,1.0,4.78,1.59,0.0,4Yr,"Otterbein University (Westerville, OH)",4
1968,4,,69,9.0,Y,,Mike Marine (minors),RHP,,,,,,,,,,,,,HS,"Earl Warren HS (Downey, CA)",4
1967,4,,76,16.0,Y,,Mike Roberts (minors),3B,,,,,,,,,,,,,HS,"Mount Eden HS (Hayward, CA)",4
1966,4,,75,15.0,Y,,Dave Lambert (minors),OF,,,,,,,,,,,,,4Yr,"University of Washington (Seattle, WA)",4
1965,4,,62,2.0,Y,,Edward Berube (minors),3B,,,,,,,,,,,,,4Yr,"Colby College (Waterville, ME)",4
2023,5,,140,3.0,Y,"$453,100",Patrick Reilly (minors),P,,,,,,,,,,,,,4Yr,"Vanderbilt University (Nashville, TN)",5
2022,5,,140,4.0,Y,"$347,500",Tres Gonzalez (minors),OF,,,,,,,,,,,,,4Yr,"Georgia Institute of Technology (Atlanta, GA)",5
2021,5,,133,1.0,Y,"$12,500",Jackson Glenn (minors),3B,,,,,,,,,,,,,4Yr,"Dallas Baptist University (Dallas, TX)",5
2020,5,,138,7.0,Y,"$125,000",Logan Hofmann (minors),P,,,,,,,,,,,,,4Yr,"Northwestern State University of Louisiana (Natchitoches, LA)",5
2019,5,,154,17.0,Y,"$422,500",Grant Ford (minors),P,,,,,,,,,,,,,4Yr,"University of Nevada, Reno (Reno, NV)",5
2018,5,,144,10.0,Y,"$364,600",Grant Koch (minors),C,,,,,,,,,,,,,4Yr,"University of Arkansas (Fayetteville, AR)",5
2017,5,,148,13.0,Y,"$315,000",Deon Stafford (minors),C,,,,,,,,,,,,,4Yr,"St. Joseph's University (Philadelphia, PA)",5
2016,5,,165,29.0,Y,"$285,000",Blake Cederlind (minors),RHP,0.0,0.0,0.0,0.0,,,5.0,0.0,0.0,4.5,1.0,0.0,JC,"Merced College (Merced, CA)",5
2015,5,,157,22.0,Y,"$315,000",Brandon Waddell (minors),LHP,-0.3,4.0,1.0,0.0,0.0,0.0,11.0,0.0,1.0,5.68,2.13,0.0,4Yr,"University of Virginia (Charlottesville, VA)",5
2014,5,,161,26.0,Y,"$275,000",Michael Suchy (minors),RF,,,,,,,,,,,,,4Yr,"Florida Gulf Coast University (Fort Myers, FL)",5
2013,5,,149,13.0,Y,"$425,000",Trae Arbet (minors),SS,,,,,,,,,,,,,HS,"Great Oak HS (Temecula, CA)",5
2012,5,,166,8.0,Y,"$250,000",Adrian Sampson (minors),RHP,4.2,13.0,9.0,0.0,0.0,0.0,72.0,11.0,19.0,4.43,1.35,0.0,JC,"Bellevue College (Bellevue, WA)",5
2011,5,,152,1.0,Y,"$600,000",Tyler Glasnow (minors),RHP,7.1,59.0,31.0,0.0,0.194,0.499,127.0,30.0,27.0,3.89,1.21,0.0,HS,"William S. Hart HS (Santa Clarita, CA)",5
