Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
2004,3,,83,12,Y,"$445,000",*Adam Lind (minors),1B,12.7,1344.0,4577.0,200.0,0.272,0.795,,,,,,,4Yr,"University of South Alabama (Mobile, AL)",3
2004,3,,87,16,Y,"$285,000",Danny Hill (minors),RHP,,,,,,,,,,,,,4Yr,"University of Missouri (Columbia, MO)",3
2003,3,,80,13,Y,"$449,000",Shaun Marcum (minors),RHP,13.4,73.0,129.0,1.0,0.132,0.394,195.0,61.0,48.0,3.93,1.23,1.0,4Yr,"Missouri State University (Springfield, MO)",3
2002,3,,86,14,Y,"$455,000",Justin Maureau (minors),LHP,,,,,,,,,,,,,4Yr,"Wichita State University (Wichita, KS)",3
2001,3,,91,15,Y,"$480,000",Tyrell Godwin (minors),OF,,3.0,3.0,0.0,0.0,0.0,,,,,,,,,3
2000,3,,88,18,Y,"$440,000",Morrin Davis (minors),OF,,,,,,,,,,,,,HS,"Hillsborough HS (Tampa, FL)",3
1999,3,,103,19,Y,,Matt Ford (minors),LHP,0.4,23.0,7.0,0.0,0.143,0.536,25.0,0.0,3.0,4.33,1.53,0.0,HS,"Taravella HS (Coral Springs, FL)",3
1997,3,,89,5,Y,,Billy Brown (minors),OF,,,,,,,,,,,,,4Yr,"Florida Atlantic University (Boca Raton, FL)",3
1996,3,,69,4,Y,,Yan LaChapelle (minors),RHP,,,,,,,,,,,,,JC,"Cegep de St. Laurent (Montreal, QC)",3
1996,3,,74,9,Y,,*Clayton Andrews (minors),LHP,-0.7,2.0,3.0,0.0,0.0,0.0,8.0,1.0,2.0,10.02,2.08,0.0,HS,"Seminole HS (Seminole, FL)",3
1995,3,,76,17,Y,,Jeff Maloney (minors),SS,,,,,,,,,,,,,HS,"Ridge HS (Basking Ridge, NJ)",3
1994,3,,91,28,Y,,Chris McBride (minors),RHP,,,,,,,,,,,,,4Yr,"University of North Carolina at Wilmington (Wilmington, NC)",3
1993,3,,85,13,Y,,*Mike Romano (minors),RHP,-0.3,0.0,0.0,0.0,,,3.0,0.0,0.0,11.81,2.44,0.0,4Yr,"Tulane University (New Orleans, LA)",3
1993,3,,98,26,Y,,Joe Young (minors),RHP,,,,,,,,,,,,,HS,"Harry Ainlay HS (Edmonton, AB)",3
1992,3,,93,25,Y,,Levon Largusa (minors),LHP,,,,,,,,,,,,,4Yr,"University of Hawaii at Manoa (Honolulu, HI)",3
1991,3,,94,21,Y,,Chris Stynes (minors),SS,8.2,828.0,2326.0,51.0,0.275,0.734,,,,,,,HS,"Boca Raton Community HS (Boca Raton, FL)",3
1990,3,,95,22,Y,,Felipe Crespo (minors),OF,0.5,262.0,445.0,10.0,0.245,0.71,,,,,,,HS,"Notre Dame HS (Caguas, Puerto Rico)",3
1989,3,,79,19,Y,"$575,000",John Olerud (minors),1B,58.2,2234.0,7592.0,255.0,0.295,0.863,,,,,,,4Yr,"Washington State University (Pullman, WA)",3
1988,3,,82,25,Y,,David Weathers (minors),RHP,10.4,885.0,139.0,2.0,0.101,0.294,964.0,73.0,88.0,4.25,1.48,75.0,JC,"Motlow State Community College (Lynchburg, TN)",3
1987,3,,75,17,Y,,Bob Wishnevski (minors),RHP,,,,,,,,,,,,,JC,"Kishwaukee College (Malta, IL)",3
1986,3,,81,26,Y,,Andy Dziadkowiec (minors),C,,,,,,,,,,,,,HS,"Quigley Preparatory Seminary South (Chicago, IL)",3
1985,3,,79,25,Y,,Joe Humphries (minors),RHP,,,,,,,,,,,,,4Yr,"Western Michigan University (Kalamazoo, MI)",3
1984,3,,74,20,Y,,Greg Myers (minors),C,7.3,1108.0,3042.0,87.0,0.255,0.708,,,,,,,HS,"Riverside Polytechnic HS (Riverside, CA)",3
1983,3,,63,9,Y,,Jeff DeWillis (minors),C,0.1,13.0,25.0,1.0,0.12,0.465,,,,,,,HS,"Pearland HS (Pearland, TX)",3
1982,3,,56,2,Y,,Jimmy Key (minors),LHP,48.9,2.0,2.0,0.0,0.0,0.0,470.0,186.0,117.0,3.51,1.23,10.0,4Yr,"Clemson University (Clemson, SC)",3
1981,3,,57,5,Y,,Glenn Gallagher (minors),OF,,,,,,,,,,,,,4Yr,"Clemson University (Clemson, SC)",3
1980,3,,54,2,Y,,Rico Sutton (minors),OF,,,,,,,,,,,,,4Yr,"Lamar University (Beaumont, TX)",3
1979,3,,55,3,N,,Ron Romanick (minors),RHP,3.7,0.0,0.0,0.0,,,82.0,31.0,29.0,4.24,1.4,0.0,HS,"Newport HS (Bellevue, WA)",3
1978,3,,54,2,Y,,Mike Cullen (minors),RHP,,,,,,,,,,,,,HS,"Columbus HS (Columbus, WI)",3
1977,3,,77,25,N,,Jim Teahan (minors),RHP,,,,,,,,,,,,,HS,"Esperanza HS (Anaheim, CA)",3
2023,4,,121,20,Y,"$1,500,000",Landen Maroudis (minors),P,,,,,,,,,,,,,HS,"Calvary Christian HS (Clearwater, FL)",4
2022,4,,128,22,Y,"$67,500",Ryan Jennings (minors),P,,,,,,,,,,,,,4Yr,"Louisiana Tech University (Ruston, LA)",4
2021,4,,121,20,Y,"$497,500",Chad Dallas (minors),P,,,,,,,,,,,,,4Yr,"University of Tennessee (Knoxville, TN)",4
2020,4,,106,5,Y,"$459,000",Nick Frasso (minors),P,,,,,,,,,,,,,4Yr,"Loyola Marymount University (Los Angeles, CA)",4
2019,4,,117,10,Y,"$422,500",Will Robertson (minors),RF,,,,,,,,,,,,,4Yr,"Creighton University (Omaha, NE)",4
2018,4,,116,12,Y,"$478,600",Sean Wymer (minors),RHP,,,,,,,,,,,,,4Yr,"Texas Christian University (Fort Worth, TX)",4
2017,4,,129,24,Y,"$405,100",Kevin Smith (minors),SS,-0.3,114.0,306.0,8.0,0.173,0.516,,,,,,,4Yr,"University of Maryland (College Park, MD)",4
2016,4,,132,26,Y,"$438,100",Joshua Palacios (minors),CF,-0.3,133.0,329.0,10.0,0.231,0.643,,,,,,,4Yr,"Auburn University (Auburn, AL)",4
2015,4,,122,17,Y,"$450,000",Carl Wise (minors),3B,,,,,,,,,,,,,4Yr,"College of Charleston (Charleston, SC)",4
2014,4,,114,9,Y,"$300,000",Matt Morgan (minors),C,,,,,,,,,,,,,HS,"Thorsby HS (Thorsby, AL)",4
2013,4,,115,9,Y,"$350,000",Evan Smith (minors),LHP,,,,,,,,,,,,,HS,"Mary G. Montgomery HS (Semmes, AL)",4
2012,4,,145,17,Y,"$5,000",Tucker Donahue (minors),RHP,,,,,,,,,,,,,4Yr,"Stetson University (DeLand, FL)",4
2011,4,,139,18,Y,"$325,000",Tom Robson (minors),RHP,,,,,,,,,,,,,HS,"Delta SS (Ladner, BC)",4
2010,4,,126,11,Y,"$600,000",Sam Dyson (minors),RHP,5.9,238.0,2.0,0.0,0.0,0.0,376.0,24.0,23.0,3.4,1.28,59.0,4Yr,"University of South Carolina (Columbia, SC)",4
2009,4,,130,19,Y,"$216,000",Ryan Goins (minors),SS,3.8,555.0,1545.0,22.0,0.229,0.611,1.0,0.0,0.0,0.0,3.0,0.0,4Yr,"Dallas Baptist University (Dallas, TX)",4
2008,4,,129,17,Y,"$243,000",Mark Sobolewski (minors),3B,,,,,,,,,,,,,4Yr,"University of Miami (Coral Gables, FL)",4
2007,4,,145,21,Y,"$140,000",Brad Mills (minors),LHP,-1.4,2.0,4.0,0.0,0.0,0.0,21.0,4.0,4.0,7.97,1.76,0.0,4Yr,"University of Arizona (Tucson, AZ)",4
2006,4,,120,14,Y,"$155,000",Brandon Magee (minors),RHP,,,,,,,,,,,,,4Yr,"Bradley University (Peoria, IL)",4
2005,4,,116,6,Y,"$162,500",Ryan Patterson (minors),OF,,,,,,,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)",4
2004,4,,117,16,Y,"$150,000",Casey Janssen (minors),RHP,7.4,68.0,3.0,0.0,0.0,0.0,437.0,31.0,29.0,3.63,1.21,90.0,4Yr,"University of California, Los Angeles (Los Angeles, CA)",4
2003,4,,110,13,Y,"$299,000",Kurt Isenberg (minors),LHP,,,,,,,,,,,,,4Yr,"James Madison University (Harrisonburg, VA)",4
2002,4,,116,14,Y,,Adam Peterson (minors),RHP,-0.2,0.0,0.0,0.0,,,3.0,0.0,0.0,16.88,3.75,0.0,4Yr,"Wichita State University (Wichita, KS)",4
2001,4,,121,15,Y,,Chris Sheffield (minors),RHP,,,,,,,,,,,,,4Yr,"University of Miami (Coral Gables, FL)",4
2000,4,,118,18,Y,,Raul Tablado (minors),SS,,,,,,,,,,,,,HS,"Miami Southridge HS (Miami, FL)",4
1999,4,,133,19,Y,,Brian Cardwell (minors),RHP,,,,,,,,,,,,,HS,"Sapulpa HS (Sapulpa, OK)",4
1998,4,,111,8,Y,,Ryan Bundy (minors),C,,,,,,,,,,,,,4Yr,"University of Washington (Seattle, WA)",4
1997,4,,119,5,Y,,Woody Heath (minors),RHP,,,,,,,,,,,,,JC,"Green River Community College (Auburn, WA)",4
1996,4,,99,4,Y,,Ryan Stromsborg (minors),2B,,,,,,,,,,,,,4Yr,"University of Southern California (Los Angeles, CA)",4
1995,4,,104,17,Y,,Mike Whitlock (minors),1B,,,,,,,,,,,,,HS,"San Lorenzo HS (San Lorenzo, CA)",4
1994,4,,119,28,N,,Brad Freeman (minors),SS,,,,,,,,,,,,,HS,"Oxford HS (Oxford, MS)",4
1993,4,,126,26,N,,Thad Busby (minors),C,,,,,,,,,,,,,HS,"Pace HS (Pace, FL)",4
1992,4,,121,25,Y,,Tom Evans (minors),RHP,-0.1,42.0,102.0,1.0,0.255,0.691,,,,,,,HS,"Juanita HS (Kirkland, WA)",4
1991,4,,120,21,Y,,Roger Doman (minors),RHP,,,,,,,,,,,,,HS,"Joplin HS (Joplin, MO)",4
1990,4,,123,24,Y,,Howard Battle (minors),OF,0.1,29.0,37.0,1.0,0.243,0.673,,,,,,,HS,"Mercy Cross HS (Ocean Springs, MS)",4
1989,4,,106,20,N,,Troy Bradford (minors),RHP,,,,,,,,,,,,,4Yr,"University of Arizona (Tucson, AZ)",4
1988,4,,108,25,Y,,Eric Brooks (minors),C,,,,,,,,,,,,,HS,"La Mirada HS (La Mirada, CA)",4
1987,4,,101,17,Y,,Ed Smith (minors),OF,,,,,,,,,,,,,HS,"Warrior HS (Warrior, AL)",4
1986,4,,107,26,Y,,Xavier Hernandez (minors),RHP,2.3,343.0,37.0,0.0,0.027,0.104,463.0,40.0,35.0,3.9,1.32,35.0,4Yr,"University of Louisiana at Lafayette (Lafayette, LA)",4
1985,4,,105,25,Y,,Chris Jones (minors),RHP,,,,,,,,,,,,,4Yr,"The Ohio State University (Columbus, OH)",4
1984,4,,100,20,Y,,Pat Saitta (minors),RHP,,,,,,,,,,,,,4Yr,"Concordia College (Bronxville, NY)",4
1983,4,,89,9,Y,,Jeff Hearron (minors),C,-0.2,16.0,30.0,0.0,0.2,0.506,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",4
1982,4,,82,2,Y,,Chris Johnston (minors),1B,,,,,,,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",4
1981,4,,82,5,Y,,Scott Pleis (minors),C,,,,,,,,,,,,,HS,"Wentzville HS (Wentzville, MO)",4
1980,4,,79,2,Y,,Bob McNair (minors),1B,,,,,,,,,,,,,4Yr,"Oregon State University (Corvallis, OR)",4
1979,4,,81,3,Y,,Andre Robertson (minors),2B,0.8,254.0,724.0,5.0,0.251,0.607,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",4
1978,4,,80,2,Y,,Michael Coyne (minors),OF,,,,,,,,,,,,,HS,"McNicholas HS (Cincinnati, OH)",4
1977,4,,103,25,Y,,Daryl Hill (minors),2B,,,,,,,,,,,,,HS,"Peterson HS (Sunnyvale, CA)",4
2023,5,,157,20,Y,"$337,500",Connor O'Halloran (minors),P,,,,,,,,,,,,,4Yr,"University of Michigan (Ann Arbor, MI)",5
2022,5,,158,22,Y,"$222,500",Mason Fluharty (minors),P,,,,,,,,,,,,,4Yr,"Liberty University (Lynchburg, VA)",5
2021,5,,152,20,Y,"$847,500",Irv Carter (minors),P,,,,,,,,,,,,,HS,"Calvary Christian HS (Fort Lauderdale, FL)",5
2020,5,,136,5,Y,"$97,500",Zach Britton (minors),OF,,,,,,,,,,,,,4Yr,"University of Louisville (Louisville, KY)",5
2019,5,,147,10,Y,"$397,500",Tanner Morris (minors),SS,,,,,,,,,,,,,4Yr,"University of Virginia (Charlottesville, VA)",5
2018,5,,146,12,Y,"$5,000",Chris Bec (minors),C,,,,,,,,,,,,,4Yr,"University of Maine (Orono, ME)",5
2017,5,,159,24,Y,"$302,100",Cullen Large (minors),2B,,,,,,,,,,,,,4Yr,"College of William and Mary (Williamsburg, VA)",5
2016,5,,162,26,Y,"$300,000",Cavan Biggio (minors),2B,7.0,446.0,1370.0,46.0,0.229,0.734,,,,,,,4Yr,"University of Notre Dame (South Bend, IN)",5
2015,5,,152,17,Y,"$330,000",Jose Espada (minors),RHP,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,2.0,0.0,HS,"Jose Collazo Colon HS (Juncos, Puerto Rico)",5
2014,5,,144,9,Y,"$750,000",Lane Thomas (minors),RF,6.1,431.0,1426.0,57.0,0.25,0.751,1.0,0.0,0.0,27.0,3.0,0.0,HS,"Bearden HS (Knoxville, TN)",5
2013,5,,145,9,Y,"$200,000",Dan Lietz (minors),LHP,,,,,,,,,,,,,JC,"Heartland Community College (Normal, IL)",5
2012,5,,175,17,Y,"$5,000",Brad Delatte (minors),LHP,,,,,,,,,,,,,4Yr,"Nicholls State University (Thibodaux, LA)",5
2011,5,,169,18,N,,Andrew Chin (minors),LHP,,,,,,,,,,,,,HS,"Buckingham Browne & Nichols HS (Cambridge, MA)",5
2010,5,,156,11,Y,"$1,500,000",Dickie Joe Thon (minors),SS,,,,,,,,,,,,,HS,"Academia Perpetuo Socorro (San Juan, Puerto Rico)",5
2009,5,,160,19,Y,"$155,700",Ryan Schimpf (minors),2B,3.4,147.0,446.0,35.0,0.195,0.814,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)",5
2008,5,,159,17,Y,"$175,000",Tyler Pastornicky (minors),SS,-1.8,124.0,239.0,2.0,0.243,0.608,,,,,,,HS,"IMG Academy (Bradenton, FL)",5
2007,5,,175,21,Y,"$110,000",Marc Rzepczynski (minors),LHP,2.9,175.0,1.0,0.0,0.0,0.0,506.0,14.0,27.0,3.89,1.44,2.0,4Yr,"University of California, Riverside (Riverside, CA)",5
2006,5,,150,14,Y,"$172,500",Luke Hopkins (minors),1B,,,,,,,,,,,,,4Yr,"New Mexico State University (Las Cruces, NM)",5
2005,5,,146,6,Y,"$182,500",Eric Fowler (minors),LHP,,,,,,,,,,,,,4Yr,"University of Mississippi (Oxford, MS)",5
2004,5,,147,16,Y,"$180,000",Ryan Klosterman (minors),SS,,,,,,,,,,,,,4Yr,"Vanderbilt University (Nashville, TN)",5
2003,5,,140,13,Y,"$202,500",Justin James (minors),RHP,0.0,0.0,0.0,0.0,,,5.0,0.0,0.0,4.5,2.75,0.0,4Yr,"University of Missouri (Columbia, MO)",5
2002,5,,146,14,Y,,Chad Pleiness (minors),RHP,,,,,,,,,,,,,4Yr,"Central Michigan University (Mount Pleasant, MI)",5
2001,5,,151,15,Y,,Mike Rouse (minors),SS,-0.6,49.0,91.0,0.0,0.165,0.446,,,,,,,4Yr,"California State University, Fullerton (Fullerton, CA)",5
2000,5,,148,18,Y,,Mike Smith (minors),RHP,-0.5,0.0,0.0,0.0,,,15.0,0.0,3.0,7.04,1.85,0.0,4Yr,"University of Richmond (Richmond, VA)",5
1999,5,,163,19,Y,,Scott Porter (minors),RHP,,,,,,,,,,,,,4Yr,"Jacksonville University (Jacksonville, FL)",5
1998,5,,141,8,N,,Lee Delfino (minors),SS,,,,,,,,,,,,,HS,"Pickering HS (Ajax, ON)",5
1997,5,,149,5,Y,,Michael Young (minors),SS,24.7,1970.0,7918.0,185.0,0.3,0.787,,,,,,,4Yr,"University of California, Santa Barbara (Santa Barbara, CA)",5
1996,5,,129,4,Y,,John Bale (minors),LHP,1.0,14.0,17.0,0.0,0.118,0.235,109.0,3.0,7.0,4.66,1.49,1.0,4Yr,"University of Southern Mississippi (Hattiesburg, MS)",5
1995,5,,132,17,Y,,Jay Veniard (minors),LHP,,,,,,,,,,,,,4Yr,"University of Central Florida (Orlando, FL)",5
1994,5,,147,28,Y,,Tom Davey (minors),RHP,0.6,71.0,0.0,0.0,,,114.0,7.0,6.0,4.41,1.52,1.0,JC,"Henry Ford Community College (Dearborn, MI)",5
1993,5,,154,26,Y,,Charles Bourne (minors),SS,,,,,,,,,,,,,HS,"John Muir HS (Pasadena, CA)",5
1992,5,,149,25,Y,,Jeff Patzke (minors),SS,,,,,,,,,,,,,HS,"Klamath Union HS (Klamath Falls, OR)",5
1991,5,,146,21,Y,,Rickey Cradle (minors),OF,0.0,5.0,7.0,0.0,0.143,0.393,,,,,,,HS,"Cerritos HS (Cerritos, CA)",5
1990,5,,150,23,Y,,Scott Burrell (minors),RHP,,,,,,,,,,,,,4Yr,"University of Connecticut (Storrs, CT)",5
1989,5,,133,20,Y,,Rick Steed (minors),RHP,,,,,,,,,,,,,HS,"Covina HS (Covina, CA)",5
1988,5,,134,25,Y,,B.J. Parese (minors),SS,,,,,,,,,,,,,HS,"Owasso HS (Owasso, OK)",5
1987,5,,127,17,Y,,Mike Timlin (minors),RHP,19.0,194.0,7.0,0.0,0.0,0.0,1058.0,75.0,73.0,3.63,1.28,141.0,4Yr,"Southwestern University (Georgetown, TX)",5
1986,5,,133,26,Y,,Pat Hentgen (minors),RHP,32.6,42.0,84.0,0.0,0.107,0.255,344.0,131.0,112.0,4.32,1.39,1.0,HS,"Fraser HS (Fraser, MI)",5
1985,5,,131,25,Y,,Jeff Mays (minors),RHP,,,,,,,,,,,,,4Yr,"University of Nebraska-Lincoln (Lincoln, NE)",5
1984,5,,126,20,Y,,Todd Provence (minors),RHP,,,,,,,,,,,,,HS,"Anderson Union HS (Anderson, CA)",5
1983,5,,115,9,Y,,Alan McKay (minors),LHP,,,,,,,,,,,,,4Yr,"Baylor University (Waco, TX)",5
1982,5,,108,2,Y,,Dave Stenhouse (minors),C,,,,,,,,,,,,,4Yr,"College of the Holy Cross (Worcester, MA)",5
1981,5,,108,5,Y,,Jim Bishop (minors),3B,,,,,,,,,,,,,HS,"Lynwood HS (Lynwood, CA)",5
1980,5,,105,2,Y,,Dennis Howard (minors),RHP,,,,,,,,,,,,,4Yr,"University at Buffalo, State University of New York (Buffalo, NY)",5
1979,5,,107,3,Y,,Keith Walker (minors),LHP,,,,,,,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",5
1978,5,,106,2,Y,,Dave Stieb (minors),OF,56.4,13.0,2.0,0.0,0.0,0.0,443.0,176.0,137.0,3.44,1.25,3.0,4Yr,"Southern Illinois University Carbondale (Carbondale, IL)",5
1977,5,,129,25,Y,,Richard Hertel (minors),INF,,,,,,,,,,,,,4Yr,"University of Southern California (Los Angeles, CA)",5
2023,6,,184,20,Y,"$302,200",Jace Bohrofen (minors),OF,,,,,,,,,,,,,4Yr,"University of Arkansas (Fayetteville, AR)",6
2022,6,,188,22,Y,"$72,500",T.J. Brock (minors),P,,,,,,,,,,,,,4Yr,"The Ohio State University (Columbus, OH)",6
2021,6,,182,20,Y,"$197,500",Hayden Juenger (minors),P,,,,,,,,,,,,,4Yr,"Missouri State University (Springfield, MO)",6
2019,6,,177,10,Y,"$222,500",Cam Eden (minors),SS,-0.1,5.0,6.0,0.0,0.167,0.333,,,,,,,4Yr,"University of California, Berkeley (Berkeley, CA)",6
2018,6,,176,12,Y,"$271,100",Addison Barger (minors),SS,,,,,,,,,,,,,HS,"C. Leon King HS (Tampa, FL)",6
2017,6,,189,24,Y,"$175,000",Brock Lundquist (minors),OF,,,,,,,,,,,,,4Yr,"California State University, Long Beach (Long Beach, CA)",6
2016,6,,192,26,Y,"$300,000",D.J. Daniels (minors),OF,,,,,,,,,,,,,HS,"Fike HS (Wilson, NC)",6
2015,6,,182,17,Y,"$250,000",J.C. Cardenas (minors),SS,,,,,,,,,,,,,4Yr,"Barry University (Miami Shores, FL)",6
2014,6,,174,9,Y,"$225,000",Grayson Huffman (minors),LHP,,,,,,,,,,,,,JC,"Grayson College (Denison, TX)",6
2013,6,,175,9,Y,"$75,000",Matthew Boyd (minors),LHP,9.2,8.0,10.0,0.0,0.3,0.664,174.0,44.0,67.0,4.94,1.32,0.0,4Yr,"Oregon State University (Corvallis, OR)",6
2012,6,,205,17,Y,"$5,000",Eric Phillips (minors),3B,,,,,,,,,,,,,4Yr,"Georgia Southern University (Statesboro, GA)",6
2011,6,,199,18,Y,"$250,000",Anthony DeSclafani (minors),RHP,10.2,145.0,257.0,1.0,0.113,0.279,180.0,54.0,56.0,4.2,1.27,0.0,4Yr,"University of Florida (Gainesville, FL)",6
2010,6,,186,11,Y,"$175,000",Sean Nolin (minors),LHP,-0.6,10.0,5.0,0.0,0.0,0.0,19.0,1.0,5.0,6.34,1.8,0.0,JC,"San Jacinto College, North Campus (Houston, TX)",6
2009,6,,190,19,Y,"$500,000",K.C. Hobson (minors),RF,,,,,,,,,,,,,HS,"Stockdale HS (Bakersfield, CA)",6
2008,6,,189,17,Y,,Markus Brisker (minors),OF,,,,,,,,,,,,,HS,"Winter Haven HS (Winter Haven, FL)",6
2007,6,,205,21,Y,"$115,000",Mike McDade (minors),1B,,,,,,,,,,,,,HS,"Silverado HS (Las Vegas, NV)",6
2006,6,,180,14,Y,"$165,000",Brian Jeroloman (minors),C,,,,,,,,,,,,,4Yr,"University of Florida (Gainesville, FL)",6
2005,6,,176,6,Y,"$152,000",Josh Bell (minors),C,,,,,,,,,,,,,4Yr,"Auburn University (Auburn, AL)",6
2004,6,,177,16,Y,"$45,000",Cory Patton (minors),OF,,,,,,,,,,,,,4Yr,"Texas A&M University (College Station, TX)",6
2003,6,,170,13,Y,"$125,000",Christian Snavely (minors),OF,,,,,,,,,,,,,4Yr,"The Ohio State University (Columbus, OH)",6
2002,6,,176,14,Y,,Jason Perry (minors),OF,-0.5,4.0,17.0,0.0,0.118,0.353,,,,,,,4Yr,"Georgia Institute of Technology (Atlanta, GA)",6
2001,6,,181,15,Y,,Lee Delfino (minors),SS,,,,,,,,,,,,,4Yr,"East Carolina University (Greenville, NC)",6
2000,6,,178,18,Y,,Rich Thompson (minors),OF,-0.5,29.0,23.0,0.0,0.087,0.247,,,,,,,4Yr,"James Madison University (Harrisonburg, VA)",6
1999,6,,193,19,Y,,D.J. Hanson (minors),RHP,,,,,,,,,,,,,HS,"Richland HS (Richland, WA)",6
1998,6,,171,8,Y,,Joe Orloski (minors),RHP,,,,,,,,,,,,,HS,"Green Valley HS (Henderson, NV)",6
1997,6,,179,5,Y,,Paul Chiaffredo (minors),C,,,,,,,,,,,,,4Yr,"Santa Clara University (Santa Clara, CA)",6
1996,6,,159,4,Y,,Mike Rodriguez (minors),C,,,,,,,,,,,,,4Yr,"Tarleton State University (Stephenville, TX)",6
1995,6,,160,17,Y,,Blaine Fortin (minors),C,,,,,,,,,,,,,HS,"Lundar HS (Lundar, MB)",6
1994,6,,175,28,Y,,Mike Peeples (minors),SS,,,,,,,,,,,,,HS,"Clay HS (Green Cove Springs, FL)",6
1993,6,,182,26,N,,Rob De Boer (minors),C,,,,,,,,,,,,,4Yr,"University of South Carolina (Columbia, SC)",6
1992,6,,177,25,N,,Shea Morenz (minors),OF,,,,,,,,,,,,,HS,"Central HS (San Angelo, TX)",6
1991,6,,172,21,Y,,Jose Silva (minors),RHP,-0.9,144.0,90.0,0.0,0.111,0.28,154.0,25.0,28.0,5.41,1.55,4.0,HS,"Hilltop HS (Chula Vista, CA)",6
1990,6,,177,23,Y,,David Tollison (minors),2B,,,,,,,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",6
1989,6,,159,19,Y,,Marc Loeb (minors),C,,,,,,,,,,,,,JC,"San Bernardino Valley College (San Bernardino, CA)",6
1988,6,,160,25,Y,,Mike Ogliaruso (minors),RHP,,,,,,,,,,,,,HS,"Countryside HS (Clearwater, FL)",6
1987,6,,153,17,Y,,Matt Gilmore (minors),SS,,,,,,,,,,,,,HS,"Reseda HS (Reseda, CA)",6
1986,6,,159,26,Y,,Jerry Schunk (minors),SS,,,,,,,,,,,,,4Yr,"University of Toledo (Toledo, OH)",6
1985,6,,157,25,Y,,Jeff Musselman (minors),LHP,0.8,48.0,1.0,0.0,0.0,0.5,142.0,23.0,15.0,4.31,1.5,3.0,4Yr,"Harvard University (Cambridge, MA)",6
1984,6,,152,20,N,,Scott Livingstone (minors),3B,2.3,673.0,1533.0,17.0,0.281,0.686,,,,,,,HS,"Lake Highlands HS (Dallas, TX)",6
1983,6,,141,9,Y,,Tom Linkmeyer (minors),SS,,,,,,,,,,,,,4Yr,"Marian University (Indianapolis, IN)",6
1982,6,,134,2,Y,,Pat Borders (minors),3B,3.6,1099.0,3282.0,69.0,0.253,0.663,,,,,,,HS,"Lake Wales HS (Lake Wales, FL)",6
1981,6,,134,5,Y,,Stan Clarke (minors),LHP,-0.8,2.0,0.0,0.0,,,50.0,3.0,6.0,6.79,1.79,0.0,4Yr,"University of Toledo (Toledo, OH)",6
1980,6,,131,2,Y,,David Trimble (minors),2B,,,,,,,,,,,,,HS,"A. C. Davis HS (Yakima, WA)",6
1979,6,,133,3,Y,,Robert Tackitt (minors),RHP,,,,,,,,,,,,,HS,"Mount Diablo HS (Concord, CA)",6
1978,6,,132,2,Y,,Mike Cuellar (minors),RHP,,,,,,,,,,,,,HS,"James Madison HS (Houston, TX)",6
1977,6,,155,25,Y,,David Rohm (minors),RHP,,,,,,,,,,,,,4Yr,"California State University, Fresno (Fresno, CA)",6
2023,7,,214,20,Y,"$236,200",Nick Goodwin (minors),SS,,,,,,,,,,,,,4Yr,"Kansas State University (Manhattan, KS)",7
2022,7,,218,22,Y,"$197,500",Peyton Williams (minors),1B,,,,,,,,,,,,,4Yr,"University of Iowa (Iowa City, IA)",7
2021,7,,212,20,Y,"$197,500",Jaden Rudd (minors),OF,,,,,,,,,,,,,HS,"A. Crawford Mosley HS (Lynn Haven, FL)",7
2019,7,,207,10,Y,"$22,500",LJ Talley (minors),2B,,,,,,,,,,,,,4Yr,"University of Georgia (Athens, GA)",7
2018,7,,206,12,Y,"$175,000",Nick Podkul (minors),3B,,,,,,,,,,,,,4Yr,"University of Notre Dame (South Bend, IN)",7
2017,7,,219,24,Y,"$183,300",Colton Laws (minors),RHP,,,,,,,,,,,,,4Yr,"University of North Carolina at Charlotte (Charlotte, NC)",7
2016,7,,222,26,Y,"$186,900",Andy Ravel (minors),RHP,,,,,,,,,,,,,4Yr,"Kent State University (Kent, OH)",7
2015,7,,212,17,Y,"$170,000",Travis Bergen (minors),LHP,0.7,22.0,0.0,0.0,,,39.0,5.0,0.0,3.96,1.4,1.0,4Yr,"Kennesaw State University (Kennesaw, GA)",7
2014,7,,204,9,N,,Zack Zehner (minors),LF,,,,,,,,,,,,,4Yr,"California Polytechnic State University, San Luis Obispo (San Luis Obispo, CA)",7
2013,7,,205,9,Y,"$100,000",Conner Greene (minors),RHP,-0.4,24.0,0.0,0.0,,,24.0,1.0,3.0,7.11,1.74,0.0,HS,"Santa Monica HS (Santa Monica, CA)",7
2012,7,,235,17,Y,"$5,000",Ian Parmley (minors),OF,-0.1,3.0,3.0,0.0,0.0,0.0,,,,,,,4Yr,"Liberty University (Lynchburg, VA)",7
2011,7,,229,18,Y,"$800,000",Christian Lopes (minors),SS,-0.2,4.0,9.0,0.0,0.0,0.1,,,,,,,HS,"Edison HS (Huntington Beach, CA)",7
