Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
1991,3,,90,17.0,Y,,Mark Ratekin (minors),RHP,,,,,,,,,,,,,4Yr,"Point Loma Nazarene University (San Diego, CA)",3
1990,3,,97,24.0,Y,,Brandon Markewicz (minors),SS,,,,,,,,,,,,,HS,"Dixie Hollins HS (St. Petersburg, FL)",3
1989,3,,69,9.0,Y,,Tim Salmon (minors),OF,40.6,1672.0,5934.0,299.0,0.282,0.884,,,,,,,4Yr,"Grand Canyon University (Phoenix, AZ)",3
1988,3,,65,8.0,Y,,Glenn Carter (minors),RHP,,,,,,,,,,,,,JC,"Triton College (River Grove, IL)",3
1987,3,,83,25.0,Y,,Christopher Threadgill (minors),OF,,,,,,,,,,,,,HS,"Whiteville HS (Whiteville, NC)",3
1986,3,,77,22.0,Y,,Chris Graves (minors),OF,,,,,,,,,,,,,HS,"Brenham HS (Brenham, TX)",3
1985,3,,69,15.0,Y,,Jerome Nelson (minors),OF,,,,,,,,,,,,,HS,"Pine Forest HS (Pensacola, FL)",3
1985,3,,73,19.0,Y,,*Chris Collins (minors),RHP,,,,,,,,,,,,,4Yr,"Mercer University (Macon, GA)",3
1984,3,,60,6.0,Y,,Sherman Corbett (minors),LHP,-0.1,0.0,0.0,0.0,,,42.0,2.0,1.0,4.5,1.52,1.0,4Yr,"Texas A&M University (College Station, TX)",3
1983,3,,67,13.0,Y,,*Wally Joyner (minors),1B,35.8,2033.0,7127.0,204.0,0.289,0.802,,,,,,,4Yr,"Brigham Young University (Provo, UT)",3
1983,3,,77,23.0,N,,Steve Bast (minors),LHP,,,,,,,,,,,,,HS,"Damien HS (La Verne, CA)",3
1982,3,,62,8.0,Y,,Tony Mack (minors),RHP,-0.2,0.0,0.0,0.0,,,1.0,0.0,1.0,15.43,3.43,0.0,4Yr,"Lamar University (Beaumont, TX)",3
1980,3,,72,20.0,Y,,Jack McMahon (minors),RHP,,,,,,,,,,,,,4Yr,"California State University, Dominguez Hills (Carson, CA)",3
1979,3,,67,15.0,Y,,Mickey Saatzer (minors),RHP,,,,,,,,,,,,,HS,"Eisenhower HS (Hopkins, MN)",3
1978,3,,66,14.0,Y,,Dave Engle (minors),3B,3.8,594.0,1643.0,31.0,0.262,0.7,,,,,,,4Yr,"University of Southern California (Los Angeles, CA)",3
1977,3,,59,7.0,Y,,Jeff Conner (minors),LHP,,,,,,,,,,,,,HS,"Browne HS (Phoenix, AZ)",3
1976,3,,54,6.0,Y,,Craig Hendrickson (minors),SS,,,,,,,,,,,,,HS,"Wilbert Tucker Woodson HS (Fairfax, VA)",3
1975,3,,49,1.0,Y,,Carney Lansford (minors),SS,40.4,1862.0,7158.0,151.0,0.29,0.753,,,,,,,HS,"Wilcox HS (Santa Clara, CA)",3
1974,3,,58,10.0,Y,,Rance Mulliniks (minors),SS,17.0,1325.0,3569.0,73.0,0.272,0.76,,,,,,,HS,"Monache HS (Porterville, CA)",3
1973,3,,55,7.0,Y,,Pat Kelly (minors),C,0.0,3.0,7.0,0.0,0.286,0.571,,,,,,,HS,"Santa Maria HS (Santa Maria, CA)",3
1972,3,,58,10.0,Y,,Al Dopfel (minors),RHP,,,,,,,,,,,,,4Yr,"Massachusetts Institute of Technology (Cambridge, MA)",3
1971,3,,61,13.0,Y,,Billy Smith (minors),SS,2.9,370.0,1018.0,17.0,0.23,0.632,,,,,,,HS,"John Jay HS (San Antonio, TX)",3
1970,3,,58,10.0,Y,,Gary Talley (minors),LHP,,,,,,,,,,,,,HS,"South Garland HS (Garland, TX)",3
1969,3,,53,5.0,Y,,Sam Ashford (minors),SS,,,,,,,,,,,,,HS,"Western HS (Ensley, AL)",3
1968,3,,52,12.0,N,,John Harbin (minors),SS,,,,,,,,,,,,,HS,"Berea HS (Greenville, SC)",3
1967,3,,49,9.0,N,,Bruce Harkey (minors),RHP,,,,,,,,,,,,,HS,"La Habra HS (La Habra, CA)",3
1966,3,,48,8.0,N,,Bill Gillean (minors),RHP,,,,,,,,,,,,,HS,"Mayfair HS (Lakewood, CA)",3
1965,3,,51,11.0,N,,Dick Baney (minors),RHP,0.1,42.0,16.0,0.0,0.125,0.302,42.0,4.0,1.0,4.28,1.42,3.0,HS,"Anaheim HS (Anaheim, CA)",3
2023,4,,111,10.0,Y,"$472,500",Joe Redfield (minors),OF,,,,,,,,,,,,,4Yr,"Sam Houston State University (Huntsville, TX)",4
2022,4,,118,12.0,Y,"$997,500",Jake Madden (minors),P,,,,,,,,,,,,,JC,"Northwest Florida State College (Niceville, FL)",4
2021,4,,110,9.0,Y,"$747,500",Luke Murphy (minors),P,,,,,,,,,,,,,4Yr,"Vanderbilt University (Nashville, TN)",4
2020,4,,111,10.0,Y,"$900,000",Werner Blakely (minors),SS,,,,,,,,,,,,,HS,"Detroit Edison HS (Detroit, MI)",4
2019,4,,121,14.0,Y,"$597,500",Erik Rivera (minors),LHP,,,,,,,,,,,,,HS,"Puerto Rico Baseball Academy (Gurabo, Puerto Rico)",4
2018,4,,121,17.0,Y,"$397,500",Kyle Bradish (minors),RHP,5.4,0.0,0.0,0.0,,,53.0,16.0,14.0,3.68,1.19,0.0,4Yr,"New Mexico State University (Las Cruces, NM)",4
2017,4,,115,10.0,Y,"$625,000",John Swanda (minors),RHP,,,,,,,,,,,,,HS,"Roosevelt HS (Des Moines, IA)",4
2016,4,,126,20.0,Y,"$850,000",Chris Rodriguez (minors),RHP,0.5,1.0,0.0,0.0,,,15.0,2.0,1.0,3.64,1.45,0.0,HS,"Monsignor Edward Pace HS (Miami Gardens, FL)",4
2015,4,,135,30.0,Y,"$320,000",Brendon Sanger (minors),RF,,,,,,,,,,,,,4Yr,"Florida Atlantic University (Boca Raton, FL)",4
2014,4,,119,14.0,Y,"$400,000",Jeremy Rhoades (minors),RHP,,,,,,,,,,,,,4Yr,"Illinois State University (Normal, IL)",4
2013,4,,127,21.0,Y,"$387,300",Elliot Morris (minors),RHP,,,,,,,,,,,,,JC,"Pierce College (Lakewood, WA)",4
2012,4,,147,19.0,Y,"$302,800",Alex Yarbrough (minors),2B,,,,,,,,,,,,,4Yr,"University of Mississippi (Oxford, MS)",4
2011,4,,135,14.0,Y,"$250,000",Mike Clevinger (minors),RHP,17.6,6.0,10.0,0.0,0.0,0.0,152.0,60.0,39.0,3.45,1.19,0.0,JC,"Seminole State College of Florida (Sanford, FL)",4
2010,4,,144,29.0,Y,"$177,300",Max Russell (minors),LHP,,,,,,,,,,,,,4Yr,"Florida Southern College (Lakeland, FL)",4
2009,4,,141,30.0,Y,"$182,700",Wes Hatton (minors),2B,,,,,,,,,,,,,HS,"Norco HS (Norco, CA)",4
2008,4,,139,27.0,Y,"$210,000",Buddy Boshers (minors),LHP,0.3,9.0,0.0,0.0,,,128.0,3.0,3.0,4.49,1.32,0.0,JC,"Calhoun Community College (Decatur, AL)",4
2007,4,,148,24.0,Y,"$140,000",Trevor Pippin (minors),OF,,,,,,,,,,,,,JC,"Middle Georgia State University (Macon, GA)",4
2006,4,,132,26.0,Y,"$227,500",Clay Fuller (minors),OF,,,,,,,,,,,,,HS,"Smithson Valley HS (Spring Branch, TX)",4
2005,4,,133,23.0,N,,Brian Matusz (minors),LHP,2.1,19.0,8.0,0.0,0.125,0.25,280.0,27.0,41.0,4.92,1.46,0.0,HS,"St. Mary's HS (Phoenix, AZ)",4
2004,4,,113,12.0,N,,Pat White (minors),OF,,,,,,,,,,,,,HS,"Daphne HS (Daphne, AL)",4
2003,4,,120,23.0,Y,"$270,000",Rob Zimmermann (minors),RHP,,,,,,,,,,,,,4Yr,"Missouri State University (Springfield, MO)",4
2002,4,,114,12.0,Y,,Jordan Renz (minors),OF,,,,,,,,,,,,,HS,"Tulsa Union HS (Tulsa, OK)",4
2001,4,,119,13.0,Y,,Mike Nickoli (minors),RHP,,,,,,,,,,,,,4Yr,"Birmingham-Southern College (Birmingham, AL)",4
2000,4,,110,10.0,Y,,Charlie Thames (minors),RHP,,,,,,,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",4
1999,4,,131,17.0,Y,,Stan Bukowski (minors),RHP,,,,,,,,,,,,,HS,"Dunedin HS (Dunedin, FL)",4
1998,4,,121,18.0,Y,,Brian Oliver (minors),SS,,,,,,,,,,,,,4Yr,"University of California, Berkeley (Berkeley, CA)",4
1997,4,,117,3.0,Y,,Joe Gangemi (minors),LHP,,,,,,,,,,,,,4Yr,"Seton Hall University (South Orange, NJ)",4
1996,4,,115,20.0,Y,,Brandon Steele (minors),RHP,,,,,,,,,,,,,HS,"Huntington Beach HS (Huntington Beach, CA)",4
1995,4,,88,1.0,Y,,Brian Cooper (minors),RHP,-0.4,15.0,9.0,0.0,0.111,0.222,42.0,5.0,14.0,5.8,1.53,0.0,4Yr,"University of Southern California (Los Angeles, CA)",4
1994,4,,97,6.0,Y,,Matt Beaumont (minors),LHP,,,,,,,,,,,,,4Yr,"The Ohio State University (Columbus, OH)",4
1993,4,,103,3.0,Y,,Andrew Lorraine (minors),LHP,-1.2,27.0,24.0,0.0,0.125,0.359,59.0,6.0,11.0,6.53,1.72,0.0,4Yr,"Stanford University (Palo Alto, CA)",4
1992,4,,104,8.0,Y,,Shawn Holcomb (minors),RHP,,,,,,,,,,,,,HS,"El Dorado HS (Placentia, CA)",4
1991,4,,116,17.0,Y,,John Donati (minors),1B,,,,,,,,,,,,,HS,"De La Salle HS (Concord, CA)",4
1990,4,,125,26.0,Y,,Garret Anderson (minors),OF,25.7,2228.0,8640.0,287.0,0.293,0.785,,,,,,,HS,"John F. Kennedy HS (Granada Hills, CA)",4
1989,4,,96,10.0,Y,,Erik Bennett (minors),RHP,-0.6,0.0,0.0,0.0,,,25.0,2.0,0.0,7.81,1.77,1.0,4Yr,"California State University, Sacramento (Sacramento, CA)",4
1988,4,,91,8.0,Y,,J.R. Phillips (minors),LHP,-1.6,242.0,501.0,23.0,0.188,0.614,,,,,,,HS,"Bishop Amat Memorial HS (La Puente, CA)",4
1987,4,,109,25.0,Y,,Mark Holzemer (minors),LHP,-2.3,25.0,1.0,0.0,0.0,0.0,94.0,2.0,5.0,7.69,1.84,1.0,HS,"Mullen HS (Denver, CO)",4
1986,4,,103,22.0,Y,,Paul Sorrento (minors),OF,5.6,1093.0,3412.0,166.0,0.257,0.798,,,,,,,4Yr,"Florida State University (Tallahassee, FL)",4
1985,4,,95,15.0,Y,,Scott Marrett (minors),RHP,,,,,,,,,,,,,4Yr,"Pepperdine University (Malibu, CA)",4
1984,4,,86,6.0,Y,,Kent Anderson (minors),SS,0.8,135.0,366.0,1.0,0.26,0.63,,,,,,,4Yr,"University of South Carolina (Columbia, SC)",4
1983,4,,103,23.0,Y,,Pat Clements (minors),LHP,3.3,164.0,17.0,0.0,0.059,0.118,288.0,17.0,11.0,3.77,1.45,12.0,4Yr,"University of California, Los Angeles (Los Angeles, CA)",4
1982,4,,88,8.0,Y,,Kirk McCaskill (minors),RHP,14.3,1.0,0.0,0.0,,,380.0,106.0,108.0,4.12,1.4,7.0,4Yr,"University of Vermont (Burlington, VT)",4
1980,4,,97,20.0,Y,,Matt Gundelfinger (minors),OF,,,,,,,,,,,,,4Yr,"University of Kansas (Lawrence, KS)",4
1979,4,,93,15.0,N,,Eric Barry (minors),LHP,,,,,,,,,,,,,HS,"Mount Whitney HS (Visalia, CA)",4
1978,4,,92,14.0,Y,,Mike Witt (minors),RHP,21.6,1.0,0.0,0.0,,,341.0,117.0,116.0,3.83,1.32,6.0,HS,"Servite HS (Anaheim, CA)",4
1977,4,,85,7.0,Y,,Brian Harper (minors),C,12.3,1001.0,3151.0,63.0,0.296,0.748,,,,,,,HS,"San Pedro HS (San Pedro, CA)",4
1976,4,,78,6.0,Y,,Bill Ewing (minors),OF,,,,,,,,,,,,,4Yr,"University of Wyoming (Laramie, WY)",4
1975,4,,73,1.0,Y,,Floyd Rayford (minors),C,1.0,390.0,1044.0,38.0,0.244,0.68,,,,,,,HS,"Manual Arts HS (Los Angeles, CA)",4
1974,4,,82,10.0,Y,,Thad Bosley (minors),OF,2.3,784.0,1581.0,20.0,0.272,0.686,,,,,,,HS,"Oceanside HS (Oceanside, CA)",4
1973,4,,79,7.0,Y,,Douglas Slettvet (minors),RHP,,,,,,,,,,,,,HS,"Lakewood HS (Lakewood, CA)",4
1972,4,,82,10.0,Y,,Dave Machemer (minors),SS,-0.2,29.0,48.0,1.0,0.229,0.635,,,,,,,4Yr,"Central Michigan University (Mount Pleasant, MI)",4
1971,4,,86,14.0,Y,,David Christiansen (minors),C,,,,,,,,,,,,,HS,"Inglewood HS (Inglewood, CA)",4
1970,4,,83,11.0,N,,David Freeborn (minors),SS,,,,,,,,,,,,,HS,"Shafter HS (Shafter, CA)",4
1969,4,,77,5.0,Y,,Rudy Meoli (minors),SS,-0.1,310.0,626.0,2.0,0.213,0.555,,,,,,,HS,"Royal Oak HS (Covina, CA)",4
1968,4,,72,12.0,Y,,Rick Hansen (minors),RHP,,,,,,,,,,,,,HS,"McLane HS (Fresno, CA)",4
1967,4,,69,9.0,Y,,Dave Biber (minors),OF,,,,,,,,,,,,,HS,"Ramona HS (Riverside, CA)",4
1966,4,,68,8.0,N,,Jim Suskiewich (minors),LHP,,,,,,,,,,,,,HS,"Beaver Falls HS (Beaver Falls, PA)",4
1965,4,,67,7.0,Y,,John Olerud (minors),C,,,,,,,,,,,,,4Yr,"Washington State University (Pullman, WA)",4
2023,5,,147,10.0,Y,"$318,825",Chris Clark (minors),P,,,,,,,,,,,,,4Yr,"Harvard University (Cambridge, MA)",5
2022,5,,148,12.0,Y,"$172,500",Sonny DiChiara (minors),1B,,,,,,,,,,,,,4Yr,"Auburn University (Auburn, AL)",5
2021,5,,141,9.0,Y,"$297,500",Brett Kerry (minors),P,,,,,,,,,,,,,4Yr,"University of South Carolina (Columbia, SC)",5
2020,5,,141,10.0,Y,"$140,000",Adam Seminaris (minors),P,,,,,,,,,,,,,4Yr,"California State University, Long Beach (Long Beach, CA)",5
2019,5,,151,14.0,Y,"$312,500",Garrett Stallings (minors),P,,,,,,,,,,,,,4Yr,"University of Tennessee (Knoxville, TN)",5
2018,5,,151,17.0,Y,"$700,000",William Holmes (minors),P,,,,,,,,,,,,,HS,"Western International HS (Detroit, MI)",5
2017,5,,145,10.0,N,,JoJo Booker (minors),RHP,,,,,,,,,,,,,HS,"T. R. Miller HS (Brewton, AL)",5
2016,5,,156,20.0,Y,"$250,000",Connor Justus (minors),SS,,,,,,,,,,,,,4Yr,"Georgia Institute of Technology (Atlanta, GA)",5
2015,5,,165,30.0,Y,"$100,000",Jared Foster (minors),RF,,,,,,,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)",5
2014,5,,149,14.0,Y,"$250,000",Jake Jewell (minors),RHP,-0.8,14.0,1.0,0.0,0.0,0.0,31.0,0.0,3.0,7.75,1.62,0.0,JC,"Northeastern Oklahoma A&M College (Miami, OK)",5
2013,5,,157,21.0,Y,"$270,000",Kyle McGowin (minors),RHP,-0.1,38.0,6.0,0.0,0.167,0.333,48.0,1.0,0.0,5.98,1.33,2.0,4Yr,"Savannah State University (Savannah, GA)",5
2012,5,,177,19.0,Y,"$218,000",Mark Sappington (minors),RHP,,,,,,,,,,,,,4Yr,"Rockhurst University (Kansas City, MO)",5
2011,5,,165,14.0,Y,"$80,000",Andrew Ray (minors),LF,,,,,,,,,,,,,JC,"Northeast Texas Community College (Mount Pleasant, TX)",5
2010,5,,174,29.0,N,,Jesus Valdez (minors),RHP,,,,,,,,,,,,,HS,"Hueneme HS (Oxnard, CA)",5
2009,5,,171,30.0,Y,"$141,300",Casey Haerther (minors),1B,,,,,,,,,,,,,4Yr,"University of California, Los Angeles (Los Angeles, CA)",5
2008,5,,169,27.0,N,,Khiry Cooper (minors),OF,,,,,,,,,,,,,HS,"Calvary Baptist Academy (Shreveport, LA)",5
2007,5,,178,24.0,Y,"$128,700",Andrew Romine (minors),SS,0.6,609.0,1262.0,11.0,0.233,0.587,8.0,0.0,0.0,12.15,2.55,0.0,4Yr,"Arizona State University (Tempe, AZ)",5
2006,5,,162,26.0,Y,"$157,500",David Herndon (minors),RHP,0.4,91.0,7.0,0.0,0.0,0.0,97.0,2.0,8.0,3.85,1.48,1.0,JC,"Gulf Coast State College (Panama City, FL)",5
2005,5,,163,23.0,Y,"$159,000",Tommy Mendoza (minors),RHP,,,,,,,,,,,,,HS,"Monsignor Edward Pace HS (Miami Gardens, FL)",5
2004,5,,143,12.0,Y,"$185,000",Luis Rivera (minors),OF,,,,,,,,,,,,,HS,"Ramon Vila Mayo HS (Ramon Vila Mayo, Puerto Rico)",5
2003,5,,150,23.0,Y,"$170,000",Brandon Balkcom (minors),OF,,,,,,,,,,,,,4Yr,"Florida State University (Tallahassee, FL)",5
2002,5,,144,12.0,Y,,Javy Rodriguez (minors),SS,,,,,,,,,,,,,4Yr,"University of Miami (Coral Gables, FL)",5
2001,5,,149,13.0,Y,,Brad Pinkerton (minors),LHP,,,,,,,,,,,,,4Yr,"Elon University (Elon, NC)",5
2000,5,,140,10.0,Y,,Bobby Jenks (minors),RHP,8.3,23.0,0.0,0.0,,,348.0,16.0,20.0,3.53,1.25,173.0,HS,"Inglemoor HS (Kenmore, WA)",5
1999,5,,161,17.0,Y,,Vince LaCorte (minors),RHP,,,,,,,,,,,,,4Yr,"San Jose State University (San Jose, CA)",5
1998,5,,151,18.0,Y,,Darren Blakely (minors),OF,,,,,,,,,,,,,4Yr,"University of Hawaii at Manoa (Honolulu, HI)",5
1997,5,,147,3.0,Y,,Mike Brunet (minors),RHP,,,,,,,,,,,,,JC,"Pasco-Hernando State College (New Port Richey, FL)",5
1996,5,,145,20.0,N,,Bobby Hill (minors),SS,0.3,249.0,523.0,6.0,0.262,0.693,,,,,,,HS,"Leland HS (San Jose, CA)",5
1995,5,,116,1.0,Y,,Justin Baughman (minors),SS,-0.3,79.0,218.0,1.0,0.252,0.601,,,,,,,4Yr,"Lewis & Clark College (Portland, OR)",5
1994,5,,125,6.0,Y,,Greg Morris (minors),SS,,,,,,,,,,,,,4Yr,"University of California, Davis (Davis, CA)",5
1993,5,,131,3.0,Y,,Jose Cintron (minors),RHP,,,,,,,,,,,,,HS,"Alfonso Casta Martinez HS (Maunabo, Puerto Rico)",5
1992,5,,132,8.0,Y,,Pax Briley (minors),RHP,,,,,,,,,,,,,4Yr,"Clemson University (Clemson, SC)",5
1991,5,,142,17.0,Y,,Dave Kennedy (minors),RHP,,,,,,,,,,,,,4Yr,"Montclair State University (Montclair, NJ)",5
1990,5,,152,25.0,N,,Doug Creek (minors),LHP,-1.1,87.0,5.0,0.0,0.2,0.4,279.0,7.0,14.0,5.32,1.6,1.0,4Yr,"Georgia Institute of Technology (Atlanta, GA)",5
1989,5,,123,10.0,Y,,Terry Taylor (minors),2B,,,,,,,,,,,,,4Yr,"Texas A&M University (College Station, TX)",5
1988,5,,117,8.0,Y,,Dave Neal (minors),LHP,,,,,,,,,,,,,HS,"Montgomery HS (Wilmer, AL)",5
1987,5,,135,25.0,Y,,Wiley Lee (minors),2B,,,,,,,,,,,,,4Yr,"Old Dominion University (Norfolk, VA)",5
1986,5,,129,22.0,Y,,Dave Grilione (minors),1B,,,,,,,,,,,,,HS,"Selma HS (Selma, CA)",5
1985,5,,121,15.0,Y,,Bobby Rose (minors),SS,1.0,73.0,200.0,5.0,0.245,0.71,,,,,,,HS,"San Dimas HS (San Dimas, CA)",5
1984,5,,112,6.0,Y,,Todd Eggertsen (minors),RHP,,,,,,,,,,,,,HS,"Brea Olinda HS (Brea, CA)",5
1983,5,,129,23.0,Y,,Mark Lynds (minors),OF,,,,,,,,,,,,,JC,"Los Medanos College (Pittsburg, CA)",5
1982,5,,114,8.0,N,,Chris Gwynn (minors),OF,-1.4,599.0,1007.0,17.0,0.261,0.678,,,,,,,HS,"Long Beach Polytechnic HS (Long Beach, CA)",5
1980,5,,123,20.0,N,,Frank Marrero (minors),RHP,,,,,,,,,,,,,HS,"Christopher Columbus HS (Miami, FL)",5
1979,5,,119,15.0,Y,,Pat Keedy (minors),2B,0.2,29.0,59.0,3.0,0.203,0.678,,,,,,,4Yr,"Auburn University (Auburn, AL)",5
1978,5,,118,14.0,Y,,Rickey Foley (minors),RHP,,,,,,,,,,,,,4Yr,"Santa Clara University (Santa Clara, CA)",5
1977,5,,111,7.0,Y,,Rick Steirer (minors),RHP,-0.6,0.0,0.0,0.0,,,30.0,4.0,3.0,4.86,1.53,0.0,4Yr,"University of Maryland, Baltimore County (Baltimore, MD)",5
1976,5,,102,6.0,N,,Mickey Palmer (minors),OF,,,,,,,,,,,,,HS,"West Covina HS (West Covina, CA)",5
1975,5,,97,1.0,Unk,,Gene Ransom (minors),2B,,,,,,,,,,,,,HS,"Berkeley HS (Berkeley, CA)",5
1974,5,,106,10.0,Y,,Stan Cliburn (minors),C,-0.2,54.0,56.0,2.0,0.179,0.538,,,,,,,HS,"Forest Hill HS (Jackson, MS)",5
1973,5,,103,7.0,Y,,Robert Johnson (minors),OF,,,,,,,,,,,,,HS,"Lakewood HS (Lakewood, CA)",5
1972,5,,106,10.0,Y,,Michael Elwood (minors),RHP,,,,,,,,,,,,,4Yr,"University of Michigan (Ann Arbor, MI)",5
1971,5,,111,14.0,Y,,Chuck Gibbon (minors),LHP,,,,,,,,,,,,,HS,"Leuzinger HS (Lawndale, CA)",5
1970,5,,108,11.0,Y,,John Balaz (minors),OF,-0.4,59.0,162.0,2.0,0.241,0.614,,,,,,,JC,"San Diego City College (San Diego, CA)",5
1969,5,,101,5.0,Y,,James Erautt (minors),RHP,,,,,,,,,,,,,HS,"Helix HS (La Mesa, CA)",5
1968,5,,96,12.0,N,,Dennis Wallin (minors),C,,,,,,,,,,,,,HS,"Rio Americano HS (Sacramento, CA)",5
1967,5,,89,9.0,N,,Stanley Zawacki (minors),OF,,,,,,,,,,,,,HS,"Weequahic HS (Newark, NJ)",5
1966,5,,88,8.0,Y,,Buddy Lawhorn (minors),SS,,,,,,,,,,,,,HS,"West Haven HS (Memphis, TN)",5
1965,5,,87,7.0,Y,,Joe Henderson (minors),3B,-0.8,12.0,2.0,0.0,0.0,0.0,16.0,3.0,2.0,6.69,2.06,0.0,HS,"Edison HS (Fresno, CA)",5
2023,6,,174,10.0,Y,"$328,500",Cam Minacci (minors),P,,,,,,,,,,,,,4Yr,"Wake Forest University (Winston-Salem, NC)",6
2022,6,,178,12.0,Y,"$227,750",Victor Mederos (minors),P,-0.1,0.0,0.0,,,,3.0,0.0,0.0,9.0,2.67,0.0,4Yr,"Oklahoma State University (Stillwater, OK)",6
2021,6,,171,9.0,Y,"$247,500",Jake Smith (minors),P,,,,,,,,,,,,,4Yr,"University of Miami (Coral Gables, FL)",6
2019,6,,181,14.0,Y,"$267,800",Zach Peek (minors),P,,,,,,,,,,,,,4Yr,"Winthrop University (Rock Hill, SC)",6
2018,6,,181,17.0,Y,"$7,500",Austin Warren (minors),RHP,0.7,4.0,0.0,0.0,,,32.0,6.0,0.0,3.55,1.24,1.0,4Yr,"University of North Carolina at Wilmington (Wilmington, NC)",6
2017,6,,175,10.0,Y,"$210,000",Jonah Todd (minors),CF,,,,,,,,,,,,,4Yr,"Auburn University (Auburn, AL)",6
2016,6,,186,20.0,Y,"$501,300",Cole Duensing (minors),RHP,,,,,,,,,,,,,HS,"Blue Valley Northwest HS (Overland Park, KS)",6
2015,6,,195,30.0,Y,"$406,900",David Fletcher (minors),SS,10.5,534.0,2018.0,16.0,0.277,0.682,,,,,,,4Yr,"Loyola Marymount University (Los Angeles, CA)",6
2014,6,,179,14.0,Y,"$375,000",Alex Abbott (minors),RF,,,,,,,,,,,,,HS,"Tift County HS (Tifton, GA)",6
2013,6,,187,21.0,Y,"$222,800",Harrison Cooney (minors),RHP,,,,,,,,,,,,,4Yr,"Florida Gulf Coast University (Fort Myers, FL)",6
2012,6,,207,19.0,Y,"$169,900",Eric Stamets (minors),SS,-0.7,15.0,41.0,0.0,0.049,0.222,,,,,,,4Yr,"University of Evansville (Evansville, IN)",6
2011,6,,195,14.0,Y,"$180,000",Austin Wood (minors),RHP,,,,,,,,,,,,,4Yr,"University of Southern California (Los Angeles, CA)",6
2010,6,,204,29.0,Y,"$100,000",Brian Diemer (minors),RHP,,,,,,,,,,,,,4Yr,"University of California, Berkeley (Berkeley, CA)",6
2009,6,,201,30.0,Y,"$125,000",Dan Reynolds (minors),RHP,,,,,,,,,,,,,HS,"Durango HS (Las Vegas, NV)",6
2008,6,,199,27.0,Y,"$148,000",Josh Blanco (minors),LHP,,,,,,,,,,,,,HS,"Franklin HS (El Paso, TX)",6
2007,6,,208,24.0,Y,"$123,000",Ryan Brasier (minors),RHP,2.9,12.0,0.0,0.0,,,268.0,9.0,8.0,3.88,1.17,10.0,JC,"Weatherford College (Weatherford, TX)",6
2006,6,,192,26.0,Y,"$140,000",Robert Fish (minors),LHP,,,,,,,,,,,,,HS,"A. B. Miller HS (Fontana, CA)",6
2005,6,,193,23.0,Y,"$100,000",Jeremy Moore (minors),OF,0.0,8.0,8.0,0.0,0.125,0.25,,,,,,,HS,"North Caddo HS (Vivian, LA)",6
2004,6,,173,12.0,Y,"$115,000",Josh Leblanc (minors),2B,,,,,,,,,,,,,4Yr,"Southern University and A&M College (Baton Rouge, LA)",6
2003,6,,180,23.0,Y,"$100,000",Jesse Smith (minors),RHP,,,,,,,,,,,,,JC,"Illinois Valley Community College (Oglesby, IL)",6
2002,6,,174,12.0,Y,,Chris Walston (minors),1B,,,,,,,,,,,,,HS,"El Capitan HS (Lakeside, CA)",6
2001,6,,179,13.0,Y,,Quan Cosby (minors),OF,,,,,,,,,,,,,HS,"Mart HS (Mart, TX)",6
2000,6,,170,10.0,Y,,Brandon O'Neal (minors),RHP,,,,,,,,,,,,,4Yr,"University of Kansas (Lawrence, KS)",6
1999,6,,191,17.0,Y,,Dusty Bergman (minors),LHP,-0.1,0.0,0.0,0.0,,,1.0,0.0,0.0,13.5,2.5,0.0,4Yr,"University of Hawaii at Manoa (Honolulu, HI)",6
1998,6,,181,18.0,Y,,Jay Hood (minors),SS,,,,,,,,,,,,,4Yr,"Georgia Institute of Technology (Atlanta, GA)",6
1997,6,,177,3.0,Y,,Matt Wise (minors),RHP,2.6,175.0,7.0,0.0,0.286,0.571,209.0,17.0,22.0,4.23,1.27,2.0,4Yr,"California State University, Fullerton (Fullerton, CA)",6
1996,6,,175,20.0,N,,Jason Verdugo (minors),RHP,,,,,,,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",6
1995,6,,144,1.0,Y,,Ryan Kane (minors),3B,,,,,,,,,,,,,4Yr,"Presbyterian College (Clinton, SC)",6
1994,6,,153,6.0,Y,,Jason Dickson (minors),RHP,3.0,3.0,6.0,0.0,0.0,0.143,73.0,26.0,25.0,4.99,1.5,0.0,JC,"Northeastern Oklahoma A&M College (Miami, OK)",6
1993,6,,159,3.0,Y,,Geoff Edsell (minors),RHP,,,,,,,,,,,,,4Yr,"Old Dominion University (Norfolk, VA)",6
1992,6,,160,8.0,Y,,Bill Simas (minors),RHP,5.2,18.0,0.0,0.0,,,308.0,18.0,19.0,3.83,1.42,23.0,JC,"Fresno City College (Fresno, CA)",6
1991,6,,168,17.0,Y,,Brian Williard (minors),RHP,,,,,,,,,,,,,HS,"Dixie Hollins HS (St. Petersburg, FL)",6
1990,6,,179,25.0,Y,,Troy Percival (minors),C,17.0,68.0,5.0,0.0,0.0,0.0,703.0,35.0,43.0,3.17,1.11,358.0,4Yr,"University of California, Riverside (Riverside, CA)",6
