Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
2010,3,,85,3.0,Y,"$499,900",Dan Klein (minors),RHP,,,,,,,,,,,,,4Yr,"University of California, Los Angeles (Los Angeles, CA)",3
2009,3,,85,5.0,Y,"$417,600",Tyler Townsend (minors),1B,,,,,,,,,,,,,4Yr,"Florida International University (Miami, FL)",3
2008,3,,81,4.0,Y,"$490,000",L.J. Hoes (minors),2B,-0.1,112.0,308.0,4.0,0.237,0.617,,,,,,,HS,"St. John's College HS (Washington, DC)",3
2006,3,,85,9.0,Y,"$435,000",Zack Britton (minors),LHP,14.0,27.0,8.0,1.0,0.625,1.75,442.0,35.0,26.0,3.13,1.26,154.0,HS,"Weatherford HS (Weatherford, TX)",3
2005,3,,93,13.0,Y,"$415,000",Brandon Erbe (minors),RHP,,,,,,,,,,,,,HS,"McDonogh School (Owings Mills, MD)",3
2004,3,,79,8.0,Y,"$450,000",Jeff Fiorentino (minors),C,0.7,58.0,148.0,1.0,0.27,0.666,,,,,,,4Yr,"Florida Atlantic University (Boca Raton, FL)",3
2003,3,,74,7.0,Y,"$485,000",Chris Ray (minors),RHP,3.1,50.0,0.0,0.0,,,283.0,18.0,19.0,4.1,1.36,51.0,4Yr,"College of William and Mary (Williamsburg, VA)",3
2002,3,,76,4.0,Y,"$400,000",Val Majewski (minors),OF,-0.1,9.0,13.0,0.0,0.154,0.385,,,,,,,4Yr,"Rutgers, the State University of New Jersey (New Brunswick, NJ)",3
2001,3,,83,7.0,Y,"$425,000",Dave Crouthers (minors),RHP,,,,,,,,,,,,,4Yr,"Southern Illinois University Edwardsville (Edwardsville, IL)",3
2000,3,,84,14.0,Y,"$455,000",Richard Bartlett (minors),RHP,,,,,,,,,,,,,HS,"Kamiakin HS (Kennewick, WA)",3
2000,3,,86,16.0,Y,"$400,000",*Tommy Arko (minors),C,,,,,,,,,,,,,HS,"Cooper HS (Abilene, TX)",3
1999,3,,104,20.0,Y,,*Jon Kessick (minors),C,,,,,,,,,,,,,4Yr,"Ball State University (Muncie, IN)",3
1998,3,,99,26.0,Y,"$225,000",Steve Bechler (minors),RHP,-0.3,0.0,0.0,0.0,,,3.0,0.0,0.0,13.5,2.14,0.0,HS,"South Medford HS (Medford, OR)",3
1997,3,,105,21.0,Y,,Matt Riley (minors),LHP,-0.1,2.0,2.0,0.0,0.0,0.0,26.0,5.0,4.0,5.99,1.76,0.0,HS,"Liberty HS (Brentwood, CA)",3
1996,3,,81,16.0,Y,,Daren Hooper (minors),OF,,,,,,,,,,,,,4Yr,"University of Arizona (Tucson, AZ)",3
1995,3,,80,21.0,Y,,Darrell Dent (minors),OF,,,,,,,,,,,,,HS,"Montclair Prep HS (Van Nuys, CA)",3
1994,3,,83,20.0,Y,,Roger Worley (minors),RHP,,,,,,,,,,,,,HS,"Quartz Hill HS (Quartz Hill, CA)",3
1993,3,,91,19.0,Y,,Jim Walker (minors),RHP,,,,,,,,,,,,,4Yr,"University of Kansas (Lawrence, KS)",3
1992,3,,72,4.0,Y,,Billy Owens (minors),1B,,,,,,,,,,,,,4Yr,"University of Arizona (Tucson, AZ)",3
1991,3,,82,9.0,Y,,Alex Ochoa (minors),OF,6.4,807.0,2143.0,46.0,0.279,0.766,,,,,,,HS,"Hialeah-Miami Lakes HS (Hialeah, FL)",3
1990,3,,93,20.0,Y,,Mike Thomas (minors),OF,,,,,,,,,,,,,HS,"Richmond County HS (Rockingham, NC)",3
1989,3,,61,1.0,Y,,Eric Alexander (minors),RHP,,,,,,,,,,,,,HS,"University HS (Los Angeles, CA)",3
1988,3,,61,4.0,Y,,Stacy Jones (minors),RHP,0.1,0.0,0.0,0.0,,,6.0,0.0,0.0,3.46,1.31,0.0,4Yr,"Auburn University (Auburn, AL)",3
1987,3,,65,7.0,Y,,Anthony Telford (minors),RHP,2.5,284.0,23.0,0.0,0.174,0.426,333.0,22.0,25.0,4.17,1.43,8.0,4Yr,"San Jose State University (San Jose, CA)",3
1986,3,,71,16.0,Y,,Mike Lehman (minors),C,,,,,,,,,,,,,HS,"Vallivue HS (Caldwell, ID)",3
1984,3,,79,25.0,Y,,Greg Talamantez (minors),RHP,,,,,,,,,,,,,HS,"Idaho Falls HS (Idaho Falls, ID)",3
1983,3,,79,25.0,N,,Mike Pavelka (minors),LHP,,,,,,,,,,,,,HS,"Hopkins HS (Minnetonka, MN)",3
1982,3,,78,24.0,Y,,John Habyan (minors),RHP,6.2,103.0,5.0,0.0,0.0,0.286,348.0,26.0,24.0,3.85,1.36,12.0,HS,"St. John the Baptist HS (West Islip, NY)",3
1981,3,,76,24.0,Y,,Jeff Lackie (minors),LHP,,,,,,,,,,,,,HS,"McKinney HS (McKinney, TX)",3
1980,3,,61,9.0,Y,,*Ken Dixon (minors),RHP,2.4,3.0,0.0,0.0,,,105.0,26.0,28.0,4.66,1.36,6.0,HS,"Amherst County HS (Amherst, VA)",3
1980,3,,77,25.0,Y,,Andy Timko (minors),SS,,,,,,,,,,,,,HS,"John F. Kennedy HS (Warren, OH)",3
1979,3,,71,19.0,N,,Bob Melvin (minors),C,2.5,692.0,1955.0,35.0,0.233,0.604,,,,,,,HS,"Menlo-Atherton HS (Atherton, CA)",3
1978,3,,74,22.0,Y,,Bobby Bonner (minors),SS,-0.4,61.0,108.0,0.0,0.194,0.479,,,,,,,4Yr,"Texas A&M University (College Station, TX)",3
1977,3,,71,19.0,Y,,Richard Moore (minors),C,,,,,,,,,,,,,HS,"Cambridge-South Dorchester HS (Cambridge, MD)",3
1976,3,,68,20.0,Y,,Andrew Davis (minors),2B,,,,,,,,,,,,,4Yr,"Southeastern Louisiana University (Hammond, LA)",3
1975,3,,71,23.0,Y,,Steve Lake (minors),C,2.1,476.0,1125.0,18.0,0.237,0.599,,,,,,,HS,"Lennox HS (Lennox, CA)",3
1974,3,,72,24.0,Y,,Michael Brown (minors),RHP,,,,,,,,,,,,,HS,"Crescenta Valley HS (La Crescenta, CA)",3
1973,3,,63,15.0,Y,,Eddie Murray (minors),C,68.6,3026.0,11336.0,504.0,0.287,0.836,,,,,,,HS,"Locke HS (Los Angeles, CA)",3
1972,3,,72,24.0,Y,,Randy Benson (minors),LHP,,,,,,,,,,,,,4Yr,"Pfeiffer University (Misenheimer, NC)",3
1971,3,,71,23.0,Y,,Kiko Garcia (minors),SS,4.9,619.0,1470.0,12.0,0.239,0.609,,,,,,,HS,"Ygnacio Valley HS (Concord, CA)",3
1970,3,,72,24.0,Y,,Edward Blake (minors),RHP,,,,,,,,,,,,,HS,"Assumption HS (East St. Louis, IL)",3
1969,3,,65,17.0,Y,,Terry Clapp (minors),SS,,,,,,,,,,,,,HS,"Southeast Guilford HS (Greensboro, NC)",3
1968,3,,50,10.0,Unk,,Connie Herrmann (minors),RHP,,,,,,,,,,,,,HS,"Sterling HS (Somerdale, NJ)",3
1967,3,,59,19.0,Y,,Greg Arnold (minors),RHP,,,,,,,,,,,,,HS,"Southern HS (Baltimore, MD)",3
1966,3,,56,16.0,N,,Wayne Francingues (minors),SS,,,,,,,,,,,,,HS,"Jesuit HS (New Orleans, LA)",3
1965,3,,55,15.0,Y,,Frank Tepedino (minors),1B,-0.4,265.0,507.0,6.0,0.241,0.593,,,,,,,HS,"George W. Wingate HS (Brooklyn, NY)",3
2023,4,,118,17.0,Y,"$500,000",Levi Wells (minors),P,,,,,,,,,,,,,4Yr,"Texas State University (San Marcos, TX)",4
2022,4,,107,1.0,Y,"$571,400",Silas Ardoin (minors),C,,,,,,,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",4
2021,4,,106,5.0,Y,"$400,000",Donta' Williams (minors),OF,,,,,,,,,,,,,4Yr,"University of Arizona (Tucson, AZ)",4
2020,4,,103,2.0,Y,"$1,750,000",Coby Mayo (minors),3B,,,,,,,,,,,,,HS,"Marjory Stoneman Douglas HS (Parkland, FL)",4
2019,4,,108,1.0,Y,"$450,000",Joey Ortiz (minors),SS,0.0,15.0,33.0,0.0,0.212,0.448,,,,,,,4Yr,"New Mexico State University (Las Cruces, NM)",4
2018,4,,115,11.0,Y,"$650,000",Drew Rom (minors),LHP,-1.0,0.0,0.0,,,,8.0,1.0,4.0,8.02,2.08,0.0,HS,"Highlands HS (Fort Thomas, KY)",4
2017,4,,128,23.0,N,,Jack Conlon (minors),RHP,,,,,,,,,,,,,HS,"William P. Clements HS (Sugar Land, TX)",4
2016,4,,121,15.0,Y,"$500,000",Brenan Hanifee (minors),RHP,0.0,0.0,0.0,,,,3.0,0.0,0.0,5.4,1.6,0.0,HS,"Turner Ashby HS (Bridgewater, VA)",4
2015,4,,133,28.0,Y,"$414,700",Ryan McKenna (minors),CF,0.5,282.0,447.0,6.0,0.222,0.617,3.0,0.0,0.0,15.43,4.29,0.0,HS,"St. Thomas Aquinas HS (Dover, NH)",4
2014,4,,121,16.0,Y,"$428,100",Pat Connaughton (minors),RHP,,,,,,,,,,,,,4Yr,"University of Notre Dame (South Bend, IN)",4
2013,4,,129,23.0,Y,"$389,700",Jonah Heim (minors),C,5.3,353.0,1166.0,44.0,0.232,0.69,,,,,,,HS,"Amherst Central HS (Amherst, NY)",4
2012,4,,132,4.0,Y,"$349,900",Christian Walker (minors),1B,12.6,702.0,2401.0,121.0,0.25,0.791,,,,,,,4Yr,"University of South Carolina (Columbia, SC)",4
2011,4,,125,4.0,Y,"$231,300",Kyle Simon (minors),RHP,,,,,,,,,,,,,4Yr,"University of Arizona (Tucson, AZ)",4
2010,4,,118,3.0,Y,"$252,000",Trent Mummey (minors),CF,,,,,,,,,,,,,4Yr,"Auburn University (Auburn, AL)",4
2009,4,,116,5.0,Y,"$365,000",Randy Henry (minors),RHP,,,,,,,,,,,,,JC,"South Mountain Community College (Phoenix, AZ)",4
2008,4,,116,4.0,Y,"$287,000",Kyle Hudson (minors),OF,-0.4,14.0,28.0,0.0,0.143,0.286,,,,,,,4Yr,"University of Illinois at Urbana-Champaign (Champaign, IL)",4
2007,4,,129,5.0,Y,"$200,000",Tim Bascom (minors),RHP,,,,,,,,,,,,,4Yr,"University of Central Florida (Orlando, FL)",4
2006,4,,115,9.0,Y,"$282,500",Blake Davis (minors),SS,0.2,25.0,59.0,1.0,0.254,0.713,,,,,,,4Yr,"California State University, Fullerton (Fullerton, CA)",4
2005,4,,123,13.0,Y,"$257,500",Kieron Pope (minors),OF,,,,,,,,,,,,,HS,"East Coweta HS (Sharpsburg, GA)",4
2004,4,,109,8.0,Y,"$310,000",Brad Bergesen (minors),RHP,2.9,25.0,9.0,0.0,0.222,0.444,102.0,19.0,25.0,4.61,1.39,0.0,HS,"Foothill HS (Santa Ana, CA)",4
2003,4,,104,7.0,Y,"$310,000",Bob McCrory (minors),RHP,-1.5,1.0,0.0,0.0,,,15.0,0.0,0.0,16.46,3.29,0.0,4Yr,"University of Southern Mississippi (Hattiesburg, MS)",4
2002,4,,106,4.0,Y,,Tim Gilhooly (minors),OF,,,,,,,,,,,,,4Yr,"University of the Pacific (Stockton, CA)",4
2001,4,,113,7.0,Y,,Rommie Lewis (minors),LHP,-0.5,2.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,7.23,1.77,0.0,HS,"Newport HS (Bellevue, WA)",4
2000,4,,114,14.0,N,,Jon Skaggs (minors),RHP,,,,,,,,,,,,,4Yr,"Rice University (Houston, TX)",4
1998,4,,129,26.0,Y,,Chris Davidson (minors),RHP,,,,,,,,,,,,,4Yr,"Western Carolina University (Cullowhee, NC)",4
1997,4,,135,21.0,Y,,Shannon Carter (minors),OF,,,,,,,,,,,,,HS,"El Reno HS (El Reno, OK)",4
1996,4,,111,16.0,Y,,Mark Seaver (minors),RHP,,,,,,,,,,,,,4Yr,"Wake Forest University (Winston-Salem, NC)",4
1995,4,,108,21.0,Y,,Lou Fisher (minors),RHP,,,,,,,,,,,,,HS,"Fremont HS (Sunnyvale, CA)",4
1994,4,,111,20.0,Y,,Jason Rogers (minors),LHP,,,,,,,,,,,,,4Yr,"University of Nevada, Reno (Reno, NV)",4
1993,4,,119,19.0,Y,,Jason Hackett (minors),LHP,,,,,,,,,,,,,HS,"Caravel Academy (Bear, DE)",4
1992,4,,100,4.0,Y,,Hut Smith (minors),RHP,,,,,,,,,,,,,HS,"A. L. Brown HS (Kannapolis, NC)",4
1991,4,,108,9.0,Y,,Vaughn Eshelman (minors),LHP,-1.1,1.0,4.0,0.0,0.25,0.5,83.0,15.0,9.0,6.07,1.73,0.0,4Yr,"University of Houston (Houston, TX)",4
1990,4,,121,22.0,N,,Chris West (minors),1B,,,,,,,,,,,,,HS,"Eastern Wayne HS (Goldsboro, NC)",4
1989,4,,88,2.0,Y,,T.R. Lewis (minors),3B,,,,,,,,,,,,,HS,"Sandalwood HS (Jacksonville, FL)",4
1988,4,,87,4.0,Y,,Aman Hicks (minors),OF,,,,,,,,,,,,,HS,"Gardena HS (Gardena, CA)",4
1987,4,,91,7.0,Y,,Chuck Ricci (minors),RHP,0.4,7.0,0.0,0.0,,,7.0,1.0,0.0,1.8,1.2,0.0,HS,"Shawnee HS (Medford, NJ)",4
1986,4,,97,16.0,Y,,Doug Cinnella (minors),RHP,,,,,,,,,,,,,4Yr,"Seton Hall University (South Orange, NJ)",4
1985,4,,99,19.0,Y,,Brian Dubois (minors),LHP,0.8,0.0,0.0,0.0,,,18.0,3.0,9.0,3.82,1.46,1.0,HS,"Reed-Custer HS (Braidwood, IL)",4
1984,4,,105,25.0,Y,,Jerry Holtz (minors),SS,,,,,,,,,,,,,4Yr,"Villanova University (Villanova, PA)",4
1983,4,,105,25.0,Y,,Rick Lockwood (minors),3B,,,,,,,,,,,,,4Yr,"Georgia Institute of Technology (Atlanta, GA)",4
1982,4,,104,24.0,Y,,Manuel Miranda (minors),2B,,,,,,,,,,,,,HS,"Sweetwater HS (National City, CA)",4
1981,4,,102,25.0,N,,Dave Ledbetter (minors),RHP,,,,,,,,,,,,,JC,"Chipola College (Marianna, FL)",4
1980,4,,103,26.0,Y,,Carl Nichols (minors),C,-0.4,96.0,186.0,0.0,0.204,0.521,,,,,,,HS,"Compton HS (Compton, CA)",4
1979,4,,97,19.0,Y,,Gregory Dees (minors),INF,,,,,,,,,,,,,HS,"Auburndale HS (Auburndale, FL)",4
1978,4,,100,22.0,Y,,Tim Norris (minors),RHP,,,,,,,,,,,,,HS,"Archbishop Curley HS (Baltimore, MD)",4
1977,4,,97,19.0,Y,,David Caldwell (minors),OF,,,,,,,,,,,,,4Yr,"Clemson University (Clemson, SC)",4
1976,4,,92,20.0,Y,,Michael Lindal (minors),LHP,,,,,,,,,,,,,HS,"Libertyville HS (Libertyville, IL)",4
1975,4,,95,23.0,Y,,Samuel Gierhan (minors),RHP,,,,,,,,,,,,,HS,"Lakewood HS (Lakewood, CA)",4
1974,4,,96,24.0,Y,,Mike Darr (minors),RHP,-0.3,0.0,0.0,0.0,,,1.0,0.0,1.0,33.75,5.25,0.0,HS,"Norco HS (Norco, CA)",4
1973,4,,87,15.0,Y,,Don Whiting (minors),OF,,,,,,,,,,,,,HS,"Abraham Lincoln HS (San Diego, CA)",4
1972,4,,96,24.0,Y,,Blake Doyle (minors),2B,,,,,,,,,,,,,HS,"Caverna HS (Horse Cave, KY)",4
1971,4,,96,24.0,Y,,Myrl Smith (minors),LHP,,,,,,,,,,,,,HS,"Franklin HS (Reisterstown, MD)",4
1970,4,,97,25.0,Y,,Dan Beerbower (minors),3B,,,,,,,,,,,,,HS,"Taft Union HS (Taft, CA)",4
1969,4,,89,17.0,Y,,James Winters (minors),OF,,,,,,,,,,,,,HS,"St. Francis HS (Mountain View, CA)",4
1968,4,,70,10.0,Y,,Jesse Jefferson (minors),RHP,0.7,2.0,1.0,0.0,0.0,0.0,237.0,39.0,81.0,4.81,1.54,1.0,HS,"Carver HS (Midlothian, VA)",4
1967,4,,79,19.0,N,,Chris Farasopolous (minors),2B,,,,,,,,,,,,,HS,"North Torrance HS (Torrance, CA)",4
1966,4,,76,16.0,Y,,Randolph Coon (minors),SS,,,,,,,,,,,,,HS,"Dover HS (Dover Plains, NY)",4
1965,4,,78,18.0,Y,,Kenny Purvis (minors),OF,,,,,,,,,,,,,HS,"Nelson County HS (Lovingston, VA)",4
2023,5,,154,17.0,Y,"$375,000",Jake Cunningham (minors),OF,,,,,,,,,,,,,4Yr,"University of North Carolina at Charlotte (Charlotte, NC)",5
2022,5,,137,1.0,Y,"$400,000",Trace Bright (minors),P,,,,,,,,,,,,,4Yr,"Auburn University (Auburn, AL)",5
2021,5,,137,5.0,Y,"$375,000",Carlos Tavera (minors),P,,,,,,,,,,,,,4Yr,"University of Texas at Arlington (Arlington, TX)",5
2020,5,,133,2.0,Y,"$1,500,000",Carter Baumler (minors),P,,,,,,,,,,,,,HS,"Dowling Catholic HS (West Des Moines, IA)",5
2019,5,,138,1.0,Y,"$400,000",Darell Hernaiz (minors),SS,,,,,,,,,,,,,HS,"Americas HS (El Paso, TX)",5
2018,5,,145,11.0,Y,"$300,000",Robert Neustrom (minors),RF,,,,,,,,,,,,,4Yr,"University of Iowa (Iowa City, IA)",5
2017,5,,158,23.0,Y,"$304,800",Lamar Sparks (minors),CF,,,,,,,,,,,,,HS,"Seven Lakes HS (Katy, TX)",5
2016,5,,151,15.0,Y,"$364,700",Alexis Torres (minors),SS,,,,,,,,,,,,,HS,"Colegio Angel David HS (Toa Alta, Puerto Rico)",5
2015,5,,163,28.0,Y,"$310,500",Jason Heinrich (minors),LF,,,,,,,,,,,,,HS,"River Ridge HS (New Port Richey, FL)",5
2014,5,,151,16.0,Y,"$280,000",David Hess (minors),RHP,-1.8,18.0,9.0,0.0,0.0,0.1,62.0,6.0,22.0,6.25,1.53,0.0,4Yr,"Tennessee Technological University (Cookeville, TN)",5
2013,5,,159,23.0,Y,"$291,800",Travis Seabrooke (minors),LHP,,,,,,,,,,,,,HS,"Crestwood SS (Peterborough, ON)",5
2012,5,,162,4.0,N,,Colin Poche (minors),LHP,1.6,4.0,0.0,0.0,,,182.0,21.0,10.0,3.58,1.09,10.0,HS,"Edward S. Marcus HS (Flower Mound, TX)",5
2011,5,,155,4.0,Y,"$160,000",Matt Taylor (minors),LHP,,,,,,,,,,,,,JC,"Middle Georgia State University (Macon, GA)",5
2010,5,,148,3.0,Y,"$650,000",Connor Narron (minors),SS,,,,,,,,,,,,,HS,"Charles B. Aycock HS (Pikeville, NC)",5
2009,5,,146,5.0,Y,"$200,000",Ashur Tolliver (minors),LHP,0.0,1.0,0.0,0.0,,,8.0,1.0,0.0,4.66,1.66,0.0,4Yr,"Oklahoma City University (Oklahoma City, OK)",5
2008,5,,146,4.0,Y,"$225,000",Greg Miclat (minors),SS,,,,,,,,,,,,,4Yr,"University of Virginia (Charlottesville, VA)",5
2007,5,,159,5.0,Y,"$1,100,000",Jake Arrieta (minors),RHP,22.8,199.0,382.0,6.0,0.165,0.449,285.0,115.0,93.0,3.98,1.25,0.0,4Yr,"Texas Christian University (Fort Worth, TX)",5
2006,5,,145,9.0,Y,"$185,000",Tyler Henson (minors),SS,,,,,,,,,,,,,HS,"Tuttle HS (Tuttle, OK)",5
2005,5,,153,13.0,Y,"$170,000",Reid Hamblet (minors),RHP,,,,,,,,,,,,,4Yr,"Biola University (La Mirada, CA)",5
2004,5,,139,8.0,Y,"$205,000",C.J. Smith (minors),OF,,,,,,,,,,,,,4Yr,"University of Florida (Gainesville, FL)",5
2003,5,,134,7.0,Y,"$215,000",Nate Spears (minors),SS,-0.3,7.0,8.0,0.0,0.0,0.0,,,,,,,HS,"Charlotte HS (Punta Gorda, FL)",5
2002,5,,136,4.0,Y,,Hayden Penn (minors),RHP,-3.3,21.0,1.0,0.0,0.0,0.667,33.0,4.0,6.0,9.51,2.17,0.0,HS,"Santana HS (Santee, CA)",5
2001,5,,143,7.0,Y,,Jim Johnson (minors),RHP,8.3,206.0,2.0,0.0,0.0,0.0,674.0,38.0,46.0,3.79,1.34,178.0,HS,"Union-Endicott HS (Endicott, NY)",5
2000,5,,144,14.0,Y,,Doug Gredvig (minors),1B,,,,,,,,,,,,,JC,"Sacramento City College (Sacramento, CA)",5
1998,5,,159,26.0,Y,,Josh Yarno (minors),RHP,,,,,,,,,,,,,HS,"Moscow HS (Moscow, ID)",5
1997,5,,165,21.0,Y,,Rick Bauer (minors),RHP,1.5,14.0,0.0,0.0,,,187.0,11.0,14.0,4.51,1.4,3.0,JC,"Treasure Valley Community College (Ontario, OR)",5
1996,5,,141,16.0,Y,,Franky Figueroa (minors),1B,,,,,,,,,,,,,HS,"Florida Bible Christian HS (Sunrise, FL)",5
1995,5,,136,21.0,N,,Luke Hudson (minors),RHP,1.3,33.0,41.0,0.0,0.244,0.582,58.0,17.0,18.0,5.11,1.47,0.0,HS,"Fountain Valley HS (Fountain Valley, CA)",5
1994,5,,139,20.0,Y,,Todd Larocca (minors),RHP,,,,,,,,,,,,,4Yr,"Stanford University (Palo Alto, CA)",5
1993,5,,147,19.0,Y,,Mike Gargiulo (minors),C,,,,,,,,,,,,,HS,"Bishop McDevitt HS (Harrisburg, PA)",5
1992,5,,128,4.0,Y,,Scott Klingenbeck (minors),RHP,-1.4,4.0,6.0,0.0,0.0,0.0,39.0,5.0,8.0,6.91,1.72,0.0,4Yr,"The Ohio State University (Columbus, OH)",5
1991,5,,134,9.0,Y,,Jim Wawruck (minors),OF,,,,,,,,,,,,,4Yr,"University of Vermont (Burlington, VT)",5
1990,5,,148,21.0,Y,,Bobby Chouinard (minors),RHP,1.4,95.0,8.0,0.0,0.125,0.25,111.0,11.0,8.0,4.57,1.45,1.0,HS,"Forest Grove HS (Forest Grove, OR)",5
1989,5,,115,2.0,Y,,Matt Anderson (minors),LHP,,,,,,,,,,,,,HS,"Buena HS (Ventura, CA)",5
1988,5,,113,4.0,Y,,Steve Nicosia (minors),OF,,,,,,,,,,,,,HS,"Bishop Gallagher HS (Detroit, MI)",5
1987,5,,117,7.0,Y,,Tim Holland (minors),SS,,,,,,,,,,,,,HS,"Rio Americano HS (Sacramento, CA)",5
1986,5,,123,16.0,Y,,Craig Lopez (minors),RHP,,,,,,,,,,,,,4Yr,"Virginia Commonwealth University (Richmond, VA)",5
1985,5,,125,19.0,Y,,Tim Dulin (minors),2B,,,,,,,,,,,,,4Yr,"University of Memphis (Memphis, TN)",5
1984,5,,131,25.0,Y,,Mike Raczka (minors),LHP,-0.4,1.0,0.0,0.0,,,8.0,0.0,0.0,8.53,2.05,0.0,4Yr,"University of New Haven (West Haven, CT)",5
1983,5,,131,25.0,Y,,David Dahse (minors),OF,,,,,,,,,,,,,4Yr,"Texas Lutheran University (Seguin, TX)",5
1982,5,,130,24.0,Y,,Ken Gerhart (minors),OF,-0.6,215.0,615.0,24.0,0.221,0.655,,,,,,,4Yr,"Middle Tennessee State University (Murfreesboro, TN)",5
1981,5,,128,25.0,Y,,Dave Falcone (minors),1B,,,,,,,,,,,,,4Yr,"University of Florida (Gainesville, FL)",5
1980,5,,129,26.0,Y,,Ron Dillard (minors),SS,,,,,,,,,,,,,4Yr,"Norfolk State University (Norfolk, VA)",5
1979,5,,123,19.0,Y,,Allan Ramirez (minors),RHP,1.2,0.0,0.0,0.0,,,11.0,4.0,4.0,3.47,1.33,0.0,4Yr,"Rice University (Houston, TX)",5
1978,5,,126,22.0,N,,Tony Herron (minors),LHP,,,,,,,,,,,,,HS,"Sanger HS (Sanger, CA)",5
1977,5,,123,19.0,Y,,Larry Jones (minors),RHP,,,,,,,,,,,,,4Yr,"Florida State University (Tallahassee, FL)",5
1976,5,,116,20.0,Y,,Kevin Jondle (minors),RHP,,,,,,,,,,,,,HS,"St. John Bosco HS (Bellflower, CA)",5
1975,5,,119,23.0,Y,,Vern Thomas (minors),OF,,,,,,,,,,,,,HS,"Harlem HS (Harlem, GA)",5
1974,5,,120,24.0,Y,,Randy Miller (minors),RHP,-0.7,5.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,12.91,2.35,0.0,4Yr,"University of California, San Diego (La Jolla, CA)",5
1973,5,,111,15.0,Y,,Michael Hile (minors),LHP,,,,,,,,,,,,,HS,"Venice HS (Los Angeles, CA)",5
1972,5,,120,24.0,Y,,Gary Robson (minors),RHP,,,,,,,,,,,,,4Yr,"University of California, Los Angeles (Los Angeles, CA)",5
1971,5,,121,24.0,Y,,Mark Pettit (minors),SS,,,,,,,,,,,,,HS,"Bishop Montgomery HS (Torrance, CA)",5
1970,5,,122,25.0,Y,,Edward House (minors),LHP,,,,,,,,,,,,,HS,"A. H. Parker HS (Birmingham, AL)",5
1969,5,,113,17.0,Y,,Dutch Weems (minors),RHP,,,,,,,,,,,,,HS,"La Puente HS (La Puente, CA)",5
1968,5,,94,10.0,Y,,Ron Dunn (minors),2B,-0.4,55.0,112.0,3.0,0.241,0.752,,,,,,,HS,"Herbert Hoover HS (Fresno, CA)",5
1967,5,,99,19.0,Y,,Dave Johnson (minors),RHP,-0.1,0.0,0.0,0.0,,,53.0,4.0,10.0,4.64,1.56,2.0,HS,"Cooper HS (Abilene, TX)",5
1966,5,,96,16.0,N,,Jan Dukes (minors),LHP,0.3,16.0,2.0,0.0,0.0,0.333,16.0,0.0,2.0,2.7,1.25,0.0,4Yr,"Santa Clara University (Santa Clara, CA)",5
1965,5,,98,18.0,N,,James Taylor (minors),3B,,,,,,,,,,,,,4Yr,"Southern Methodist University (Dallas, TX)",5
2023,6,,181,17.0,Y,"$300,000",Jacob Cravey (minors),P,,,,,,,,,,,,,4Yr,"Samford University (Homewood, AL)",6
2022,6,,167,1.0,Y,"$305,000",Douglas Hodo (minors),OF,,,,,,,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",6
2021,6,,167,5.0,Y,"$375,000",Collin Burns (minors),SS,,,,,,,,,,,,,4Yr,"Tulane University (New Orleans, LA)",6
2019,6,,168,1.0,Y,"$250,000",Maverick Handley (minors),C,,,,,,,,,,,,,4Yr,"Stanford University (Palo Alto, CA)",6
2018,6,,175,11.0,Y,"$250,000",Yeancarlos Lleras (minors),RHP,,,,,,,,,,,,,HS,"Leadership Christian Academy (Guaynabo, Puerto Rico)",6
2017,6,,188,23.0,Y,"$10,000",Mason McCoy (minors),SS,0.0,6.0,1.0,0.0,0.0,0.0,,,,,,,4Yr,"University of Iowa (Iowa City, IA)",6
2016,6,,181,15.0,Y,"$225,000",Tobias Myers (minors),RHP,,,,,,,,,,,,,HS,"Winter Haven HS (Winter Haven, FL)",6
2015,6,,193,28.0,Y,"$10,000",Jay Flaa (minors),RHP,-0.1,1.0,0.0,0.0,,,2.0,0.0,0.0,13.5,2.25,0.0,4Yr,"North Dakota State University (Fargo, ND)",6
2014,6,,181,16.0,Y,"$650,000",Tanner Scott (minors),LHP,4.6,9.0,0.0,0.0,,,311.0,22.0,18.0,4.0,1.41,33.0,JC,"Howard College (Big Spring, TX)",6
2013,6,,189,23.0,Y,"$275,000",Alex Murphy (minors),C,,,,,,,,,,,,,HS,"Calvert Hall College HS (Towson, MD)",6
2012,6,,192,4.0,Y,"$196,200",Lex Rutledge (minors),LHP,,,,,,,,,,,,,4Yr,"Samford University (Homewood, AL)",6
2011,6,,185,4.0,Y,"$1,525,000",Nicky Delmonico (minors),3B,-0.3,158.0,508.0,18.0,0.224,0.696,,,,,,,HS,"Farragut HS (Knoxville, TN)",6
2010,6,,178,3.0,N,,Dixon Anderson (minors),RHP,,,,,,,,,,,,,4Yr,"University of California, Berkeley (Berkeley, CA)",6
2009,6,,176,5.0,Y,"$150,000",Justin Dalles (minors),C,,,,,,,,,,,,,4Yr,"University of South Carolina (Columbia, SC)",6
