Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
2011,7,,241,30.0,Y,"$250,000",Ken Giles (minors),RHP,7.5,125.0,0.0,0.0,,,362.0,14.0,18.0,2.71,1.12,115.0,JC,"Yavapai College (Prescott, AZ)",7
2010,7,,231,26.0,Y,"$125,000",David Buchanan (minors),RHP,0.1,34.0,50.0,0.0,0.14,0.412,35.0,8.0,17.0,5.01,1.51,0.0,4Yr,"Georgia State University (Atlanta, GA)",7
2009,7,,227,26.0,Y,"$900,000",Brody Colvin (minors),RHP,,,,,,,,,,,,,HS,"St. Thomas More Catholic HS (Lafayette, LA)",7
2008,7,,226,24.0,N,,John Coy (minors),3B,,,,,,,,,,,,,HS,"Benton HS (St. Joseph, MO)",7
2007,7,,233,19.0,Y,"$25,000",Tyson Brummett (minors),RHP,0.0,1.0,0.0,0.0,,,1.0,0.0,0.0,0.0,3.0,0.0,4Yr,"University of California, Los Angeles (Los Angeles, CA)",7
2006,7,,217,21.0,Y,"$110,000",Charlie Yarbrough (minors),1B,,,,,,,,,,,,,4Yr,"Eastern Kentucky University (Richmond, KY)",7
2005,7,,217,17.0,Y,"$110,000",Jermaine Williams (minors),OF,,,,,,,,,,,,,HS,"Los Angeles HS (Los Angeles, CA)",7
2004,7,,212,21.0,Y,"$100,000",John Hardy (minors),2B,,,,,,,,,,,,,4Yr,"University of Arizona (Tucson, AZ)",7
2003,7,,205,18.0,Y,"$135,000",Kyle Kendrick (minors),RHP,4.6,248.0,374.0,1.0,0.139,0.361,255.0,81.0,83.0,4.68,1.39,0.0,HS,"Mount Vernon HS (Mount Vernon, WA)",7
2002,7,,209,17.0,Y,,Robby Read (minors),RHP,,,,,,,,,,,,,4Yr,"Florida State University (Tallahassee, FL)",7
