Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
2004,3,,74,3.0,Y,"$480,000",Gaby Hernandez (minors),RHP,,,,,,,,,,,,,HS,"Belen Jesuit Preparatory (Miami, FL)",3
2001,3,,102,26.0,Y,,Lenny DiNardo (minors),LHP,-1.3,6.0,5.0,0.0,0.2,0.4,94.0,10.0,18.0,5.36,1.68,0.0,4Yr,"Stetson University (DeLand, FL)",3
2000,3,,95,25.0,Y,"$400,000",Josh Reynolds (minors),RHP,,,,,,,,,,,,,4Yr,"University of Central Missouri (Warrensburg, MO)",3
1999,3,,106,22.0,Y,,Jeremy Griffiths (minors),RHP,-0.8,8.0,10.0,0.0,0.0,0.167,10.0,1.0,4.0,7.35,1.83,0.0,4Yr,"University of Toledo (Toledo, OH)",3
1998,3,,94,21.0,Y,"$245,000",Jason Saenz (minors),LHP,,,,,,,,,,,,,4Yr,"University of Southern California (Los Angeles, CA)",3
1997,3,,90,6.0,Y,,Cesar Crespo (minors),SS,-1.1,132.0,261.0,4.0,0.192,0.553,,,,,,,HS,"Notre Dame HS (Caguas, Puerto Rico)",3
1996,3,,78,13.0,Y,,Ed Yarnall (minors),LHP,0.1,0.0,0.0,0.0,,,7.0,1.0,0.0,5.4,1.75,0.0,4Yr,"Louisiana State University (Baton Rouge, LA)",3
1995,3,,77,18.0,Y,,Kevin Bowers (minors),C,,,,,,,,,,,,,HS,"Pine View HS (St. George, UT)",3
1994,3,,64,1.0,Y,,Bryon Gainey (minors),1B,,,,,,,,,,,,,HS,"Davidson HS (Mobile, AL)",3
1993,3,,80,8.0,Y,,Mike Welch (minors),RHP,-0.7,10.0,3.0,0.0,0.0,0.0,10.0,0.0,2.0,8.27,1.6,0.0,4Yr,"University of Southern Maine (Gorham, ME)",3
1991,3,,95,22.0,Y,,Jeff Kiraly (minors),1B,,,,,,,,,,,,,HS,"La Cueva HS (Albuquerque, NM)",3
1990,3,,90,17.0,Y,,Micah Franklin (minors),SS,0.3,17.0,34.0,2.0,0.324,0.878,,,,,,,HS,"Abraham Lincoln HS (San Francisco, CA)",3
1989,3,,84,24.0,Y,,Brook Fordyce (minors),C,1.7,623.0,1807.0,41.0,0.258,0.697,,,,,,,HS,"St. Bernard School (Montville, CT)",3
1988,3,,78,21.0,Y,,Doug Saunders (minors),2B,-0.4,28.0,67.0,0.0,0.209,0.482,,,,,,,HS,"Esperanza HS (Anaheim, CA)",3
1988,3,,79,22.0,N,,*Derrick Warren (minors),OF,,,,,,,,,,,,,HS,"Booker T. Washington HS (Pensacola, FL)",3
1987,3,,82,24.0,Y,,Tim Hines (minors),C,,,,,,,,,,,,,JC,"Kishwaukee College (Malta, IL)",3
1986,3,,76,21.0,Y,,Jim Morrisette (minors),OF,,,,,,,,,,,,,HS,"Fairhope HS (Fairhope, AL)",3
1985,3,,74,20.0,Y,,Rob Lemle (minors),OF,,,,,,,,,,,,,HS,"Compton HS (Compton, CA)",3
1984,3,,55,1.0,Y,,Mark Brunswick (minors),C,,,,,,,,,,,,,HS,"Coldwater HS (Coldwater, OH)",3
1983,3,,58,4.0,Y,,Rick Aguilera (minors),RHP,21.9,221.0,139.0,3.0,0.201,0.522,732.0,86.0,81.0,3.57,1.23,318.0,4Yr,"Brigham Young University (Provo, UT)",3
1982,3,,59,5.0,Y,,Roger McDowell (minors),RHP,10.1,620.0,72.0,0.0,0.222,0.574,723.0,70.0,70.0,3.3,1.39,159.0,4Yr,"Bowling Green State University (Bowling Green, OH)",3
1980,3,,53,1.0,Y,,Jody Johnston (minors),RHP,,,,,,,,,,,,,HS,"Franklin Academy (Malone, NY)",3
1979,3,,54,2.0,N,,Craig Jones (minors),RHP,,,,,,,,,,,,,4Yr,"United States Military Academy (West Point, NY)",3
1978,3,,55,3.0,Y,,Brian Giles (minors),2B,1.3,287.0,709.0,10.0,0.229,0.607,,,,,,,HS,"Kearny HS (San Diego, CA)",3
1977,3,,68,16.0,N,,Steve McQueen (minors),SS,,,,,,,,,,,,,HS,"Fernandina Beach HS (Fernandina Beach, FL)",3
1976,3,,61,13.0,Y,,Curtis Baker (minors),3B,,,,,,,,,,,,,HS,"Fullerton Union HS (Fullerton, CA)",3
1975,3,,54,6.0,Y,,George Milke (minors),RHP,,,,,,,,,,,,,4Yr,"University of Southern California (Los Angeles, CA)",3
1974,3,,65,17.0,Y,,Keith Bodie (minors),OF,,,,,,,,,,,,,HS,"South Shore HS (Brooklyn, NY)",3
1973,3,,62,14.0,Y,,Gary Nevinger (minors),RHP,,,,,,,,,,,,,4Yr,"University of Georgia (Athens, GA)",3
1972,3,,61,13.0,Y,,Craig Swan (minors),RHP,12.7,229.0,358.0,1.0,0.151,0.374,231.0,59.0,72.0,3.74,1.27,2.0,4Yr,"Arizona State University (Tempe, AZ)",3
1971,3,,62,14.0,Y,,John Busco (minors),SS,,,,,,,,,,,,,HS,"Mount St. Michael HS (Bronx, NY)",3
1970,3,,71,23.0,Y,,Michael Graham (minors),OF,,,,,,,,,,,,,4Yr,"John J Pershing College (Beatrice, NE)",3
1969,3,,52,4.0,Y,,Garnett Davis (minors),C,,,,,,,,,,,,,HS,"East HS (Columbus, OH)",3
1968,3,,41,1.0,N,,Bernie Boehmer (minors),C,,,,,,,,,,,,,HS,"St. Dominic HS (O'Fallon, MO)",3
1967,3,,44,4.0,N,,Gary Myers (minors),OF,,,,,,,,,,,,,HS,"Herbert Hoover HS (Fresno, CA)",3
1966,3,,41,1.0,Y,,Donald Linehan (minors),LHP,,,,,,,,,,,,,HS,"Mount Vernon HS (Alexandria, VA)",3
1965,3,,42,2.0,Y,,Joe Moock (minors),SS,0.1,13.0,40.0,0.0,0.225,0.5,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)",3
2023,4,,123,22.0,Y,"$500,000",Wyatt Hudepohl (minors),P,,,,,,,,,,,,,4Yr,"University of North Carolina at Charlotte (Charlotte, NC)",4
2023,4,,134,33.0,Y,"$675,000",A.J. Ewing (minors),SS,,,,,,,,,,,,,HS,"Springboro HS (Springboro, OH)",4
2023,4,,135,34.0,Y,"$350,000",Austin Troesser (minors),P,,,,,,,,,,,,,4Yr,"University of Missouri (Columbia, MO)",4
2022,4,,119,13.0,Y,"$775,000",Jacob Reimer (minors),3B,,,,,,,,,,,,,HS,"Yucaipa HS (Yucaipa, CA)",4
2021,4,,111,10.0,Y,"$475,000",JT Schwartz (minors),1B,,,,,,,,,,,,,4Yr,"University of California, Los Angeles (Los Angeles, CA)",4
2020,4,,120,19.0,Y,"$350,000",Matthew Dyer (minors),C,,,,,,,,,,,,,4Yr,"University of Arizona (Tucson, AZ)",4
2019,4,,118,11.0,Y,"$20,000",Jake Mangum (minors),CF,,,,,,,,,,,,,4Yr,"Mississippi State University (Mississippi State, MS)",4
2018,4,,110,6.0,Y,"$507,800",Adam Hill (minors),RHP,,,,,,,,,,,,,4Yr,"University of South Carolina (Columbia, SC)",4
2017,4,,127,22.0,Y,"$380,000",Tony Dibrell (minors),RHP,,,,,,,,,,,,,4Yr,"Kennesaw State University (Kennesaw, GA)",4
2016,4,,130,24.0,Y,"$446,500",Michael Paez (minors),SS,,,,,,,,,,,,,4Yr,"Coastal Carolina University (Conway, SC)",4
2015,4,,119,14.0,Y,"$425,000",David Thompson (minors),3B,,,,,,,,,,,,,4Yr,"University of Miami (Coral Gables, FL)",4
2014,4,,115,10.0,Y,"$305,000",Eudor Garcia (minors),3B,,,,,,,,,,,,,JC,"El Paso Community College (El Paso, TX)",4
2013,4,,116,10.0,Y,"$300,000",L.J. Mazzilli (minors),2B,,,,,,,,,,,,,4Yr,"University of Connecticut (Storrs, CT)",4
2012,4,,140,12.0,Y,"$225,000",Branden Kaupe (minors),SS,,,,,,,,,,,,,HS,"Henry Perrine Baldwin HS (Wailuku, HI)",4
2011,4,,132,11.0,Y,"$200,000",Tyler Pill (minors),RHP,-0.3,7.0,5.0,0.0,0.0,0.0,7.0,0.0,3.0,5.32,1.45,0.0,4Yr,"California State University, Fullerton (Fullerton, CA)",4
2010,4,,122,7.0,Y,"$240,300",Cory Vaughn (minors),CF,,,,,,,,,,,,,4Yr,"San Diego State University (San Diego, CA)",4
2009,4,,134,23.0,Y,"$204,300",Darrell Ceciliani (minors),CF,0.2,55.0,100.0,2.0,0.19,0.55,,,,,,,JC,"Columbia Basin College (Pasco, WA)",4
2008,4,,134,22.0,Y,"$225,000",Sean Ratliff (minors),OF,,,,,,,,,,,,,4Yr,"Stanford University (Palo Alto, CA)",4
2007,4,,153,29.0,Y,"$150,000",Richard Lucas (minors),3B,,,,,,,,,,,,,HS,"Wolfson HS (Jacksonville, FL)",4
2006,4,,124,18.0,Y,"$210,000",John Holdzkom (minors),RHP,0.2,9.0,0.0,0.0,,,9.0,1.0,0.0,2.0,0.67,1.0,JC,"Salt Lake Community College (Salt Lake City, UT)",4
2005,4,,119,9.0,Y,"$350,000",Hector Pellot (minors),2B,,,,,,,,,,,,,,,4
2004,4,,104,3.0,Y,"$362,000",Aaron Hathaway (minors),C,,,,,,,,,,,,,4Yr,"University of Washington (Seattle, WA)",4
2003,4,,109,12.0,Y,"$305,000",Shane Hawk (minors),LHP,,,,,,,,,,,,,4Yr,"Oklahoma State University (Stillwater, OK)",4
2002,4,,117,15.0,Y,,Bobby Malek (minors),OF,,,,,,,,,,,,,4Yr,"Michigan State University (East Lansing, MI)",4
2001,4,,132,26.0,Y,,Brian Walker (minors),LHP,,,,,,,,,,,,,4Yr,"University of Miami (Coral Gables, FL)",4
2000,4,,125,25.0,Y,,Brandon Wilson (minors),C,,,,,,,,,,,,,HS,"Christian Life Academy (Baton Rouge, LA)",4
1999,4,,136,22.0,Y,,�ngel Pag�n (minors),OF,18.0,1124.0,4084.0,64.0,0.28,0.738,,,,,,,HS,"Republica De Colombia HS (Rio Piedras, Puerto Rico)",4
1998,4,,124,21.0,N,,Jason Moates (minors),RHP,,,,,,,,,,,,,JC,"Meridian Community College (Meridian, MS)",4
1997,4,,120,6.0,Y,,Michael Yancy (minors),OF,,,,,,,,,,,,,HS,"Samuel F. B. Morse HS (San Diego, CA)",4
1996,4,,108,13.0,Y,,Ray Lovingood (minors),LHP,,,,,,,,,,,,,HS,"McMinn County HS (Athens, TN)",4
1995,4,,105,18.0,Y,,Corey Erickson (minors),SS,,,,,,,,,,,,,HS,"Lanphier HS (Springfield, IL)",4
1994,4,,92,1.0,Y,,Kevin McCarthy (minors),OF,,,,,,,,,,,,,HS,"North Allegheny HS (Wexford, PA)",4
1994,4,,98,7.0,Y,,*Ken Pumphrey (minors),RHP,,,,,,,,,,,,,HS,"Old Mill HS (Millersville, MD)",4
1993,4,,108,8.0,N,,Billy Koch (minors),RHP,5.4,41.0,2.0,0.0,0.0,0.0,379.0,29.0,25.0,3.89,1.4,163.0,HS,"West Babylon HS (West Babylon, NY)",4
1992,4,,105,9.0,Y,,Steve Lyons (minors),RHP,,,,,,,,,,,,,4Yr,"Old Dominion University (Norfolk, VA)",4
1991,4,,121,22.0,Y,,Erik Hiljus (minors),RHP,1.0,0.0,0.0,0.0,,,34.0,8.0,3.0,4.79,1.47,0.0,HS,"Canyon HS (Santa Clarita, CA)",4
1990,4,,118,19.0,Unk,,Mike Patrizi (minors),C,,,,,,,,,,,,,HS,"Pennsauken HS (Pennsauken, NJ)",4
1989,4,,111,25.0,Y,,Tim McClinton (minors),OF,,,,,,,,,,,,,HS,"Downers Grove North HS (Downers Grove, IL)",4
1988,4,,104,21.0,Y,,Dan Furmanik (minors),RHP,,,,,,,,,,,,,JC,"Palm Beach State College (Lake Worth, FL)",4
1987,4,,108,24.0,Y,,Mike Miller (minors),RHP,,,,,,,,,,,,,JC,"St. Louis Community College, Meramec Campus (Kirkwood, MO)",4
1986,4,,102,21.0,Y,,Kip Gross (minors),RHP,0.7,62.0,25.0,0.0,0.16,0.32,73.0,7.0,8.0,3.9,1.58,0.0,4Yr,"University of Nebraska-Lincoln (Lincoln, NE)",4
1985,4,,100,20.0,Y,,Todd Welborn (minors),RHP,,,,,,,,,,,,,4Yr,"Appalachian State University (Boone, NC)",4
1984,4,,81,1.0,Y,,Jeff Howes (minors),RHP,,,,,,,,,,,,,HS,"Plainville HS (Plainville, CT)",4
1983,4,,84,4.0,Y,,David West (minors),LHP,2.8,135.0,55.0,1.0,0.182,0.497,204.0,31.0,38.0,4.66,1.47,3.0,HS,"Craigmont HS (Memphis, TN)",4
1982,4,,85,5.0,N,,Tracy Jones (minors),3B,2.3,493.0,1303.0,27.0,0.273,0.716,,,,,,,4Yr,"Loyola Marymount University (Los Angeles, CA)",4
1981,4,,81,4.0,Y,,Dave Cochrane (minors),RHP,-1.4,218.0,514.0,8.0,0.235,0.627,,,,,,,HS,"Troy HS (Fullerton, CA)",4
1980,4,,78,1.0,Y,,Mike Davis (minors),2B,,,,,,,,,,,,,4Yr,"Wichita State University (Wichita, KS)",4
1979,4,,80,2.0,Y,,David Howard (minors),OF,,,,,,,,,,,,,4Yr,"Wichita State University (Wichita, KS)",4
1978,4,,81,3.0,Y,,Donald Troyan (minors),1B,,,,,,,,,,,,,4Yr,"St. John's University (Queens, NY)",4
1977,4,,94,16.0,Y,,Raymond Lewis (minors),C,,,,,,,,,,,,,4Yr,"Southern University and A&M College (Baton Rouge, LA)",4
1976,4,,85,13.0,Y,,Robert Pappageorgas (minors),SS,,,,,,,,,,,,,HS,"Pacific Grove HS (Pacific Grove, CA)",4
1975,4,,78,6.0,Y,,Larry Prewitt (minors),RHP,,,,,,,,,,,,,4Yr,"University of the Pacific (Stockton, CA)",4
1974,4,,89,17.0,Y,,John Pacella (minors),RHP,-2.9,39.0,24.0,0.0,0.083,0.208,74.0,4.0,10.0,5.73,1.77,3.0,HS,"Connetquot HS (Bohemia, NY)",4
1973,4,,86,14.0,N,,Tom Kinkelaar (minors),RHP,,,,,,,,,,,,,HS,"Mundelein HS (Mundelein, IL)",4
1972,4,,85,13.0,N,,Andy Replogle (minors),RHP,0.7,0.0,0.0,0.0,,,35.0,9.0,5.0,4.0,1.52,0.0,HS,"R. Nelson Snider HS (Fort Wayne, IN)",4
1971,4,,87,15.0,Y,,Earnest Page (minors),OF,,,,,,,,,,,,,HS,"George Washington Carver HS (Birmingham, AL)",4
1970,4,,96,24.0,Y,,Ronnie Collins (minors),SS,,,,,,,,,,,,,4Yr,"University of North Carolina at Pembroke (Pembroke, NC)",4
1969,4,,76,4.0,N,,Bo Kleiber (minors),SS,,,,,,,,,,,,,HS,"Butler HS (Vandalia, OH)",4
1968,4,,61,1.0,Y,,Al Dodson (minors),RHP,,,,,,,,,,,,,HS,"Sweetwater HS (National City, CA)",4
1967,4,,64,4.0,Y,,Gary King (minors),SS,,,,,,,,,,,,,HS,"El Segundo HS (El Segundo, CA)",4
1966,4,,61,1.0,Y,,Mike Jorgensen (minors),1B,9.0,1633.0,3421.0,95.0,0.244,0.72,,,,,,,HS,"Francis Lewis HS (Fresh Meadows, NY)",4
1965,4,,66,6.0,Y,,Ken Boswell (minors),2B,5.5,930.0,2517.0,31.0,0.248,0.65,,,,,,,4Yr,"Sam Houston State University (Huntsville, TX)",4
2023,5,,159,22.0,Y,"$350,000",Zach Thornton (minors),P,,,,,,,,,,,,,4Yr,"Grand Canyon University (Phoenix, AZ)",5
2022,5,,149,13.0,Y,"$379,400",D'Andre Smith (minors),SS,,,,,,,,,,,,,4Yr,"University of Southern California (Los Angeles, CA)",5
2021,5,,142,10.0,Y,"$350,000",Christian Scott (minors),P,,,,,,,,,,,,,4Yr,"University of Florida (Gainesville, FL)",5
2020,5,,150,19.0,Y,"$20,000",Eric Orze (minors),P,,,,,,,,,,,,,4Yr,"University of New Orleans (New Orleans, LA)",5
2019,5,,148,11.0,Y,"$10,000",Nate Jones (minors),RHP,,,,,,,,,,,,,4Yr,"Northwestern State University of Louisiana (Natchitoches, LA)",5
2018,5,,140,6.0,Y,"$550,000",Ryley Gilliam (minors),RHP,,,,,,,,,,,,,4Yr,"Clemson University (Clemson, SC)",5
2017,5,,157,22.0,Y,"$280,000",Matt Winaker (minors),OF,,,,,,,,,,,,,4Yr,"Stanford University (Palo Alto, CA)",5
2016,5,,160,24.0,Y,"$334,500",Colby Woodmansee (minors),SS,,,,,,,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",5
2015,5,,149,14.0,Y,"$375,000",Thomas Szapucki (minors),LHP,0.0,1.0,1.0,0.0,0.0,0.0,12.0,0.0,1.0,8.68,1.93,0.0,HS,"William T. Dwyer HS (Palm Beach Gardens, FL)",5
2014,5,,145,10.0,Y,"$100,000",Josh Prevost (minors),RHP,,,,,,,,,,,,,4Yr,"Seton Hall University (South Orange, NJ)",5
2013,5,,146,10.0,Y,"$450,000",Jared King (minors),LF,,,,,,,,,,,,,4Yr,"Kansas State University (Manhattan, KS)",5
2012,5,,170,12.0,Y,"$200,000",Brandon Welch (minors),RHP,,,,,,,,,,,,,JC,"Palm Beach State College (Lake Worth, FL)",5
2011,5,,162,11.0,Y,"$110,000",Jack Leathersich (minors),LHP,0.4,23.0,0.0,0.0,,,24.0,0.0,1.0,2.7,1.74,0.0,4Yr,"University of Massachusetts Lowell (Lowell, MA)",5
2010,5,,152,7.0,Y,"$110,000",Matt den Dekker (minors),CF,1.0,166.0,368.0,7.0,0.223,0.642,,,,,,,4Yr,"University of Florida (Gainesville, FL)",5
2009,5,,164,23.0,N,,Damien Magnifico (minors),RHP,0.0,3.0,0.0,0.0,,,4.0,0.0,0.0,5.4,2.1,0.0,HS,"North Mesquite HS (Mesquite, TX)",5
2008,5,,164,22.0,Y,"$167,000",Dock Doyle (minors),C,,,,,,,,,,,,,4Yr,"Coastal Carolina University (Conway, SC)",5
2007,5,,183,29.0,Y,"$120,000",Zach Lutz (minors),3B,0.0,22.0,31.0,0.0,0.226,0.642,,,,,,,4Yr,"Alvernia University (Reading, PA)",5
2006,5,,154,18.0,Y,"$168,000",Stephen Holmes (minors),RHP,,,,,,,,,,,,,4Yr,"University of Rhode Island (Kingston, RI)",5
2005,5,,149,9.0,Y,"$175,000",Drew Butera (minors),C,-4.2,553.0,1337.0,19.0,0.196,0.542,7.0,0.0,0.0,7.5,2.0,0.0,4Yr,"University of Central Florida (Orlando, FL)",5
2004,5,,134,3.0,Y,"$217,500",Nick Evans (minors),3B,1.5,177.0,408.0,10.0,0.257,0.725,,,,,,,HS,"St. Mary's HS (Phoenix, AZ)",5
2003,5,,139,12.0,Y,"$195,500",Corey Coles (minors),OF,,,,,,,,,,,,,4Yr,"University of Louisiana at Monroe (Monroe, LA)",5
2002,5,,147,15.0,Y,,Jon Slack (minors),OF,,,,,,,,,,,,,4Yr,"Texas Tech University (Lubbock, TX)",5
2001,5,,162,26.0,Y,,Daniel Garcia (minors),2B,0.2,77.0,194.0,5.0,0.227,0.706,,,,,,,4Yr,"Pepperdine University (Malibu, CA)",5
2000,5,,155,25.0,Y,,Quenten Patterson (minors),RHP,,,,,,,,,,,,,4Yr,"Oklahoma State University (Stillwater, OK)",5
1999,5,,166,22.0,Y,,Nick James (minors),RHP,,,,,,,,,,,,,JC,"Allan Hancock College (Santa Maria, CA)",5
1998,5,,154,21.0,Y,,Craig Brazell (minors),C,0.0,29.0,38.0,1.0,0.263,0.695,,,,,,,HS,"Jefferson Davis HS (Montgomery, AL)",5
1997,5,,150,6.0,Y,,Brian Jenkins (minors),C,,,,,,,,,,,,,HS,"Port St. Joe HS (Port St. Joe, FL)",5
1996,5,,138,13.0,Y,,Pat Burns (minors),OF,,,,,,,,,,,,,HS,"Billy C. Ryan HS (Denton, TX)",5
1995,5,,133,18.0,Y,,Jeff Parsons (minors),SS,,,,,,,,,,,,,4Yr,"University of Arkansas (Fayetteville, AR)",5
1994,5,,120,1.0,N,,Brian Kuklick (minors),RHP,,,,,,,,,,,,,HS,"Hatboro HS (Hatboro, PA)",5
1993,5,,136,8.0,Y,,Fletcher Bates (minors),OF,,,,,,,,,,,,,HS,"New Hanover HS (Wilmington, NC)",5
1992,5,,133,9.0,Y,,Joe Petcka (minors),RHP,,,,,,,,,,,,,4Yr,"Bradley University (Peoria, IL)",5
1991,5,,147,22.0,Y,,Jared Osentowski (minors),3B,,,,,,,,,,,,,HS,"Kearney HS (Kearney, NE)",5
1990,5,,145,18.0,Y,,Darwin Davis (minors),3B,,,,,,,,,,,,,HS,"Simeon HS (Chicago, IL)",5
1989,5,,138,25.0,Y,,Paul Meyer (minors),C,,,,,,,,,,,,,HS,"Patrick Henry HS (Minneapolis, MN)",5
1988,5,,130,21.0,Y,,Tim Howard (minors),2B,,,,,,,,,,,,,JC,"Imperial Valley College (Imperial, CA)",5
1987,5,,134,24.0,N,,Ricky Kimball (minors),RHP,,,,,,,,,,,,,HS,"Redan HS (Stone Mountain, GA)",5
1986,5,,128,21.0,N,,Eddie Zosky (minors),SS,-0.5,44.0,50.0,0.0,0.16,0.433,,,,,,,HS,"St. Paul HS (Santa Fe Springs, CA)",5
1985,5,,126,20.0,N,,Tim Layana (minors),RHP,0.1,79.0,6.0,0.0,0.0,0.0,78.0,5.0,5.0,4.56,1.53,2.0,4Yr,"Loyola Marymount University (Los Angeles, CA)",5
1984,5,,107,1.0,Y,,Brandon Bailey (minors),1B,,,,,,,,,,,,,HS,"T. L. Hanna HS (Anderson, SC)",5
1983,5,,110,4.0,N,,Steve Browning (minors),C,,,,,,,,,,,,,HS,"Cook HS (Adel, GA)",5
1982,5,,111,5.0,Y,,Gerald Young (minors),SS,6.0,640.0,1815.0,3.0,0.246,0.633,,,,,,,HS,"Santa Ana Valley HS (Santa Ana, CA)",5
1981,5,,107,4.0,Y,,Steve Phillips (minors),SS,,,,,,,,,,,,,HS,"De La Salle HS (Detroit, MI)",5
1980,5,,104,1.0,Y,,Ronn Reynolds (minors),C,-2.1,143.0,356.0,4.0,0.188,0.483,,,,,,,4Yr,"University of Arkansas (Fayetteville, AR)",5
1979,5,,106,2.0,Y,,Gary Hardie (minors),SS,,,,,,,,,,,,,4Yr,"Georgia Institute of Technology (Atlanta, GA)",5
1978,5,,107,3.0,Y,,Jeffery Gossett (minors),SS,,,,,,,,,,,,,4Yr,"Eastern Illinois University (Charleston, IL)",5
1977,5,,120,16.0,Y,,Freddie Martinez (minors),RHP,1.3,0.0,0.0,0.0,,,32.0,7.0,9.0,4.46,1.4,0.0,4Yr,"California State University, Los Angeles (Los Angeles, CA)",5
1976,5,,109,13.0,Unk,,David Biehl (minors),LHP,,,,,,,,,,,,,HS,"Deer Park HS (Deer Park, TX)",5
1975,5,,102,6.0,Y,,Robert Grant (minors),C,,,,,,,,,,,,,HS,"Westchester HS (Los Angeles, CA)",5
1974,5,,113,17.0,Y,,James Mills (minors),1B,,,,,,,,,,,,,HS,"Baker HS (Baker, LA)",5
1973,5,,110,14.0,Y,,Johnny Williams (minors),OF,,,,,,,,,,,,,HS,"T. R. Robinson HS (Tampa, FL)",5
1972,5,,109,13.0,N,,Randy McGilberry (minors),RHP,-0.5,1.0,0.0,0.0,,,21.0,0.0,2.0,4.41,1.62,0.0,HS,"Satsuma HS (Satsuma, AL)",5
1971,5,,112,15.0,N,,Terrell Grantham (minors),RHP,,,,,,,,,,,,,HS,"McClenaghan HS (Florence, SC)",5
1970,5,,121,24.0,N,,George Schneider (minors),LHP,,,,,,,,,,,,,HS,"Cold Spring Harbor HS (Cold Spring Harbor, NY)",5
1969,5,,100,4.0,Y,,Michael Kowalski (minors),RHP,,,,,,,,,,,,,HS,"Stratford HS (Stratford, CT)",5
1968,5,,85,1.0,N,,Burt Hooton (minors),RHP,35.5,452.0,748.0,4.0,0.123,0.337,480.0,151.0,136.0,3.38,1.24,7.0,HS,"Richard King HS (Corpus Christi, TX)",5
1967,5,,84,4.0,Y,,Jackie Adams (minors),OF,,,,,,,,,,,,,HS,"Monrovia HS (Monrovia, CA)",5
1966,5,,81,1.0,Y,,Dicky Dost (minors),RHP,,,,,,,,,,,,,HS,"James Madison HS (Vienna, VA)",5
1965,5,,86,6.0,N,,Doug Britelle (minors),RHP,,,,,,,,,,,,,HS,"Massapequa HS (Massapequa, NY)",5
2023,6,,186,22.0,Y,"$225,000",Jack Wenninger (minors),P,,,,,,,,,,,,,4Yr,"University of Illinois at Urbana-Champaign (Champaign, IL)",6
2022,6,,179,13.0,Y,"$220,000",Tyler Stuart (minors),P,,,,,,,,,,,,,4Yr,"University of Southern Mississippi (Hattiesburg, MS)",6
2021,6,,172,10.0,Y,"$291,400",Carson Seymour (minors),P,,,,,,,,,,,,,4Yr,"Kansas State University (Manhattan, KS)",6
2019,6,,178,11.0,Y,"$10,000",Zach Ashford (minors),CF,,,,,,,,,,,,,4Yr,"California State University, Fresno (Fresno, CA)",6
2018,6,,170,6.0,Y,"$350,000",Nick Meyer (minors),C,,,,,,,,,,,,,4Yr,"California Polytechnic State University, San Luis Obispo (San Luis Obispo, CA)",6
2017,6,,187,22.0,Y,"$125,000",Marcel Renter�a (minors),RHP,,,,,,,,,,,,,4Yr,"New Mexico State University (Las Cruces, NM)",6
2016,6,,190,24.0,Y,"$250,500",Chris Viall (minors),RHP,,,,,,,,,,,,,4Yr,"Stanford University (Palo Alto, CA)",6
2015,6,,179,14.0,Y,"$195,000",Chase Ingram (minors),RHP,,,,,,,,,,,,,JC,"Hillsborough Community College (Tampa, FL)",6
2014,6,,175,10.0,Y,"$280,000",Tyler Moore (minors),C,,,,,,,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)",6
2013,6,,176,10.0,Y,"$300,000",Champ Stuart (minors),CF,,,,,,,,,,,,,4Yr,"Brevard College (Brevard, NC)",6
2012,6,,200,12.0,Y,"$150,000",Jayce Boyd (minors),1B,,,,,,,,,,,,,4Yr,"Florida State University (Tallahassee, FL)",6
2011,6,,192,11.0,Y,"$250,000",Joe Tuschak (minors),CF,,,,,,,,,,,,,HS,"Northern HS (Dillsburg, PA)",6
2010,6,,182,7.0,Y,"$200,000",Greg Peavey (minors),RHP,,,,,,,,,,,,,4Yr,"Oregon State University (Corvallis, OR)",6
2009,6,,194,23.0,N,,David Buchanan (minors),RHP,0.1,34.0,50.0,0.0,0.14,0.412,35.0,8.0,17.0,5.01,1.51,0.0,JC,"Chipola College (Marianna, FL)",6
2008,6,,194,22.0,Y,"$25,000",Josh Satin (minors),2B,0.7,116.0,251.0,3.0,0.243,0.697,,,,,,,4Yr,"University of California, Berkeley (Berkeley, CA)",6
2007,6,,213,29.0,Y,"$120,000",Guillaume Leduc (minors),RHP,,,,,,,,,,,,,HS,"Polyvalente Edouard Montpetit (Montreal, QC)",6
2006,6,,184,18.0,Y,"$140,000",Scott Schafer (minors),RHP,,,,,,,,,,,,,HS,"Pasadena Memorial HS (Pasadena, TX)",6
2005,6,,179,9.0,Y,"$152,500",Greg Cain (minors),OF,,,,,,,,,,,,,HS,"Richard Gahr HS (Cerritos, CA)",6
2004,6,,164,3.0,Y,"$135,000",Ryan Coultas (minors),SS,,,,,,,,,,,,,4Yr,"University of California, Davis (Davis, CA)",6
2003,6,,169,12.0,Y,"$145,000",Mateo Miramontes (minors),RHP,,,,,,,,,,,,,4Yr,"University of Nevada, Las Vegas (Paradise, NV)",6
2002,6,,177,15.0,Y,,Adam Elliot (minors),RHP,,,,,,,,,,,,,HS,"Clayton Valley Charter HS (Concord, CA)",6
2001,6,,192,26.0,Y,,Jason Weintraub (minors),RHP,,,,,,,,,,,,,HS,"Thomas Jefferson HS (Tampa, FL)",6
2000,6,,185,25.0,Y,,Chris Basak (minors),SS,0.0,5.0,1.0,0.0,0.0,0.0,,,,,,,4Yr,"University of Illinois at Urbana-Champaign (Champaign, IL)",6
