Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
1982,3,,77,23.0,Y,,Mike Konderla (minors),RHP,,,,,,,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",3
1981,3,,67,15.0,Y,,Delwyn Young (minors),SS,,,,,,,,,,,,,HS,"Belmont HS (Los Angeles, CA)",3
1980,3,,71,19.0,Y,,Danny Tartabull (minors),2B,23.3,1406.0,5011.0,262.0,0.273,0.864,,,,,,,HS,"Carol City HS (Miami Gardens, FL)",3
1979,3,,74,22.0,N,,Scott Lindquist (minors),RHP,,,,,,,,,,,,,HS,"Kingsburg HS (Kingsburg, CA)",3
1978,3,,69,17.0,Y,,Eski Viltz (minors),OF,,,,,,,,,,,,,HS,"Notre Dame HS (Sherman Oaks, CA)",3
1977,3,,76,24.0,Y,,Kevin Mulholland (minors),LHP,,,,,,,,,,,,,HS,"Don Bosco Preparatory HS (Ramsey, NJ)",3
1976,3,,71,23.0,Y,,Greg Meyer (minors),LHP,,,,,,,,,,,,,HS,"John F. Kennedy HS (Ballwin, MO)",3
1975,3,,70,22.0,Y,,Paul Moskau (minors),RHP,2.8,153.0,196.0,2.0,0.153,0.413,148.0,32.0,27.0,4.22,1.41,5.0,4Yr,"Azusa Pacific University (Azusa, CA)",3
1974,3,,71,23.0,Y,,Mike LaCoss (minors),RHP,0.3,395.0,481.0,2.0,0.125,0.32,415.0,98.0,103.0,4.02,1.44,12.0,HS,"Mount Whitney HS (Visalia, CA)",3
1973,3,,70,22.0,Y,,Wallace Williams (minors),C,,,,,,,,,,,,,HS,"Merritt Island HS (Merritt Island, FL)",3
1972,3,,55,7.0,Y,,David Embree (minors),INF,,,,,,,,,,,,,HS,"Bishop Gallagher HS (Detroit, MI)",3
1971,3,,72,24.0,Y,,Richard Coleman (minors),OF,,,,,,,,,,,,,HS,"Lane Tech College Prep HS (Chicago, IL)",3
1970,3,,63,15.0,Y,,Barry Ulsh (minors),1B,,,,,,,,,,,,,HS,"Middletown Area HS (Middletown, PA)",3
1969,3,,62,14.0,Y,,Rawly Eastwick (minors),RHP,4.4,304.0,56.0,0.0,0.071,0.175,326.0,28.0,27.0,3.31,1.28,68.0,HS,"Haddonfield Memorial HS (Haddonfield, NJ)",3
1968,3,,53,13.0,N,,Richard Lenard (minors),RHP,,,,,,,,,,,,,HS,"La Porte HS (La Porte, IN)",3
1967,3,,48,8.0,Y,,Dick Pooschke (minors),SS,,,,,,,,,,,,,HS,"Benson HS (Portland, OR)",3
1966,3,,53,13.0,Y,,Mike Oates (minors),RHP,,,,,,,,,,,,,HS,"Glenbard West HS (Glen Ellyn, IL)",3
1965,3,,56,16.0,N,,John Olagues (minors),RHP,,,,,,,,,,,,,4Yr,"Tulane University (New Orleans, LA)",3
2023,4,,105,4.0,Y,"$1,897,500",Cole Schoenwetter (minors),P,,,,,,,,,,,,,HS,"San Marcos HS (Santa Barbara, CA)",4
2022,4,,123,17.0,Y,"$407,500",Kenya Huggins (minors),P,,,,,,,,,,,,,JC,"Chipola College (Marianna, FL)",4
2021,4,,119,18.0,Y,"$172,500",Ruben Ibarra (minors),1B,,,,,,,,,,,,,4Yr,"San Jose State University (San Jose, CA)",4
2020,4,,113,12.0,Y,"$512,400",Mac Wainwright (minors),OF,,,,,,,,,,,,,HS,"St. Edward HS (Lakewood, OH)",4
2019,4,,114,7.0,Y,"$397,500",Ivan Johnson (minors),2B,,,,,,,,,,,,,JC,"Chipola College (Marianna, FL)",4
2018,4,,109,5.0,Y,"$2,000,000",Michael Siani (minors),CF,-0.6,17.0,29.0,0.0,0.138,0.305,,,,,,,HS,"William Penn Charter School (Philadelphia, PA)",4
2017,4,,107,2.0,Y,"$997,500",Cash Case (minors),SS,,,,,,,,,,,,,HS,"The First Academy (Orlando, FL)",4
2016,4,,108,2.0,Y,"$577,400",Scott Moss (minors),LHP,,,,,,,,,,,,,4Yr,"University of Florida (Gainesville, FL)",4
2015,4,,115,10.0,Y,"$475,000",Miles Gordon (minors),CF,,,,,,,,,,,,,HS,"St. Ignatius of Loyola Catholic SS (Oakville, ON)",4
2014,4,,125,20.0,Y,"$525,000",Gavin LaValley (minors),3B,,,,,,,,,,,,,HS,"Carl Albert HS (Midwest City, OK)",4
2013,4,,135,29.0,Y,"$350,000",Ben Lively (minors),RHP,1.8,20.0,33.0,2.0,0.182,0.545,45.0,8.0,17.0,5.05,1.41,0.0,4Yr,"University of Central Florida (Orlando, FL)",4
2012,4,,142,14.0,Y,"$317,800",Jon Moscot (minors),RHP,-0.6,7.0,8.0,0.0,0.125,0.347,8.0,1.0,4.0,6.82,1.58,0.0,4Yr,"Pepperdine University (Malibu, CA)",4
2011,4,,145,24.0,Y,"$176,400",Kyle McMyne (minors),RHP,,,,,,,,,,,,,4Yr,"Villanova University (Villanova, PA)",4
2010,4,,127,12.0,Y,"$112,500",Brodie Greene (minors),CF,,,,,,,,,,,,,4Yr,"Texas A&M University (College Station, TX)",4
2009,4,,119,8.0,Y,"$249,300",Mark Fleury (minors),C,,,,,,,,,,,,,4Yr,"University of North Carolina at Chapel Hill (Chapel Hill, NC)",4
2008,4,,119,7.0,Y,"$240,000",Tyler Cline (minors),RHP,,,,,,,,,,,,,HS,"Cass HS (Cartersville, GA)",4
2007,4,,139,15.0,N,,Blake Stouffer (minors),3B,,,,,,,,,,,,,4Yr,"Texas A&M University (College Station, TX)",4
2006,4,,114,8.0,Y,"$287,000",Justin Reed (minors),OF,,,,,,,,,,,,,HS,"Hillcrest Christian HS (Jackson, MS)",4
2005,4,,122,12.0,Y,"$260,000",Sam LeCure (minors),RHP,2.6,238.0,22.0,0.0,0.091,0.349,250.0,10.0,16.0,3.51,1.26,1.0,,,4
2004,4,,108,7.0,Y,"$315,000",Rafael Gonzalez (minors),RHP,,,,,,,,,,,,,HS,"George Washington HS (New York, NY)",4
2003,4,,111,14.0,Y,"$300,000",Kenny Lewis (minors),OF,,,,,,,,,,,,,HS,"George Washington HS (Danville, VA)",4
2002,4,,105,3.0,Y,,Camilo Vazquez (minors),LHP,,,,,,,,,,,,,HS,"Hialeah HS (Hialeah, FL)",4
2001,4,,126,20.0,Y,,Steve Kelly (minors),RHP,,,,,,,,,,,,,4Yr,"Georgia Institute of Technology (Atlanta, GA)",4
2000,4,,123,23.0,N,,Marc Kaiser (minors),RHP,,,,,,,,,,,,,HS,"Reno HS (Reno, NV)",4
1999,4,,128,14.0,Y,,Kenny Lutz (minors),RHP,,,,,,,,,,,,,HS,"Collinsville HS (Collinsville, IL)",4
1998,4,,110,7.0,Y,,Darrell Hussman (minors),RHP,,,,,,,,,,,,,4Yr,"University of Arizona (Tucson, AZ)",4
1997,4,,128,14.0,Y,,Monte Roundtree (minors),LHP,,,,,,,,,,,,,HS,"Rose HS (Greenville, NC)",4
1996,4,,120,25.0,Y,,Phil Merrell (minors),RHP,,,,,,,,,,,,,HS,"Nampa HS (Nampa, ID)",4
1995,4,,111,24.0,Y,,Mark Corey (minors),RHP,-1.0,78.0,3.0,0.0,0.0,0.0,81.0,2.0,7.0,6.02,1.72,0.0,4Yr,"Pennsylvania Western University Edinboro (Edinboro, PA)",4
1994,4,,100,9.0,Y,,Mike Hampton (minors),3B,,,,,,,,,,,,,4Yr,"Clemson University (Clemson, SC)",4
1993,4,,120,20.0,Y,,Samuel Osorio (minors),OF,,,,,,,,,,,,,HS,"Jesusa Vizcarrondo HS (Loiza, Puerto Rico)",4
1992,4,,101,5.0,Y,,Eric Owens (minors),SS,-0.4,806.0,2353.0,26.0,0.264,0.665,,,,,,,4Yr,"Ferrum College (Ferrum, VA)",4
1991,4,,119,20.0,N,,Blake Bentley (minors),OF,,,,,,,,,,,,,HS,"Mansfield HS (Mansfield, TX)",4
1990,4,,108,9.0,Y,,Mike Ferry (minors),RHP,,,,,,,,,,,,,4Yr,"Auburn University (Auburn, AL)",4
1989,4,,107,21.0,N,,Paul Jackson (minors),OF,,,,,,,,,,,,,4Yr,"Western Kentucky University (Bowling Green, KY)",4
1988,4,,98,15.0,Y,,Guy Gianni (minors),C,,,,,,,,,,,,,HS,"Gordon Technical HS (Chicago, IL)",4
1987,4,,102,18.0,Y,,Jeremy Mathews (minors),SS,,,,,,,,,,,,,HS,"Sandalwood HS (Jacksonville, FL)",4
1986,4,,98,17.0,Y,,Mike Moscrey (minors),LHP,,,,,,,,,,,,,HS,"Thomas Jefferson HS (Dallas, TX)",4
1985,4,,84,4.0,Y,,Joe Dunlap (minors),SS,,,,,,,,,,,,,4Yr,"Oral Roberts University (Tulsa, OK)",4
1984,4,,85,5.0,Y,,Steve Kennelley (minors),SS,,,,,,,,,,,,,HS,"Golden West HS (Visalia, CA)",4
1983,4,,82,2.0,Y,,Mike Goedde (minors),RHP,,,,,,,,,,,,,4Yr,"University of Evansville (Evansville, IN)",4
1982,4,,103,23.0,Y,,Buddy Pryor (minors),C,,,,,,,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",4
1981,4,,93,16.0,Y,,Paul O'Neill (minors),OF,38.8,2053.0,7318.0,281.0,0.288,0.833,1.0,0.0,0.0,13.5,3.0,0.0,HS,"Brookhaven HS (Columbus, OH)",4
1980,4,,96,19.0,Y,,Ken Scarpace (minors),OF,,,,,,,,,,,,,4Yr,"Western Michigan University (Kalamazoo, MI)",4
1979,4,,100,22.0,N,,Michael Tolbert (minors),RHP,,,,,,,,,,,,,HS,"Wendell Phillips HS (Chicago, IL)",4
1978,4,,95,17.0,Y,,Mike Kripner (minors),C,,,,,,,,,,,,,4Yr,"Texas Lutheran University (Seguin, TX)",4
1977,4,,102,24.0,Y,,Joe Price (minors),LHP,8.2,291.0,171.0,0.0,0.111,0.273,372.0,45.0,49.0,3.65,1.3,13.0,4Yr,"University of Oklahoma (Norman, OK)",4
1976,4,,95,23.0,N,,Mark Bingham (minors),SS,,,,,,,,,,,,,HS,"Hastings HS (Hastings-on-Hudson, NY)",4
1975,4,,94,22.0,Y,,Scott Brown (minors),RHP,0.2,10.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,2.77,1.31,0.0,HS,"DeQuincy HS (DeQuincy, LA)",4
1974,4,,95,23.0,Y,,Jim Reeves (minors),OF,,,,,,,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",4
1973,4,,94,22.0,Y,,Patrick Garvey (minors),RHP,,,,,,,,,,,,,HS,"Ashtabula HS (Ashtabula, OH)",4
1972,4,,79,7.0,Y,,Keith Joseph (minors),LHP,,,,,,,,,,,,,HS,"Skyline HS (Salt Lake City, UT)",4
1971,4,,97,25.0,Y,,Ernie Pupo (minors),RHP,,,,,,,,,,,,,HS,"Gonzaga Preparatory School (Spokane, WA)",4
1970,4,,88,16.0,Y,,Bill Pinkham (minors),C,,,,,,,,,,,,,HS,"Jeffersonville HS (Jeffersonville, IN)",4
1969,4,,86,14.0,Y,,Mike Ruddell (minors),SS,,,,,,,,,,,,,HS,"Lakewood HS (Lakewood, CA)",4
1968,4,,73,13.0,Y,,Edward May (minors),LHP,,,,,,,,,,,,,HS,"McLain HS (Tulsa, OK)",4
1967,4,,68,8.0,Y,,Fred Kendall (minors),C,0.9,877.0,2576.0,31.0,0.234,0.598,,,,,,,HS,"Torrance HS (Torrance, CA)",4
1966,4,,73,13.0,N,,Tommy Williams (minors),C,,,,,,,,,,,,,HS,"Mount Carmel HS (Los Angeles, CA)",4
1965,4,,77,17.0,Y,,Carl Richardson (minors),SS,,,,,,,,,,,,,HS,"Taft HS (Hamilton, OH)",4
2023,5,,141,4.0,Y,"$448,600",Connor Burns (minors),C,,,,,,,,,,,,,4Yr,"California State University, Long Beach (Long Beach, CA)",5
2022,5,,153,17.0,Y,"$362,100",Cade Hunter (minors),C,,,,,,,,,,,,,4Yr,"Virginia Polytechnic Institute and State University (Blacksburg, VA)",5
2021,5,,150,18.0,Y,"$297,500",Thomas Farr (minors),P,,,,,,,,,,,,,4Yr,"University of South Carolina (Columbia, SC)",5
2020,5,,143,12.0,Y,"$500,000",Joe Boyle (minors),P,0.6,0.0,0.0,,,,3.0,2.0,0.0,1.69,0.81,0.0,4Yr,"University of Notre Dame (South Bend, IN)",5
2019,5,,144,7.0,Y,"$112,500",Evan Kravetz (minors),P,,,,,,,,,,,,,4Yr,"Rice University (Houston, TX)",5
2018,5,,139,5.0,Y,,Ryan Campbell (minors),RHP,,,,,,,,,,,,,4Yr,"University of Illinois at Chicago (Chicago, IL)",5
2017,5,,137,2.0,Y,"$297,500",Mac Sceroler (minors),RHP,-0.5,0.0,0.0,0.0,,,5.0,0.0,0.0,14.09,2.87,0.0,4Yr,"Southeastern Louisiana University (Hammond, LA)",5
2016,5,,138,2.0,Y,"$410,000",Ryan Hendrix (minors),RHP,-0.3,34.0,1.0,0.0,0.0,0.0,45.0,5.0,1.0,5.85,1.6,0.0,4Yr,"Texas A&M University (College Station, TX)",5
2015,5,,145,10.0,Y,"$300,000",Ian Kahaloa (minors),RHP,,,,,,,,,,,,,HS,"Campbell HS (Ewa Beach, HI)",5
2014,5,,155,20.0,Y,"$308,400",Tejay Antone (minors),RHP,3.2,22.0,3.0,0.0,0.0,0.25,41.0,2.0,3.0,2.41,0.95,3.0,JC,"Weatherford College (Weatherford, TX)",5
2013,5,,165,29.0,Y,"$367,900",Cory Thompson (minors),SS,,,,,,,,,,,,,HS,"Mauldin HS (Mauldin, SC)",5
2012,5,,172,14.0,Y,"$317,800",Mason Felt (minors),LHP,,,,,,,,,,,,,HS,"Hebron Christian Academy (Dacula, GA)",5
2011,5,,175,24.0,Y,"$225,000",Ryan Wright (minors),2B,,,,,,,,,,,,,4Yr,"University of Louisville (Louisville, KY)",5
2010,5,,157,12.0,Y,"$198,000",Wes Mugarian (minors),RHP,,,,,,,,,,,,,HS,"Pensacola Catholic HS (Pensacola, FL)",5
2009,5,,149,8.0,Y,"$200,000",Daniel Tuttle (minors),RHP,,,,,,,,,,,,,HS,"Randleman HS (Randleman, NC)",5
