Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
2018,10,,306,22,Y,"$150,000",Cade Harris (minors),3B,,,,,,,,,,,,,4Yr,"University of Oklahoma (Norman, OK)",10
2017,10,,296,11,Y,"$72,000",Austin Bernard (minors),C,,,,,,,,,,,,,4Yr,"Pepperdine University (Malibu, CA)",10
2016,10,,290,4,Y,"$160,100",Vince Fernandez (minors),OF,,,,,,,,,,,,,4Yr,"University of California, Riverside (Riverside, CA)",10
2015,10,,287,2,Y,"$150,000",Cole Anderson (minors),CF,,,,,,,,,,,,,HS,"Rocky Mountain HS (Fort Collins, CO)",10
2014,10,,293,8,Y,"$10,000",Troy Stein (minors),C,,,,,,,,,,,,,4Yr,"Texas A&M University (College Station, TX)",10
2013,10,,289,3,Y,"$10,000",Mike Tauchman (minors),RF,5.5,365.0,917.0,25.0,0.239,0.717,1.0,0.0,0.0,9.0,3.0,0.0,4Yr,"Bradley University (Peoria, IL)",10
2012,10,,318,10,Y,"$25,000",Ben Waldrip (minors),1B,,,,,,,,,,,,,4Yr,"Jacksonville State University (Jacksonville, AL)",10
2011,10,,318,17,Y,"$100,000",Ben Hughes (minors),RHP,,,,,,,,,,,,,4Yr,"St. Olaf College (Northfield, MN)",10
2010,10,,320,24,Y,"$75,000",Brett Tanos (minors),2B,,,,,,,,,,,,,JC,"Santa Ana College (Santa Ana, CA)",10
2009,10,,301,10,Y,"$75,000",Charles Ruiz (minors),RHP,,,,,,,,,,,,,4Yr,"California State University, Long Beach (Long Beach, CA)",10
2008,10,,317,25,Y,"$100,000",Stephen Dodson (minors),RHP,,,,,,,,,,,,,4Yr,"University of Georgia (Athens, GA)",10
2007,10,,312,8,Y,"$60,000",Jeff Fischer (minors),RHP,,,,,,,,,,,,,4Yr,"Eastern Michigan University (Ypsilanti, MI)",10
2006,10,,288,2,Y,"$65,000",David Arnold (minors),RHP,,,,,,,,,,,,,JC,"Lincoln Trail College (Robinson, IL)",10
2005,10,,297,7,N,,Garner Wetzel (minors),SS,,,,,,,,,,,,,4Yr,"Millsaps College (Jackson, MS)",10
2004,10,,290,9,Y,"$7,500",Jarrett Grube (minors),RHP,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,13.5,1.5,0.0,4Yr,"University of Memphis (Memphis, TN)",10
2003,10,,287,10,Y,"$57,000",Marc Kaiser (minors),RHP,,,,,,,,,,,,,4Yr,"Lewis-Clark State College (Lewiston, ID)",10
2002,10,,291,9,Y,,Isaac Pavlik (minors),LHP,,,,,,,,,,,,,4Yr,"Seton Hall University (South Orange, NJ)",10
2001,10,,304,18,Y,,Tony Miller (minors),OF,,,,,,,,,,,,,4Yr,"University of Toledo (Toledo, OH)",10
2000,10,,287,7,Y,,Clint Barmes (minors),SS,14.9,1186.0,3805.0,89.0,0.245,0.673,,,,,,,4Yr,"Indiana State University (Terre Haute, IN)",10
1999,10,,310,16,Y,,Sean Daly (minors),C,,,,,,,,,,,,,HS,"Golden West HS (Visalia, CA)",10
1998,10,,300,17,N,,Andy Beinbrink (minors),3B,,,,,,,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",10
1997,10,,312,18,Y,,Derrick Vargas (minors),LHP,,,,,,,,,,,,,JC,"Chabot College (Hayward, CA)",10
1996,10,,296,21,Y,,Tom Stepka (minors),RHP,,,,,,,,,,,,,4Yr,"Le Moyne College (Syracuse, NY)",10
1995,10,,263,8,Y,,Gary Gordon (minors),OF,,,,,,,,,,,,,HS,"Willingboro HS (Willingboro, NJ)",10
1994,10,,266,7,Y,,Brent Crowther (minors),RHP,,,,,,,,,,,,,4Yr,"Simon Fraser University (Burnaby, BC)",10
1993,10,,296,28,Y,,Edgard Clemente (minors),OF,-1.7,114.0,257.0,8.0,0.249,0.689,,,,,,,HS,"Colegio Hostos (Guaynabo, Puerto Rico)",10
1992,10,,291,27,Y,,Garvin Alston (minors),RHP,-0.1,6.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,9.0,2.0,0.0,4Yr,"Florida International University (Miami, FL)",10
