Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
1990,1,,19,19.0,Y,"$175,000",*Eric Christopherson (minors),C,,,,,,,,,,,,,4Yr,"San Diego State University (San Diego, CA)",1
1990,1s,,33,33.0,Y,,*Marcus Jensen (minors),C,-0.8,145.0,343.0,6.0,0.184,0.575,,,,,,,HS,"Skyline HS (Oakland, CA)",1
1989,1,,14,14.0,Y,"$167,000",Steve Hosey (minors),OF,-0.6,24.0,58.0,1.0,0.259,0.607,,,,,,,4Yr,"California State University, Fresno (Fresno, CA)",1
1988,1,,15,15.0,Y,"$180,000",*Royce Clayton (minors),SS,19.5,2108.0,7379.0,110.0,0.258,0.679,,,,,,,HS,"St. Bernard HS (Playa del Rey, CA)",1
1988,1s,,29,29.0,Y,,*Ted Wood (minors),OF,-1.0,47.0,109.0,1.0,0.184,0.503,,,,,,,4Yr,"University of New Orleans (New Orleans, LA)",1
1987,1,,16,16.0,Y,"$115,000",Mike Remlinger (minors),LHP,10.6,611.0,110.0,0.0,0.073,0.236,639.0,53.0,55.0,3.9,1.38,20.0,4Yr,"Dartmouth College (Hanover, NH)",1
1986,1,,3,3.0,Y,"$157,500",Matt Williams (minors),3B,46.6,1866.0,7000.0,378.0,0.268,0.805,,,,,,,4Yr,"University of Nevada, Las Vegas (Paradise, NV)",1
1985,1,,2,2.0,Y,"$160,000",Will Clark (minors),1B,56.5,1976.0,7173.0,284.0,0.303,0.88,,,,,,,4Yr,"Mississippi State University (Mississippi State, MS)",1
1984,1,,9,9.0,Y,"$82,500",Alan Cockrell (minors),OF,-0.1,9.0,8.0,0.0,0.25,0.597,,,,,,,4Yr,"University of Tennessee (Knoxville, TN)",1
1984,1,,24,24.0,Y,"$65,000",*Terry Mulholland (minors),LHP,11.1,504.0,619.0,2.0,0.112,0.276,685.0,124.0,142.0,4.41,1.36,5.0,4Yr,"Marietta College (Marietta, OH)",1
1982,1,,11,11.0,Y,"$90,000",Steve Stanicek (minors),1B,0.1,13.0,16.0,0.0,0.188,0.375,,,,,,,4Yr,"University of Nebraska-Lincoln (Lincoln, NE)",1
1981,1,,10,10.0,Y,"$85,000",Mark Grant (minors),RHP,2.2,211.0,104.0,0.0,0.067,0.231,233.0,22.0,32.0,4.31,1.43,8.0,HS,"Joliet Catholic Academy (Joliet, IL)",1
1980,1,,7,7.0,Y,"$75,000",Jessie Reid (minors),1B,0.1,8.0,10.0,1.0,0.1,0.582,,,,,,,HS,"Lynwood HS (Lynwood, CA)",1
1979,1,,15,15.0,Y,"$50,000",*Scott Garrelts (minors),RHP,9.6,370.0,232.0,1.0,0.125,0.323,352.0,69.0,53.0,3.29,1.28,48.0,HS,"Buckley Loda HS (Buckley, IL)",1
1979,1,,18,18.0,N,,Rick Luecken (minors),RHP,-0.4,36.0,3.0,0.0,0.333,1.0,56.0,3.0,5.0,5.1,1.83,2.0,HS,"Spring Woods HS (Houston, TX)",1
1978,1,,7,7.0,Y,"$50,000",Bob Cummings (minors),C,,,,,,,,,,,,,HS,"Brother Rice HS (Chicago, IL)",1
1977,1,,10,10.0,Y,"$50,000",Craig Landis (minors),SS,,,,,,,,,,,,,HS,"Vintage HS (Napa, CA)",1
1976,1,,11,11.0,Y,"$52,500",Mark Kuecker (minors),SS,,,,,,,,,,,,,HS,"Brenham HS (Brenham, TX)",1
1975,1,,8,8.0,Y,"$30,000",Ted Barnicle (minors),LHP,,,,,,,,,,,,,4Yr,"Jacksonville State University (Jacksonville, AL)",1
1974,1,,19,19.0,Y,"$25,000",Terry Lee (minors),2B,,,,,,,,,,,,,HS,"San Luis Obispo HS (San Luis Obispo, CA)",1
1973,1,,6,6.0,Y,"$38,000",Johnnie LeMaster (minors),SS,-5.4,1039.0,3191.0,22.0,0.222,0.566,,,,,,,HS,"Paintsville HS (Paintsville, KY)",1
1972,1,,19,19.0,Y,"$30,000",Rob Dressler (minors),RHP,2.5,31.0,38.0,0.0,0.105,0.255,82.0,11.0,23.0,4.17,1.4,0.0,HS,"Madison HS (Portland, OR)",1
1971,1,,18,18.0,Y,"$29,000",Frank Riccelli (minors),LHP,0.2,17.0,12.0,0.0,0.25,0.583,17.0,3.0,3.0,4.39,1.51,0.0,HS,"Christian Brothers Academy (DeWitt, NY)",1
1970,1,,17,17.0,Y,"$27,500",John D'Acquisto (minors),RHP,-1.0,250.0,181.0,1.0,0.127,0.384,266.0,34.0,51.0,4.56,1.61,15.0,HS,"St. Augustine HS (San Diego, CA)",1
1969,1,,18,18.0,Y,"$30,000",Mike Phillips (minors),SS,0.7,712.0,1719.0,11.0,0.24,0.605,,,,,,,HS,"MacArthur HS (Irving, TX)",1
1968,1,,17,17.0,Y,"$30,000",Gary Matthews (minors),OF,30.4,2033.0,7147.0,234.0,0.281,0.802,,,,,,,HS,"San Fernando HS (San Fernando, CA)",1
1967,1,,18,18.0,Y,"$22,000",Dave Rader (minors),C,4.1,846.0,2405.0,30.0,0.257,0.675,,,,,,,HS,"South HS (Bakersfield, CA)",1
1966,1,,17,17.0,Y,"$25,000",Bob Reynolds (minors),RHP,2.7,11.0,4.0,0.0,0.0,0.0,140.0,14.0,16.0,3.15,1.32,21.0,HS,"Ingraham HS (Seattle, WA)",1
1965,1,,14,14.0,Y,"$40,000",Al Gallagher (minors),3B,3.0,442.0,1264.0,11.0,0.263,0.672,,,,,,,4Yr,"Santa Clara University (Santa Clara, CA)",1
2023,2,,52,13.0,Y,"$2,997,500",Walker Martin (minors),SS,,,,,,,,,,,,,HS,"Eaton HS (Eaton, CO)",2
2023,2,,69,30.0,Y,"$805,575",Joe Whitman (minors),P,,,,,,,,,,,,,4Yr,"Kent State University (Kent, OH)",2
2022,2,,66,27.0,Y,"$1,866,220",Carson Whisenhunt (minors),P,,,,,,,,,,,,,4Yr,"East Carolina University (Greenville, NC)",2
2021,2,,50,14.0,Y,"$1,197,500",Matt Mikulski (minors),P,,,,,,,,,,,,,4Yr,"Fordham University (New York, NY)",2
2020,2,,49,12.0,Y,"$1,147,500",Casey Schmitt (minors),3B,-0.5,90.0,253.0,5.0,0.206,0.58,,,,,,,4Yr,"San Diego State University (San Diego, CA)",2
2020,2,,67,30.0,Y,"$1,197,500",Nick Swiney (minors),P,,,,,,,,,,,,,4Yr,"North Carolina State University (Raleigh, NC)",2
2020,2,,68,31.0,Y,"$597,500",Jimmy Glowenke (minors),SS,,,,,,,,,,,,,4Yr,"Dallas Baptist University (Dallas, TX)",2
2019,2,,51,10.0,Y,"$997,500",Logan Wyatt (minors),1B,,,,,,,,,,,,,4Yr,"University of Louisville (Louisville, KY)",2
