Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
2002,1,,24,24.0,Y,"$1,400,000",*Joe Blanton (minors),RHP,11.8,262.0,216.0,0.0,0.107,0.263,427.0,101.0,97.0,4.38,1.34,2.0,4Yr,"University of Kentucky (Lexington, KY)",1
2002,1,,26,26.0,Y,"$1,375,000",John McCurdy (minors),SS,,,,,,,,,,,,,4Yr,"University of Maryland (College Park, MD)",1
2002,1,,30,30.0,Y,"$1,200,000",*Ben Fritz (minors),RHP,,,,,,,,,,,,,4Yr,"California State University, Fresno (Fresno, CA)",1
2002,1s,,35,35.0,Y,"$350,000",*Jeremy Brown (minors),C,0.1,5.0,10.0,0.0,0.3,0.864,,,,,,,4Yr,"University of Alabama (Tuscaloosa, AL)",1
2002,1s,,37,37.0,Y,"$750,000",*Steve Obenchain (minors),RHP,,,,,,,,,,,,,4Yr,"University of Evansville (Evansville, IN)",1
2002,1s,,39,39.0,Y,"$725,000",*Mark Teahen (minors),3B,2.6,831.0,2873.0,67.0,0.264,0.736,,,,,,,4Yr,"Saint Mary's College of California (Moraga, CA)",1
2001,1,,25,25.0,Y,"$1,350,000",Bobby Crosby (minors),SS,5.4,747.0,2559.0,62.0,0.236,0.677,,,,,,,4Yr,"California State University, Long Beach (Long Beach, CA)",1
2001,1,,26,26.0,Y,"$1,350,000",*Jeremy Bonderman (minors),RHP,4.9,15.0,30.0,0.0,0.033,0.067,225.0,69.0,81.0,4.91,1.41,0.0,HS,"Pasco HS (Pasco, WA)",1
2001,1s,,37,37.0,Y,"$600,000",*John Rheinecker (minors),LHP,-0.3,1.0,0.0,0.0,,,44.0,8.0,9.0,5.65,1.75,0.0,4Yr,"Missouri State University (Springfield, MO)",1
1999,1,,9,9.0,Y,"$1,590,000",Barry Zito (minors),LHP,31.9,213.0,344.0,0.0,0.102,0.248,433.0,165.0,143.0,4.04,1.34,0.0,4Yr,"University of Southern California (Los Angeles, CA)",1
1998,1,,2,2.0,Y,"$3,200,000",Mark Mulder (minors),LHP,20.0,63.0,111.0,1.0,0.162,0.435,205.0,103.0,60.0,4.18,1.34,0.0,4Yr,"Michigan State University (East Lansing, MI)",1
1997,1,,11,11.0,Y,"$1,204,000",Chris Enochs (minors),RHP,,,,,,,,,,,,,4Yr,"West Virginia University (Morgantown, WV)",1
1997,1,,21,21.0,Y,"$860,000",*Eric DuBose (minors),LHP,1.0,1.0,2.0,0.0,0.0,0.0,52.0,9.0,15.0,5.21,1.45,0.0,4Yr,"Mississippi State University (Mississippi State, MS)",1
1997,1s,,32,32.0,Y,,*Nathan Haynes (minors),OF,-0.7,60.0,89.0,0.0,0.247,0.564,,,,,,,HS,"Pinole Valley HS (Pinole, CA)",1
1997,1s,,42,42.0,Y,,*Denny Wagner (minors),RHP,,,,,,,,,,,,,4Yr,"Virginia Polytechnic Institute and State University (Blacksburg, VA)",1
1996,1,,10,10.0,Y,"$1,140,000",Eric Chavez (minors),3B,38.3,1615.0,5518.0,260.0,0.268,0.818,,,,,,,HS,"Mount Carmel HS (San Diego, CA)",1
1995,1,,5,5.0,Y,"$1,200,000",Ariel Prieto (minors),RHP,3.2,1.0,2.0,0.0,0.0,0.0,70.0,15.0,24.0,4.85,1.65,0.0,,,1
1994,1,,2,2.0,Y,"$1,200,000",Ben Grieve (minors),OF,8.4,976.0,3215.0,118.0,0.269,0.809,,,,,,,HS,"James W. Martin HS (Arlington, TX)",1
1993,1,,25,25.0,Y,"$365,000",John Wasdin (minors),RHP,3.4,62.0,19.0,0.0,0.158,0.411,328.0,39.0,39.0,5.28,1.42,7.0,4Yr,"Florida State University (Tallahassee, FL)",1
1993,1s,,36,36.0,Y,,*Willie Adams (minors),RHP,0.9,0.0,0.0,0.0,,,25.0,6.0,9.0,5.81,1.51,0.0,4Yr,"Stanford University (Palo Alto, CA)",1
1992,1,,20,20.0,Y,,Benji Grigsby (minors),RHP,,,,,,,,,,,,,4Yr,"San Diego State University (San Diego, CA)",1
1991,1,,26,26.0,Y,"$205,000",Brent Gates (minors),SS,5.5,685.0,2329.0,25.0,0.265,0.685,,,,,,,4Yr,"University of Minnesota (Minneapolis, MN)",1
1991,1s,,38,38.0,Y,,*Mike Rossiter (minors),RHP,,,,,,,,,,,,,HS,"John Burroughs HS (Burbank, CA)",1
1990,1,,14,14.0,Y,"$500,000",*Todd Van Poppel (minors),RHP,-0.3,182.0,57.0,0.0,0.158,0.362,359.0,40.0,52.0,5.58,1.55,4.0,HS,"James W. Martin HS (Arlington, TX)",1
1990,1,,26,26.0,Y,"$175,000",Don Peters (minors),RHP,,,,,,,,,,,,,4Yr,"University of St. Francis (Joliet, IL)",1
1990,1s,,34,34.0,Y,,*Dave Zancanaro (minors),LHP,,,,,,,,,,,,,4Yr,"University of California, Los Angeles (Los Angeles, CA)",1
1990,1s,,36,36.0,Y,,*Kirk Dressendorfer (minors),RHP,-0.8,0.0,0.0,0.0,,,7.0,3.0,3.0,5.45,1.56,0.0,4Yr,"University of Texas at Austin (Austin, TX)",1
1988,1,,16,16.0,Y,"$110,000",Stan Royer (minors),C,-0.3,89.0,164.0,4.0,0.25,0.65,,,,,,,4Yr,"Eastern Illinois University (Charleston, IL)",1
1987,1,,11,11.0,Y,"$125,000",Lee Tinsley (minors),OF,1.7,361.0,870.0,13.0,0.241,0.648,,,,,,,HS,"Shelby County HS (Shelbyville, KY)",1
1986,1,,12,12.0,Y,"$125,000",Scott Hemond (minors),C,1.3,298.0,607.0,12.0,0.218,0.621,,,,,,,4Yr,"University of South Florida (Tampa, FL)",1
1985,1,,11,11.0,Y,"$95,000",Walt Weiss (minors),SS,16.5,1495.0,4686.0,25.0,0.258,0.677,,,,,,,4Yr,"University of North Carolina at Chapel Hill (Chapel Hill, NC)",1
