Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
1982,4,,96,16.0,Y,,Terry Johnson (minors),LHP,,,,,,,,,,,,,4Yr,"Michigan State University (East Lansing, MI)",4
1981,4,,86,9.0,Y,,Doug Davis (minors),C,,,,,,,,,,,,,4Yr,"Eastern Michigan University (Ypsilanti, MI)",4
1980,4,,91,14.0,Y,,Curt Wilkerson (minors),SS,0.9,972.0,2452.0,8.0,0.245,0.592,,,,,,,HS,"Dinwiddie County HS (Dinwiddie, VA)",4
1979,4,,95,17.0,Y,,Larry Reynolds (minors),SS,,,,,,,,,,,,,4Yr,"Stanford University (Palo Alto, CA)",4
1978,4,,98,20.0,N,,Mitch Zwolensky (minors),RHP,,,,,,,,,,,,,HS,"Owosso HS (Owosso, MI)",4
1977,4,,87,9.0,Y,,George Wright (minors),OF,-1.9,627.0,2160.0,42.0,0.245,0.648,,,,,,,HS,"Capitol Hill HS (Oklahoma City, OK)",4
1976,4,,84,12.0,Y,,Brian Allard (minors),RHP,0.9,0.0,0.0,0.0,,,19.0,4.0,6.0,4.23,1.34,0.0,HS,"Henry-Senachwine HS (Henry, IL)",4
1975,4,,89,17.0,Y,,Victor Mabee (minors),SS,,,,,,,,,,,,,HS,"Sunnyvale HS (Sunnyvale, CA)",4
1974,4,,74,2.0,Y,,Jim Clancy (minors),RHP,20.5,120.0,61.0,0.0,0.148,0.325,472.0,140.0,167.0,4.23,1.37,10.0,HS,"St. Rita of Cascia HS (Chicago, IL)",4
1973,4,,73,1.0,N,,Lynn Garrett (minors),SS,,,,,,,,,,,,,HS,"Berkeley HS (Berkeley, CA)",4
1972,4,,76,4.0,Y,,Brian Doyle (minors),SS,-1.2,110.0,199.0,1.0,0.161,0.392,,,,,,,HS,"Caverna HS (Horse Cave, KY)",4
1971,4,,80,8.0,Y,,David Harper (minors),RHP,,,,,,,,,,,,,HS,"William R. Boone HS (Orlando, FL)",4
1970,4,,87,15.0,Y,,Gary Jackson (minors),LHP,,,,,,,,,,,,,HS,"Hicksville HS (Hicksville, NY)",4
1969,4,,73,1.0,Y,,Pete Mackanin (minors),3B,-2.2,548.0,1570.0,30.0,0.226,0.602,,,,,,,HS,"Brother Rice HS (Chicago, IL)",4
1968,4,,68,8.0,N,,Alan Schwartz (minors),RHP,,,,,,,,,,,,,HS,"General Douglas MacArthur HS (Levittown, NY)",4
1967,4,,65,5.0,N,,Ken Caldwell (minors),3B,,,,,,,,,,,,,HS,"North Mecklenburg HS (Huntersville, NC)",4
1966,4,,66,6.0,Y,,Wallace Smallwood (minors),RHP,,,,,,,,,,,,,HS,"Martinsburg HS (Martinsburg, WV)",4
1965,4,,63,3.0,N,,Richard Zank (minors),LHP,,,,,,,,,,,,,HS,"Neillsville HS (Neillsville, WI)",4
2023,5,,144,7.0,Y,"$437,900",Alejandro Rosario (minors),P,,,,,,,,,,,,,4Yr,"University of Miami (Coral Gables, FL)",5
2022,5,,139,3.0,Y,"$418,500",Chandler Pollard (minors),OF,,,,,,,,,,,,,HS,"Woodward Academy (College Park, GA)",5
2021,5,,134,2.0,Y,"$850,000",Mitch Bratt (minors),P,,,,,,,,,,,,,HS,"Georgia Premier Academy (Statesboro, GA)",5
2020,5,,145,14.0,Y,"$800,000",Thomas Saggese (minors),SS,,,,,,,,,,,,,HS,"Carlsbad HS (Carlsbad, CA)",5
2019,5,,145,8.0,Y,"$205,000",Kellen Strahm (minors),CF,,,,,,,,,,,,,4Yr,"San Jose State University (San Jose, CA)",5
2018,5,,149,15.0,Y,"$500,000",Jayce Easley (minors),SS,,,,,,,,,,,,,HS,"Sandra Day O'Connor HS (Phoenix, AZ)",5
2017,5,,164,29.0,Y,"$386,100",Jake Latz (minors),LHP,0.2,0.0,0.0,0.0,,,4.0,0.0,1.0,2.45,0.82,0.0,4Yr,"Kent State University (Kent, OH)",5
2016,5,,159,23.0,Y,"$400,000",Kyle Roberts (minors),LHP,,,,,,,,,,,,,JC,"Henry Ford Community College (Dearborn, MI)",5
2015,5,,138,3.0,Y,"$395,000",Chad Smith (minors),OF,,,,,,,,,,,,,HS,"South Gwinnett HS (Snellville, GA)",5
2014,5,,156,21.0,Y,"$125,000",Wes Benjamin (minors),LHP,-0.7,1.0,0.0,0.0,,,21.0,2.0,3.0,6.8,1.71,0.0,4Yr,"University of Kansas (Lawrence, KS)",5
2013,5,,160,24.0,Y,"$175,000",Joe Jackson (minors),C,,,,,,,,,,,,,4Yr,"The Citadel (Charleston, SC)",5
2012,5,,186,28.0,Y,"$207,900",Preston Beck (minors),OF,,,,,,,,,,,,,4Yr,"University of Texas at Arlington (Arlington, TX)",5
2011,5,,174,23.0,N,,Brandon Woodruff (minors),RHP,17.2,79.0,115.0,1.0,0.191,0.484,130.0,46.0,26.0,3.1,1.05,1.0,HS,"Wheeler HS (Wheeler, MS)",5
2010,5,,166,21.0,Y,"$825,000",Justin Grimm (minors),RHP,-2.6,250.0,7.0,0.0,0.0,0.0,325.0,20.0,23.0,5.1,1.43,4.0,4Yr,"University of Georgia (Athens, GA)",5
2009,5,,154,13.0,Y,"$325,000",Nick McBride (minors),RHP,,,,,,,,,,,,,HS,"Ragsdale HS (Jamestown, NC)",5
2008,5,,153,11.0,Y,"$200,000",Clark Murphy (minors),1B,,,,,,,,,,,,,HS,"Fallbrook Union HS (Fallbrook, CA)",5
2007,5,,170,16.0,N,,John Gast (minors),LHP,0.0,3.0,5.0,0.0,0.0,0.167,3.0,2.0,0.0,5.11,1.3,0.0,HS,"Lake Brantley HS (Altamonte Springs, FL)",5
2006,5,,148,12.0,Y,"$172,500",Chris Davis (minors),1B,11.8,1417.0,4978.0,295.0,0.233,0.774,2.0,1.0,0.0,3.0,1.67,0.0,JC,"Navarro College (Corsicana, TX)",5
2005,5,,159,19.0,Y,"$163,000",Michael Kirkman (minors),LHP,-0.4,6.0,0.0,0.0,,,96.0,2.0,6.0,5.28,1.5,1.0,HS,"Columbia HS (Lake City, FL)",5
2004,5,,141,10.0,Y,"$200,000",Mike Nickeas (minors),C,-0.9,74.0,172.0,2.0,0.18,0.479,,,,,,,4Yr,"Georgia Institute of Technology (Atlanta, GA)",5
2003,5,,136,9.0,Y,"$210,000",Matt Lorenzo (minors),RHP,,,,,,,,,,,,,4Yr,"Kent State University (Kent, OH)",5
2001,5,,141,5.0,Y,,C.J. Wilson (minors),LHP,17.5,30.0,29.0,0.0,0.138,0.426,444.0,94.0,70.0,3.74,1.32,52.0,4Yr,"Loyola Marymount University (Los Angeles, CA)",5
2000,5,,154,24.0,Y,,Greg Runser (minors),RHP,,,,,,,,,,,,,4Yr,"University of Houston (Houston, TX)",5
1999,5,,157,13.0,Y,,*Andy Cavazos (minors),RHP,-0.9,15.0,0.0,0.0,,,17.0,0.0,0.0,10.35,2.15,0.0,HS,"Brazoswood HS (Clute, TX)",5
1999,5,,165,21.0,Y,,Victor Hillaert (minors),RHP,,,,,,,,,,,,,4Yr,"Shippensburg University of Pennsylvania (Shippensburg, PA)",5
1998,5,,143,10.0,Y,,Ryan Dittfurth (minors),RHP,,,,,,,,,,,,,HS,"Union HS (Union, TX)",5
1997,5,,167,23.0,Y,,Trey Poland (minors),LHP,,,,,,,,,,,,,4Yr,"University of Louisiana at Lafayette (Lafayette, LA)",5
1996,5,,143,18.0,Y,,Warren Morris (minors),2B,2.9,440.0,1495.0,26.0,0.267,0.709,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)",5
1995,5,,122,7.0,Y,,Shawn Gallagher (minors),1B,,,,,,,,,,,,,HS,"New Hanover HS (Wilmington, NC)",5
1994,5,,141,22.0,Y,,J.J. Johnson (minors),OF,,,,,,,,,,,,,HS,"Hogan HS (Vallejo, CA)",5
1993,5,,143,15.0,Y,,Rod Walker (minors),SS,,,,,,,,,,,,,HS,"Hyde Park HS (Chicago, IL)",5
1992,5,,146,22.0,Y,,Alex Smith (minors),SS,,,,,,,,,,,,,4Yr,"Indiana University Bloomington (Bloomington, IN)",5
1991,5,,144,19.0,Y,,Mark O'Brien (minors),LHP,,,,,,,,,,,,,HS,"Deering HS (Portland, ME)",5
1990,5,,144,17.0,Y,,Jon Shave (minors),SS,0.2,79.0,160.0,1.0,0.288,0.688,,,,,,,4Yr,"Mississippi State University (Mississippi State, MS)",5
1989,5,,119,6.0,Y,,Jason Ayala (minors),RHP,,,,,,,,,,,,,HS,"Brighton HS (Cottonwood Heights, UT)",5
1988,5,,115,6.0,Y,,Clifford Williams (minors),C,,,,,,,,,,,,,HS,"East St. Louis HS (East St. Louis, IL)",5
1987,5,,129,19.0,Y,,Terry Mathews (minors),RHP,3.3,148.0,24.0,0.0,0.375,0.875,324.0,22.0,21.0,4.25,1.44,10.0,4Yr,"University of Louisiana at Monroe (Monroe, LA)",5
1986,5,,111,4.0,Y,,Scott Morse (minors),RHP,,,,,,,,,,,,,4Yr,"University of Maine (Orono, ME)",5
1985,5,,109,3.0,Y,,Chad Kreuter (minors),C,7.7,944.0,2505.0,54.0,0.237,0.692,,,,,,,4Yr,"Pepperdine University (Malibu, CA)",5
1984,5,,118,12.0,Y,,Dave Darretta (minors),SS,,,,,,,,,,,,,HS,"Dunedin HS (Dunedin, FL)",5
1983,5,,109,3.0,Y,,Bob Sebra (minors),RHP,1.0,78.0,96.0,0.0,0.146,0.355,94.0,15.0,29.0,4.71,1.48,1.0,4Yr,"University of Nebraska-Lincoln (Lincoln, NE)",5
1982,5,,122,16.0,Y,,Steve Buechele (minors),2B,16.5,1334.0,4266.0,137.0,0.245,0.71,,,,,,,4Yr,"Stanford University (Palo Alto, CA)",5
1981,5,,112,9.0,Y,,Frank Brosious (minors),RHP,,,,,,,,,,,,,4Yr,"Mansfield University of Pennsylvania (Mansfield, PA)",5
1980,5,,117,14.0,Y,,Brad Mengwasser (minors),RHP,,,,,,,,,,,,,4Yr,"Southern Methodist University (Dallas, TX)",5
1979,5,,121,17.0,N,,Mark Gammage (minors),RHP,,,,,,,,,,,,,HS,"Osborn HS (Detroit, MI)",5
1978,5,,124,20.0,N,,Eric Shellenbeck (minors),OF,,,,,,,,,,,,,HS,"Barrington Community HS (Barrington, IL)",5
1977,5,,113,9.0,Y,,Mike Jirschele (minors),SS,,,,,,,,,,,,,HS,"Clintonville HS (Clintonville, WI)",5
1976,5,,108,12.0,N,,Paul Rudiman (minors),RHP,,,,,,,,,,,,,HS,"Duval HS (Lanham, MD)",5
1975,5,,113,17.0,Y,,Blair Stouffer (minors),3B,,,,,,,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",5
1974,5,,98,2.0,Y,,Ron Norman (minors),LHP,,,,,,,,,,,,,4Yr,"University of North Carolina at Pembroke (Pembroke, NC)",5
1973,5,,97,1.0,Y,,Ken Pape (minors),SS,0.3,21.0,23.0,1.0,0.217,0.748,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",5
1972,5,,100,4.0,N,,Rich Wortham (minors),LHP,-0.6,0.0,0.0,0.0,,,84.0,21.0,23.0,4.89,1.52,1.0,HS,"Odessa HS (Odessa, TX)",5
1971,5,,105,8.0,N,,Joe Burgess (minors),LHP,,,,,,,,,,,,,HS,"Davenport HS (Davenport, OK)",5
1970,5,,112,15.0,Y,,Rick Waits (minors),LHP,14.2,13.0,1.0,0.0,0.0,0.0,317.0,79.0,92.0,4.25,1.46,8.0,HS,"Therrell HS (Atlanta, GA)",5
1969,5,,97,1.0,Y,,Dave Criscione (minors),C,0.1,7.0,9.0,1.0,0.333,1.0,,,,,,,HS,"Dunkirk HS (Dunkirk, NY)",5
1968,5,,92,8.0,Y,,Jeff Terpko (minors),RHP,1.3,13.0,1.0,0.0,0.0,0.0,48.0,3.0,4.0,3.14,1.54,0.0,HS,"Sayre HS (Sayre, PA)",5
1967,5,,85,5.0,Y,,Ike Brookens (minors),RHP,0.0,0.0,0.0,0.0,,,3.0,0.0,0.0,5.23,1.55,0.0,HS,"Chambersburg HS (Chambersburg, PA)",5
1966,5,,86,6.0,Y,,Gerald Merlet (minors),SS,,,,,,,,,,,,,HS,"Beloit Memorial HS (Beloit, WI)",5
1965,5,,83,3.0,N,,Arthur Pauls (minors),RHP,,,,,,,,,,,,,HS,"St. Rita of Cascia HS (Chicago, IL)",5
2023,6,,171,7.0,Y,"$515,000",Caden Scarborough (minors),P,,,,,,,,,,,,,HS,"Harmony HS (Harmony, FL)",6
