Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
2017,9,,262,7,Y,"$10,000",Cam Duzenack (minors),SS,,,,,,,,,,,,,4Yr,"Dallas Baptist University (Dallas, TX)",9
2016,9,,269,13,Y,"$125,000",Tommy Eveld (minors),RHP,,,,,,,,,,,,,4Yr,"University of South Florida (Tampa, FL)",9
2015,9,,256,1,Y,"$295,000",Pierce Romero (minors),RHP,,,,,,,,,,,,,JC,"Santa Barbara City College (Santa Barbara, CA)",9
2014,9,,270,15,Y,"$25,000",Justin Gonzalez (minors),SS,,,,,,,,,,,,,4Yr,"Florida State University (Tallahassee, FL)",9
2013,9,,270,14,Y,"$10,000",Grant Nelson (minors),C,,,,,,,,,,,,,4Yr,"St. Louis University (St. Louis, MO)",9
2012,9,,303,25,Y,"$90,000",Jeff Gibbs (minors),RHP,,,,,,,,,,,,,4Yr,"University of Maine (Orono, ME)",9
2011,9,,274,3,Y,"$80,000",John Leonard (minors),SS,,,,,,,,,,,,,HS,"Connellsville Area HS (Connellsville, PA)",9
2010,9,,271,6,Y,"$97,500",Zach Walters (minors),SS,-0.2,85.0,170.0,10.0,0.177,0.609,,,,,,,4Yr,"University of San Diego (San Diego, CA)",9
2009,9,,276,15,Y,"$85,000",Chase Anderson (minors),RHP,8.1,173.0,275.0,0.0,0.091,0.209,218.0,59.0,56.0,4.35,1.3,1.0,4Yr,"University of Oklahoma (Norman, OK)",9
2008,9,,288,26,Y,"$120,000",Brett Moorhouse (minors),RHP,,,,,,,,,,,,,JC,"Indian River State College (Fort Pierce, FL)",9
2007,9,,283,9,Y,"$95,000",Mark Hallberg (minors),SS,,,,,,,,,,,,,4Yr,"Florida State University (Tallahassee, FL)",9
2006,9,,267,11,Y,"$75,000",Eddie Romero (minors),LHP,,,,,,,,,,,,,4Yr,"California State University, Fresno (Fresno, CA)",9
2005,9,,261,1,Y,"$23,000",Josh Ford (minors),C,,,,,,,,,,,,,4Yr,"Baylor University (Waco, TX)",9
2004,9,,266,15,Y,"$65,000",A.J. Shappi (minors),RHP,,,,,,,,,,,,,4Yr,"University of California, Riverside (Riverside, CA)",9
2003,9,,276,29,Y,"$50,000",Steve Garrabrants (minors),2B,,,,,,,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",9
2002,9,,279,27,Y,,Klent Corley (minors),RHP,,,,,,,,,,,,,4Yr,"Grand Canyon University (Phoenix, AZ)",9
2001,9,,278,22,Y,,Jarred Ball (minors),OF,,,,,,,,,,,,,HS,"Tomball HS (Tomball, TX)",9
2000,9,,279,29,Y,,Tanner Eriksen (minors),RHP,,,,,,,,,,,,,4Yr,"University of Southern California (Los Angeles, CA)",9
1999,9,,268,4,Y,,Matt Kata (minors),SS,-0.7,278.0,695.0,12.0,0.239,0.66,,,,,,,4Yr,"Vanderbilt University (Nashville, TN)",9
1998,9,,283,30,N,,Brendan Fuller (minors),RHP,,,,,,,,,,,,,HS,"Clearwater HS (Clearwater, FL)",9
1997,9,,293,29,Y,,Justin Singleton (minors),SS,,,,,,,,,,,,,HS,"St. Paul's HS (Lutherville, MD)",9
1996,9,,275,30,Y,,Marc Van Wormer (minors),RHP,,,,,,,,,,,,,HS,"Prescott HS (Prescott, AZ)",9
2023,10,,295,11,Y,"$155,000",Zane Russell (minors),P,,,,,,,,,,,,,4Yr,"Dallas Baptist University (Dallas, TX)",10
2022,10,,288,2,Y,"$55,000",Brett Johnson (minors),OF,,,,,,,,,,,,,4Yr,"Southern Illinois University Edwardsville (Edwardsville, IL)",10
2021,10,,288,6,Y,"$100,000",Hugh Fisher (minors),P,,,,,,,,,,,,,4Yr,"Vanderbilt University (Nashville, TN)",10
2019,10,,302,15,Y,"$125,000",Oscar Santos (minors),C,,,,,,,,,,,,,HS,"PJ Education School (Carolina, Puerto Rico)",10
2018,10,,309,25,Y,"$137,300",Nick Dalesandro (minors),C,,,,,,,,,,,,,4Yr,"Purdue University (West Lafayette, IN)",10
2017,10,,292,7,Y,"$10,000",Ryan Grotjohn (minors),SS,,,,,,,,,,,,,4Yr,"California State University, Bakersfield (Bakersfield, CA)",10
2016,10,,299,13,Y,"$156,000",Stephen Smith (minors),RF,,,,,,,,,,,,,4Yr,"Texas Tech University (Lubbock, TX)",10
2015,10,,286,1,Y,"$154,600",Joey Armstrong (minors),CF,,,,,,,,,,,,,4Yr,"University of Nevada, Las Vegas (Paradise, NV)",10
2014,10,,300,15,Y,"$25,000",Scott Schultz (minors),RHP,,,,,,,,,,,,,4Yr,"Oregon State University (Corvallis, OR)",10
2013,10,,300,14,Y,"$100,000",James Sherfy (minors),RHP,0.9,54.0,3.0,0.0,0.0,0.0,57.0,5.0,1.0,3.28,1.14,2.0,4Yr,"University of Oregon (Eugene, OR)",10
2012,10,,333,25,Y,"$7,500",Daniel Poma (minors),OF,,,,,,,,,,,,,4Yr,"Hofstra University (Hempstead, NY)",10
2011,10,,304,3,Y,"$240,000",Kyle Winkler (minors),RHP,,,,,,,,,,,,,4Yr,"Texas Christian University (Fort Worth, TX)",10
2010,10,,301,6,Y,"$70,000",Kawika Emsley-Pai (minors),C,,,,,,,,,,,,,4Yr,"Lewis-Clark State College (Lewiston, ID)",10
2009,10,,306,15,Y,"$70,000",Tyson Van Winkle (minors),C,,,,,,,,,,,,,4Yr,"Gonzaga University (Spokane, WA)",10
2008,10,,318,26,N,,Danny Hultzen (minors),LHP,0.2,6.0,0.0,0.0,,,6.0,0.0,0.0,0.0,1.8,0.0,HS,"St. Albans School (Washington, DC)",10
2007,10,,313,9,Y,"$65,000",Evan Frey (minors),OF,,,,,,,,,,,,,4Yr,"University of Missouri (Columbia, MO)",10
2006,10,,297,11,Y,"$10,000",Tony Barnette (minors),RHP,2.5,8.0,0.0,0.0,,,127.0,11.0,4.0,3.53,1.25,2.0,4Yr,"Arizona State University (Tempe, AZ)",10
2005,10,,291,1,Y,"$60,000",Cody Evans (minors),RHP,,,,,,,,,,,,,4Yr,"California State University, Long Beach (Long Beach, CA)",10
2004,10,,296,15,Y,"$15,000",Steven Jackson (minors),RHP,-0.1,49.0,1.0,0.0,0.0,0.0,51.0,2.0,4.0,4.31,1.53,0.0,4Yr,"Clemson University (Clemson, SC)",10
2003,10,,306,29,Y,"$32,000",Adam Bass (minors),RHP,,,,,,,,,,,,,4Yr,"University of Alabama in Huntsville (Huntsville, AL)",10
2002,10,,309,27,N,,Mike Pierce (minors),C,,,,,,,,,,,,,HS,"Clovis HS (Clovis, CA)",10
2001,10,,308,22,N,,Matt Durkin (minors),RHP,,,,,,,,,,,,,HS,"Willow Glen HS (San Jose, CA)",10
2000,10,,309,29,Y,,Cedrick Harris (minors),OF,,,,,,,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)",10
1999,10,,298,4,N,,Matt Abram (minors),3B,,,,,,,,,,,,,HS,"Chaparral HS (Scottsdale, AZ)",10
1998,10,,313,30,Y,,Tom Kail (minors),OF,,,,,,,,,,,,,HS,"Baldwin HS (Pittsburgh, PA)",10
1997,10,,323,29,Y,,Casey Cuntz (minors),SS,,,,,,,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)",10
1996,10,,305,30,Y,,George Oleksik (minors),RHP,,,,,,,,,,,,,4Yr,"Middle Tennessee State University (Murfreesboro, TN)",10
