Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
1989,1,,12,12.0,Y,"$185,000",Jeff Juden (minors),RHP,-0.4,126.0,119.0,1.0,0.109,0.284,147.0,27.0,32.0,4.81,1.42,0.0,HS,"Salem HS (Salem, MA)",1
1989,1s,,27,27.0,Y,,*Todd Jones (minors),RHP,10.3,471.0,19.0,0.0,0.211,0.513,982.0,58.0,63.0,3.97,1.41,319.0,4Yr,"Jacksonville State University (Jacksonville, AL)",1
1988,1,,7,7.0,Y,"$180,000",Willie Ansley (minors),OF,,,,,,,,,,,,,HS,"Plainview HS (Plainview, TX)",1
1987,1,,22,22.0,Y,"$110,000",Craig Biggio (minors),C,65.4,2850.0,10876.0,291.0,0.281,0.796,,,,,,,4Yr,"Seton Hall University (South Orange, NJ)",1
1986,1,,13,13.0,Y,"$165,000",Ryan Bowen (minors),RHP,-1.2,71.0,102.0,0.0,0.177,0.45,64.0,17.0,28.0,5.3,1.64,0.0,HS,"Hanford HS (Hanford, CA)",1
1985,1,,12,12.0,Y,"$100,000",Cameron Drew (minors),OF,-0.1,7.0,16.0,0.0,0.188,0.5,,,,,,,4Yr,"University of New Haven (West Haven, CT)",1
1984,1,,17,17.0,Y,"$100,000",Don August (minors),RHP,1.8,0.0,0.0,0.0,,,88.0,34.0,30.0,4.64,1.48,0.0,4Yr,"Chapman University (Orange, CA)",1
1983,1,,8,8.0,Y,"$110,000",Robbie Wine (minors),C,-0.6,23.0,41.0,0.0,0.146,0.381,,,,,,,4Yr,"Oklahoma State University (Stillwater, OK)",1
1982,1,,15,15.0,Y,"$65,000",Steve Swain (minors),OF,,,,,,,,,,,,,HS,"Grossmont HS (La Mesa, CA)",1
1979,1,,8,8.0,Y,"$65,000",John Mizerock (minors),C,-0.6,103.0,231.0,2.0,0.186,0.575,,,,,,,HS,"Punxsutawney HS (Punxsutawney, PA)",1
1978,1,,11,11.0,Y,"$77,500",Rod Boxberger (minors),RHP,,,,,,,,,,,,,4Yr,"University of Southern California (Los Angeles, CA)",1
1977,1,,14,14.0,Y,"$50,000",Ricky Adams (minors),SS,0.8,120.0,247.0,4.0,0.215,0.551,,,,,,,HS,"Montclair HS (Montclair, CA)",1
1976,1,,1,1.0,Y,"$100,000",Floyd Bannister (minors),LHP,26.4,55.0,80.0,0.0,0.175,0.383,431.0,134.0,143.0,4.06,1.33,0.0,4Yr,"Arizona State University (Tempe, AZ)",1
