Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
2006,2,,74,30.0,Y,"$480,000",Jon Jay (minors),OF,12.7,1201.0,3838.0,37.0,0.283,0.721,1.0,0.0,0.0,0.0,1.0,0.0,4Yr,"University of Miami (Coral Gables, FL)",2
2006,2s,,76,32.0,Y,"$465,000",*Mark Hamilton (minors),1B,-0.3,47.0,61.0,0.0,0.197,0.504,,,,,,,4Yr,"Tulane University (New Orleans, LA)",2
2005,2,,70,22.0,Y,"$515,000",*Josh Wilson (minors),RHP,,,,,,,,,,,,,HS,"Whitehouse HS (Whitehouse, TX)",2
2005,2,,78,30.0,Y,"$425,000",Nicholas Webber (minors),RHP,,,,,,,,,,,,,4Yr,"University of Central Missouri (Warrensburg, MO)",2
2004,2,,60,19.0,Y,"$600,000",Mike Ferris (minors),1B,,,,,,,,,,,,,4Yr,"Miami University of Ohio (Oxford, OH)",2
2003,2,,65,28.0,Y,"$570,000",Stu Pomeranz (minors),RHP,0.1,0.0,0.0,0.0,,,3.0,0.0,0.0,3.0,1.33,0.0,HS,"Houston HS (Germantown, TN)",2
2001,2,,72,28.0,Y,"$530,000",Dan Haren (minors),RHP,35.1,218.0,414.0,2.0,0.201,0.511,391.0,153.0,131.0,3.75,1.18,1.0,4Yr,"Pepperdine University (Malibu, CA)",2
2000,2,,53,13.0,Y,"$675,000",Chris Narveson (minors),LHP,0.6,113.0,119.0,0.0,0.21,0.483,118.0,30.0,19.0,4.71,1.35,0.0,HS,"T. C. Roberson HS (Asheville, NC)",2
1999,2s,,82,31.0,Y,"$410,000",*Josh Pearce (minors),RHP,-0.3,13.0,4.0,0.0,0.25,0.5,13.0,0.0,0.0,5.55,1.81,0.0,4Yr,"University of Arizona (Tucson, AZ)",2
1998,2,,48,5.0,Y,"$2,300,000",Chad Hutchinson (minors),RHP,-0.5,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,24.75,3.75,0.0,4Yr,"Stanford University (Palo Alto, CA)",2
1998,2,,55,12.0,Y,"$650,000",*Tim Lemon (minors),OF,,,,,,,,,,,,,HS,"La Mirada HS (La Mirada, CA)",2
1997,2,,72,20.0,Y,"$2,500,000",Rick Ankiel (minors),LHP,9.1,651.0,1921.0,76.0,0.241,0.724,51.0,13.0,10.0,3.9,1.36,1.0,HS,"Port St. Lucie HS (Port St. Lucie, FL)",2
1995,2,,44,14.0,Y,,*Jay Woolf (minors),SS,,,,,,,,,,,,,HS,"American HS (Miami, FL)",2
1994,2,,53,19.0,Y,,Carl Dale (minors),RHP,-0.4,4.0,0.0,0.0,,,4.0,0.0,1.0,20.25,3.5,0.0,4Yr,"Winthrop University (Rock Hill, SC)",2
