Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
1999,2,,64,13.0,Y,"$602,500",*Dan Wright (minors),RHP,-1.1,3.0,6.0,0.0,0.0,0.0,70.0,20.0,26.0,5.65,1.53,1.0,4Yr,"University of Arkansas (Fayetteville, AR)",2
1999,2,,66,15.0,N,,Bobby Hill (minors),SS,0.3,249.0,523.0,6.0,0.262,0.693,,,,,,,4Yr,"University of Miami (Coral Gables, FL)",2
1998,2,,59,16.0,Y,"$465,000",Gary Majewski (minors),RHP,-0.2,218.0,14.0,0.0,0.0,0.0,231.0,9.0,13.0,4.75,1.59,2.0,HS,"St. Pius X HS (Houston, TX)",2
1997,2,,62,10.0,N,,*Jeff Weaver (minors),RHP,15.2,169.0,208.0,0.0,0.207,0.478,355.0,104.0,119.0,4.71,1.37,2.0,4Yr,"California State University, Fresno (Fresno, CA)",2
1996,2,,47,12.0,Y,,Josh Paul (minors),OF,0.2,321.0,713.0,10.0,0.244,0.643,,,,,,,4Yr,"Vanderbilt University (Nashville, TN)",2
1995,2,,55,25.0,Y,,Brian Simmons (minors),OF,0.1,119.0,252.0,8.0,0.218,0.638,,,,,,,4Yr,"University of Michigan (Ann Arbor, MI)",2
1994,2,,41,7.0,Y,,*John Ambrose (minors),RHP,,,,,,,,,,,,,JC,"John A. Logan College (Carterville, IL)",2
1994,2,,60,26.0,Y,,Jerry Whittaker (minors),OF,,,,,,,,,,,,,4Yr,"University of Oklahoma (Norman, OK)",2
1993,2,,59,17.0,Y,,Greg Norton (minors),3B,-2.6,1107.0,2410.0,89.0,0.249,0.757,,,,,,,4Yr,"University of Oklahoma (Norman, OK)",2
1992,2,,62,24.0,N,,A.J. Hinch (minors),C,0.0,350.0,953.0,32.0,0.219,0.636,,,,,,,HS,"Midwest City HS (Midwest City, OK)",2
1991,2,,69,25.0,Y,,Larry Thomas (minors),LHP,1.5,2.0,0.0,0.0,,,79.0,2.0,3.0,3.02,1.36,0.0,4Yr,"University of Maine (Orono, ME)",2
1990,2,,44,4.0,Y,,Bob Wickman (minors),RHP,16.9,275.0,2.0,0.0,0.0,0.0,835.0,63.0,61.0,3.57,1.4,267.0,4Yr,"University of Wisconsin-Whitewater (Whitewater, WI)",2
1990,2s,,67,27.0,N,,*Eric Maloney (minors),RHP,,,,,,,,,,,,,HS,"Carmel Catholic HS (Mundelein, IL)",2
1989,2,,37,7.0,Y,,Don Sheppard (minors),OF,,,,,,,,,,,,,HS,"Pittsburg HS (Pittsburg, CA)",2
1988,2,,40,10.0,Y,,Lenny Brutcher (minors),RHP,,,,,,,,,,,,,HS,"Cicero-North Syracuse HS (Cicero, NY)",2
1987,2,,37,5.0,Y,,Brent Knackert (minors),RHP,-1.0,1.0,0.0,0.0,,,32.0,1.0,2.0,7.04,1.99,0.0,HS,"Ocean View HS (Huntington Beach, CA)",2
1986,2,,48,20.0,Y,,Carl Sullivan (minors),OF,,,,,,,,,,,,,HS,"Brenham HS (Brenham, TX)",2
1985,2,,33,5.0,Y,,Jose Mota (minors),2B,-0.4,19.0,38.0,0.0,0.211,0.479,,,,,,,4Yr,"California State University, Fullerton (Fullerton, CA)",2
1984,2,,54,26.0,Y,,Kevin Renz (minors),RHP,,,,,,,,,,,,,4Yr,"Sam Houston State University (Huntsville, TX)",2
1983,2,,45,17.0,Y,,Roger Jensen (minors),OF,,,,,,,,,,,,,4Yr,"Sonoma State University (Rohnert Park, CA)",2
1982,2,,42,14.0,Y,,Rolando Pino (minors),3B,,,,,,,,,,,,,HS,"Miami Springs HS (Miami Springs, FL)",2
1980,2,,34,8.0,N,,Wes Kent (minors),1B,,,,,,,,,,,,,HS,"Sahuaro HS (Tucson, AZ)",2
1980,2,,36,10.0,N,,*Turner Gill (minors),SS,,,,,,,,,,,,,HS,"Arlington Heights HS (Fort Worth, TX)",2
1979,2,,35,9.0,N,,Gary Glanz (minors),RHP,,,,,,,,,,,,,HS,"Edison HS (Tulsa, OK)",2
1978,2,,31,5.0,Y,,*Dave White (minors),3B,,,,,,,,,,,,,HS,"Valdosta HS (Valdosta, GA)",2
1978,2,,44,18.0,N,,Benjamin Belue (minors),OF,,,,,,,,,,,,,HS,"Valdosta HS (Valdosta, GA)",2
1977,2,,27,1.0,Y,,Rich Barnes (minors),LHP,-0.5,0.0,0.0,0.0,,,10.0,1.0,3.0,5.65,1.85,1.0,HS,"Lake Worth Community HS (Lake Worth, FL)",2
1976,2,,32,8.0,Y,,Mike Colbern (minors),C,0.1,80.0,224.0,2.0,0.259,0.627,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",2
1975,2,,35,11.0,Y,,Mitch Lukevics (minors),RHP,,,,,,,,,,,,,4Yr,"Pennsylvania State University (State College, PA)",2
1974,2,,32,8.0,Y,,Jack Kucek (minors),RHP,-1.4,4.0,0.0,0.0,,,59.0,7.0,16.0,5.12,1.67,2.0,4Yr,"Miami University of Ohio (Oxford, OH)",2
1973,2,,45,21.0,Y,,Jim Otten (minors),RHP,-2.1,55.0,7.0,0.0,0.143,0.286,64.0,1.0,6.0,5.46,1.83,0.0,4Yr,"Arizona State University (Tempe, AZ)",2
1972,2,,36,12.0,Y,,Cleo Kilpatrick (minors),OF,,,,,,,,,,,,,HS,"Booker T. Washington HS (Tulsa, OK)",2
1971,2,,25,1.0,Y,,Bill Sharp (minors),OF,1.9,398.0,1104.0,9.0,0.255,0.644,,,,,,,4Yr,"The Ohio State University (Columbus, OH)",2
1970,2,,30,6.0,Y,,Terry Forster (minors),LHP,20.4,429.0,78.0,0.0,0.397,0.887,614.0,54.0,65.0,3.23,1.35,127.0,HS,"Santana HS (Santee, CA)",2
1969,2,,27,3.0,Unk,,Michael Atkinson (minors),RHP,,,,,,,,,,,,,HS,"Carol City HS (Miami Gardens, FL)",2
1968,2,,34,14.0,Y,,Hugh Yancy (minors),SS,-0.3,7.0,19.0,0.0,0.105,0.263,,,,,,,HS,"Sarasota HS (Sarasota, FL)",2
1967,2,,33,13.0,Y,,Stu Singleton (minors),SS,,,,,,,,,,,,,HS,"Hudson's Bay HS (Vancouver, WA)",2
1966,2,,38,18.0,N,,Johnny Oates (minors),C,3.2,593.0,1637.0,14.0,0.251,0.622,,,,,,,4Yr,"Virginia Polytechnic Institute and State University (Blacksburg, VA)",2
1965,2,,37,17.0,Y,,Frederick Kovner (minors),OF,,,,,,,,,,,,,4Yr,"Old Dominion University (Norfolk, VA)",2
2023,3,,84,14.0,Y,"$800,000",Seth Keener (minors),P,,,,,,,,,,,,,4Yr,"Wake Forest University (Winston-Salem, NC)",3
2022,3,,101,21.0,Y,"$925,000",Jonathan Cannon (minors),P,,,,,,,,,,,,,4Yr,"University of Georgia (Athens, GA)",3
2021,3,,94,23.0,Y,"$900,000",Sean Burke (minors),P,,,,,,,,,,,,,4Yr,"University of Maryland (College Park, MD)",3
2020,3,,83,11.0,Y,"$50,000",Adisyn Coffey (minors),P,,,,,,,,,,,,,JC,"Wabash Valley College (Mount Carmel, IL)",3
2019,3,,81,3.0,Y,"$2,000,000",Andrew Dalquist (minors),P,,,,,,,,,,,,,HS,"Redondo Union HS (Redondo Beach, CA)",3
2018,3,,81,3.0,Y,"$650,000",Konnor Pilkington (minors),LHP,0.0,0.0,0.0,0.0,,,16.0,1.0,2.0,3.75,1.45,0.0,4Yr,"Mississippi State University (Mississippi State, MS)",3
2017,3,,87,12.0,Y,"$517,000",Luis Gonz�lez (minors),CF,0.3,107.0,320.0,4.0,0.253,0.69,5.0,0.0,0.0,5.68,1.58,0.0,4Yr,"University of New Mexico (Albuquerque, NM)",3
2016,3,,86,9.0,Y,"$719,100",Alex Call (minors),OF,1.4,175.0,489.0,13.0,0.209,0.645,,,,,,,4Yr,"Ball State University (Muncie, IN)",3
2014,3,,77,3.0,Y,"$760,000",Jace Fry (minors),LHP,-0.2,10.0,0.0,0.0,,,162.0,5.0,9.0,5.04,1.47,4.0,4Yr,"Oregon State University (Corvallis, OR)",3
2013,3,,91,18.0,Y,"$525,000",Jacob May (minors),CF,-0.6,15.0,36.0,0.0,0.056,0.206,,,,,,,4Yr,"Coastal Carolina University (Conway, SC)",3
2012,3,,108,13.0,Y,"$400,000",Joey DeMichele (minors),2B,,,,,,,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",3
2011,3,,110,20.0,Y,"$320,000",Jeff Soptic (minors),RHP,,,,,,,,,,,,,JC,"Johnson County Community College (Overland Park, KS)",3
2010,3,,95,13.0,Y,"$358,200",Addison Reed (minors),RHP,6.0,247.0,2.0,0.0,0.0,0.0,465.0,19.0,27.0,3.53,1.19,125.0,4Yr,"San Diego State University (San Diego, CA)",3
2010,3s,,114,32.0,Y,"$263,500",*Thomas Royse (minors),RHP,,,,,,,,,,,,,4Yr,"University of Louisville (Louisville, KY)",3
